Matchup,ARI @ LAD
Pitcher,Shohei Ohtani
Pitcher Team,LAD
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,61.0,248,0.195,0.253,0.281,0.086,1.03,4,0.59,8.1%,29.6%,28.2%,25.7%,13.9%,10.33,55.4%,6.6%,3.9%,32.7%,22.9%,11.4%,13.7%
vsLHB,32.2,139,0.242,0.293,0.347,0.105,1.29,3,0.83,8.6%,28.7%,26.6%,25.2%,13.3%,10.19,56.8%,6.0%,3.4%,33.7%,21.3%,15.8%,18.0%
vsRHB,28.1,109,0.134,0.202,0.196,0.062,0.74,1,0.32,7.3%,30.7%,30.3%,26.4%,14.5%,10.48,53.6%,7.4%,4.7%,31.2%,25.0%,6.2%,7.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ketel Marte SHB,,N/A,22,4.40,10,2,3,96.0,330.5,6,4,30.0%,10.0%,30.0%,50.0%,40.0%,73.5,30.8%,61.5%,38.5%,92.9%,90.0%,70.0%,28.6%,20.0%,10.0%,40.0%,40.0%,20.0%,0.0%
Nolan Arenado RHB,,N/A,22,4.00,10,1,1,83.2,246.7,2,1,-,-,30.0%,40.0%,40.0%,73.7,50.0%,16.7%,16.7%,85.7%,60.0%,20.0%,50.0%,40.0%,40.0%,40.0%,50.0%,10.0%,50.0%
Tommy Troy RHB,,N/A,19,4.00,10,1,1,85.4,393.5,3,3,10.0%,10.0%,10.0%,50.0%,30.0%,73.4,61.5%,38.5%,30.8%,100.0%,30.0%,30.0%,33.3%,-,70.0%,40.0%,60.0%,-,37.5%
Max Kepler LHB,,N/A,24,2.60,6,1,2,92.0,268.8,2,2,33.3%,16.7%,33.3%,66.7%,50.0%,74.8,50.0%,75.0%,50.0%,66.7%,66.7%,50.0%,33.3%,16.7%,16.7%,33.3%,50.0%,16.7%,50.0%
Pavin Smith LHB,—,N/A,13,3.20,10,0,0,81.5,227.9,2,0,-,-,20.0%,30.0%,30.0%,70.5,7.7%,38.5%,7.7%,100.0%,50.0%,20.0%,0.0%,30.0%,40.0%,40.0%,30.0%,30.0%,28.6%
James McCann RHB,—,N/A,12,2.60,10,0,1,92.7,314.5,1,1,10.0%,-,10.0%,60.0%,30.0%,71.2,10.0%,70.0%,30.0%,90.9%,20.0%,-,-,20.0%,80.0%,30.0%,60.0%,10.0%,28.6%
Ildemaro Vargas SHB,—,N/A,13,4.00,10,0,0,89.5,238.7,1,0,-,-,10.0%,40.0%,40.0%,70.9,18.2%,54.5%,18.2%,91.7%,50.0%,20.0%,0.0%,30.0%,30.0%,30.0%,20.0%,50.0%,28.6%
Geraldo Perdomo SHB,,N/A,24,4.60,10,0,0,83.0,215.5,1,0,-,-,20.0%,20.0%,40.0%,66.9,5.6%,27.8%,-,100.0%,60.0%,30.0%,0.0%,30.0%,10.0%,30.0%,40.0%,30.0%,50.0%
Lourdes Gurriel Jr. RHB,,N/A,10,2.80,10,0,0,83.6,247.1,2,0,-,-,20.0%,20.0%,40.0%,72.3,16.7%,25.0%,8.3%,85.7%,60.0%,30.0%,0.0%,30.0%,20.0%,20.0%,40.0%,40.0%,28.6%
Gabriel Moreno RHB,,N/A,21,4.00,10,0,0,85.7,222.9,0,0,-,-,-,30.0%,50.0%,73.1,37.5%,31.2%,6.2%,94.1%,50.0%,-,-,50.0%,50.0%,30.0%,50.0%,20.0%,11.1%
Jorge Barrosa SHB,—,N/A,8,2.60,10,0,1,80.3,284.6,4,0,-,-,30.0%,20.0%,20.0%,68.5,-,54.5%,9.1%,91.7%,60.0%,60.0%,0.0%,-,10.0%,40.0%,50.0%,10.0%,14.3%
Corbin Carroll LHB,,N/A,28,4.20,10,0,1,92.2,212.9,2,1,10.0%,10.0%,10.0%,40.0%,10.0%,74.9,47.1%,35.3%,23.5%,100.0%,30.0%,20.0%,0.0%,10.0%,40.0%,40.0%,20.0%,40.0%,50.0%
Tim Tawa RHB,,N/A,14,3.20,10,0,0,77.1,244.1,1,0,-,-,-,40.0%,-,76.0,60.0%,30.0%,10.0%,83.3%,20.0%,20.0%,0.0%,-,50.0%,40.0%,40.0%,20.0%,28.6%
