Matchup,BOS @ LAA
Pitcher,Reid Detmers
Pitcher Team,LAA
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,60.0,237,0.180,0.244,0.280,0.100,1.00,5,0.75,9.3%,28.6%,28.7%,21.9%,13.8%,10.20,65.1%,8.2%,6.8%,36.7%,28.6%,11.9%,14.3%
vsLHB,13.2,60,0.250,0.275,0.250,-,1.46,0,-,11.7%,28.6%,21.7%,18.3%,13.1%,8.56,66.7%,9.6%,5.0%,37.5%,32.5%,-,7.5%
vsRHB,46.1,177,0.157,0.233,0.289,0.132,0.86,5,0.97,8.5%,28.7%,31.1%,23.0%,14.0%,10.68,64.6%,7.7%,7.5%,36.4%,27.1%,17.2%,16.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Willson Contreras RHB,—,N/A,43,15,3.40,1,2,0.286,0.333,0.500,0.214,0.361,6.7%,25.8%,13.3%,13.3%,90.6,257.2,3,2,25.0%,16.7%,16.7%,50.0%,25.0%,79.3,85.2%,22.2%,18.5%,87.1%,33.4%,16.7%,50.0%,16.7%,41.7%,58.3%,16.7%,25.0%,38.5%
Ceddanne Rafaela RHB,—,N/A,15,15,4.20,1,1,0.231,0.333,0.462,0.231,0.345,13.3%,24.1%,6.7%,13.0%,81.7,246.3,2,1,8.3%,8.3%,33.3%,8.3%,33.3%,71.2,16.7%,16.7%,4.2%,85.7%,66.7%,41.7%,20.0%,25.0%,25.0%,50.0%,16.7%,33.3%,21.4%
Jarren Duran LHB,—,N/A,13,14,3.40,1,2,0.154,0.214,0.385,0.231,0.260,7.1%,55.2%,57.1%,24.6%,95.5,264.3,3,2,20.0%,-,60.0%,60.0%,60.0%,76.0,64.3%,14.3%,10.7%,96.6%,80.0%,20.0%,0.0%,60.0%,-,60.0%,20.0%,20.0%,16.7%
Caleb Durbin RHB,—,N/A,12,12,3.80,1,1,0.273,0.333,0.545,0.273,0.377,8.3%,25.0%,16.7%,10.5%,84.8,210.7,1,1,11.1%,11.1%,22.2%,44.4%,11.1%,70.1,14.3%,35.7%,7.1%,93.3%,44.4%,11.1%,100.0%,33.3%,55.6%,44.4%,22.2%,33.3%,33.3%
Connor Wong RHB,—,N/A,14,13,3.80,0,0,0.182,0.308,0.182,-,0.237,15.4%,30.0%,30.8%,11.8%,78.8,265.9,2,1,14.3%,-,28.6%,28.6%,42.9%,70.5,-,6.2%,6.2%,88.9%,57.2%,14.3%,0.0%,42.9%,14.3%,42.9%,28.6%,28.6%,16.7%
Andruw Monasterio RHB,—,N/A,31,11,3.20,0,0,0.222,0.364,0.333,0.111,0.314,18.2%,25.0%,36.4%,9.8%,78.4,314.4,2,2,20.0%,-,-,40.0%,20.0%,70.7,6.2%,18.8%,12.5%,100.0%,60.0%,60.0%,0.0%,-,40.0%,-,60.0%,40.0%,12.5%
Wilyer Abreu LHB,—,N/A,17,10,4.20,0,0,0.143,0.400,0.143,-,0.284,30.0%,28.0%,30.0%,12.1%,87.8,236.9,1,0,-,-,-,25.0%,-,74.3,39.1%,13.0%,-,92.0%,25.0%,25.0%,0.0%,-,50.0%,50.0%,25.0%,25.0%,14.3%
Nate Eaton RHB,—,N/A,1,10,2.80,0,1,0.250,0.400,0.375,0.125,0.353,10.0%,42.9%,30.0%,23.1%,89.1,320.8,2,1,-,-,40.0%,20.0%,60.0%,73.3,21.1%,15.8%,-,95.0%,60.0%,-,-,60.0%,40.0%,80.0%,20.0%,-,54.5%
Anthony Seigler SHB,—,N/A,1,9,3.80,0,0,0.286,0.444,0.429,0.143,0.384,22.2%,25.0%,11.1%,12.9%,93.2,286.4,3,1,-,-,33.3%,50.0%,66.7%,67.0,-,37.5%,18.8%,100.0%,83.4%,16.7%,0.0%,66.7%,16.7%,33.3%,66.7%,-,42.9%
Carlos Narvaez RHB,—,N/A,10,8,3.20,0,0,0.143,0.250,0.286,0.143,0.240,12.5%,29.4%,37.5%,11.9%,91.9,302.1,1,1,-,-,-,25.0%,50.0%,70.6,12.5%,25.0%,6.2%,94.1%,75.0%,50.0%,0.0%,25.0%,25.0%,25.0%,25.0%,50.0%,22.2%
Masataka Yoshida LHB,—,N/A,14,5,3.20,0,0,0.333,0.600,0.333,-,0.438,40.0%,16.7%,-,7.1%,91.8,188.0,0,0,-,-,-,66.7%,33.3%,69.2,-,16.7%,-,100.0%,33.3%,-,-,33.3%,66.7%,-,66.7%,33.3%,25.0%
Romy Gonzalez RHB,—,N/A,-,4,3.67,0,0,-,-,-,-,-,-,33.3%,50.0%,23.5%,69.3,-,0,0,-,-,-,-,-,71.7,10.0%,-,-,83.3%,-,-,-,-,100.0%,-,50.0%,50.0%,25.0%
Tsung-Che Cheng LHB,—,N/A,-,3,3.40,0,0,-,-,-,-,-,-,83.3%,100.0%,35.7%,-,-,0,0,-,-,-,-,-,64.2,-,-,-,83.3%,-,-,-,-,-,-,-,-,66.7%
