Matchup,WSH @ BAL
Pitcher,Brandon Young
Pitcher Team,BAL
Opposing Team,WSH

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,6.2,2.25,="9-29",.310,.345,0.035,0,1,0,0,8.3,6,.429,.774
Batting Second,7.2,1.43,="7-30",.233,.467,0.234,2,1,0,4,14.7,4,.324,.791
Batting Third,8.1,0.96,="7-32",.219,.250,0.031,0,1,0,3,14.7,1,.235,.485
Batting Fourth,9.1,0.75,="4-31",.129,.161,0.032,0,1,0,1,20.6,3,.206,.367
Batting Fifth,7.0,1.57,="9-28",.321,.500,0.179,1,2,0,8,21.9,2,.355,.855
Batting Sixth,7.1,1.36,="7-28",.250,.393,0.143,1,1,0,4,9.4,3,.313,.706
Batting Seventh,7.1,1.50,="8-29",.276,.414,0.138,1,1,0,6,18.8,3,.344,.758
Batting Eighth,6.2,1.05,="5-24",.208,.250,0.042,0,1,0,1,18.5,2,.259,.509
Batting Ninth,7.0,0.71,="4-24",.167,.333,0.166,1,1,0,2,30.8,1,.231,.564

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
James Wood LHB,Batting First ​,="83-319",.260,.511,0.251,20,20,0,49,30.3,61,.383,.894
Luis Garcia Jr. LHB,Batting Second ​,="53-197",.269,.503,0.234,10,10,3,40,16.7,7,.294,.797
Jose Tena LHB,Batting Third ​,="4-29",.138,.310,0.172,1,0,1,2,41.9,2,.194,.504
CJ Abrams LHB,Batting Fourth ​,="60-227",.264,.480,0.216,11,12,2,37,22.8,21,.339,.819
Dylan Crews RHB,Batting Fifth ​,="16-69",.232,.478,0.246,5,2,0,9,18.6,1,.243,.721
Daylen Lile LHB,Batting Sixth ​,="24-113",.212,.381,0.169,4,5,1,12,22.0,6,.260,.641
Jorbit Vivas LHB,Batting Seventh ​,="14-52",.269,.385,0.116,1,3,0,3,17.2,7,.381,.766
Nasim Nuñez SHB,Batting Eighth ​,="16-53",.302,.358,0.056,0,3,0,11,14.5,7,.383,.741
Drew Millas SHB,Batting Ninth ​,="5-27",.185,.222,0.037,0,1,0,3,22.6,1,.214,.436
