HR Split,Overall
Dates,="8/5/2026"
Games,15

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,2:10 PM,Jameson Taillon,@,1.95,1.32,2.11,3.06,16.0%,25.3%,39.8%,41.5%,6.6%,970
2,6:40 PM,Andrew Painter,vs,1.19,1.27,0.33,2.71,11.0%,27.6%,36.7%,28.6%,7.9%,426
3,7:15 PM,Bryce Elder,vs,1.01,0.83,0.99,2.26,10.6%,29.2%,44.2%,28.1%,6.9%,1287
4,6:40 PM,Jake Irvin,@,0.98,0.63,1.02,1.82,13.5%,20.5%,44.7%,32.7%,8.1%,1129
5,7:40 PM,Dean Kremer,@,0.98,0.80,1.12,2.78,7.6%,26.6%,34.5%,36.1%,7.0%,968
6,3:10 PM,Tomoyuki Sugano,vs,0.97,1.11,0.41,2.15,12.9%,22.5%,43.3%,29.9%,6.7%,1220
7,2:35 PM,Carson Whisenhunt,@,0.94,-1.56,1.68,1.99,12.0%,20.7%,47.6%,34.4%,6.4%,276
8,7:05 PM,Will Warren,vs,0.60,0.58,0.33,1.77,7.7%,36.1%,49.1%,18.6%,7.3%,1287
9,6:35 PM,Reid Detmers,@,0.46,0.22,0.39,1.66,10.5%,16.7%,40.9%,31.6%,8.0%,885
10,9:40 PM,Mitch Bratt,vs,0.22,0.99,-0.09,1.77,8.6%,19.0%,37.1%,30.0%,6.7%,196
11,2:20 PM,Eric Lauer,@,0.17,-0.31,0.57,1.57,10.8%,15.8%,32.2%,34.1%,6.8%,945
12,2:20 PM,Shota Imanaga,vs,-0.07,0.62,-0.14,1.54,8.4%,17.2%,34.9%,30.0%,6.2%,1221
13,7:40 PM,Noah Cameron,vs,-0.13,0.08,-0.07,1.13,9.5%,15.8%,38.4%,27.3%,7.5%,1184
14,3:10 PM,Nick Martinez,@,-0.14,0.27,-0.60,1.48,7.8%,14.4%,32.4%,29.9%,7.8%,1297
15,6:40 PM,Rhett Lowder,vs,-0.22,0.44,-1.27,1.06,8.9%,11.3%,38.6%,32.9%,7.2%,451
16,7:40 PM,Kyle Harrison,vs,-0.26,-0.72,0.07,1.08,5.6%,13.4%,41.6%,31.9%,8.4%,592
17,7:10 PM,Sean Burke,@,-0.34,-0.17,-0.43,0.88,8.8%,11.5%,35.8%,29.2%,8.7%,1215
18,2:10 PM,Hunter Brown,vs,-0.40,0.21,-0.88,1.15,7.8%,17.6%,37.5%,21.8%,6.6%,1069
19,9:40 PM,Bryan Woo,vs,-0.42,-0.04,-0.59,1.16,6.1%,18.5%,38.6%,23.9%,6.9%,1371
20,6:40 PM,Tanner Bibee,vs,-0.45,-0.02,-0.81,1.17,7.3%,12.2%,34.6%,27.4%,7.2%,1447
21,7:10 PM,Sonny Gray,vs,-0.57,-0.43,-0.35,0.99,7.1%,12.0%,40.5%,22.5%,6.9%,1335
22,9:40 PM,Drew Anderson,@,-0.57,-0.71,0.22,0.80,6.9%,12.6%,39.2%,29.2%,6.9%,303
23,7:40 PM,Paul Skenes,@,-0.61,-0.42,-0.36,0.77,7.6%,13.1%,39.4%,24.2%,7.1%,1361
24,6:40 PM,Jacob Lopez,@,-0.72,-1.03,-0.24,1.05,4.7%,11.2%,30.5%,31.6%,7.5%,808
25,6:40 PM,Christian Scott,@,-0.75,-0.23,-1.06,0.82,6.6%,15.2%,35.3%,24.5%,6.4%,394
26,6:35 PM,Trevor Rogers,vs,-0.82,-1.38,-0.43,0.53,6.2%,7.5%,41.5%,24.7%,8.3%,1012
27,7:15 PM,Eury Perez,@,-0.85,-0.89,-0.29,0.63,5.5%,7.8%,39.2%,30.1%,7.1%,929
28,9:40 PM,Casey Mize,@,-0.95,-0.96,-0.31,0.54,5.7%,6.5%,36.2%,29.0%,7.8%,1103
29,7:05 PM,Andre Pallante,@,-1.18,-0.51,-1.29,0.61,5.6%,8.5%,33.5%,17.9%,7.5%,1332
30,2:35 PM,Cody Bradford,vs,-,-,-,-,-,-,-,-,-,0
