Split,Season
Range,L10
Dates,="8/12/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
3:45 PM,Bryan King,@,10.2,54,9.66,0.360,0.483,1.97,0.400,0.760,6,5.06,38,16.7%,18.5%,21.3%,8.5%,8.44,3,5.6%,61.1%,10.7%,40,40.0%,7,17.5%,25.0%,40.0%,12.5%
7:05 PM,Will Warren,vs,45.1,204,4.80,0.311,0.390,1.61,0.251,0.563,8,1.59,103,20.8%,19.1%,18.3%,9.1%,7.74,16,7.8%,62.4%,8.1%,148,45.9%,12,8.1%,16.2%,29.2%,24.3%
6:40 PM,Janson Junk,vs,48.0,216,5.08,0.307,0.373,1.58,0.216,0.523,10,1.88,104,14.0%,18.5%,16.1%,6.8%,7.50,15,6.9%,62.2%,7.2%,161,42.2%,16,9.9%,23.6%,26.3%,21.1%
3:40 PM,Ryan Feltner,@,49.2,228,6.44,0.294,0.390,1.65,0.264,0.557,13,2.36,112,23.7%,15.8%,14.7%,11.3%,6.52,23,10.1%,63.3%,8.1%,169,37.3%,18,10.7%,28.4%,27.1%,21.9%
7:40 PM,Rhett Lowder,@,42.0,192,5.00,0.291,0.357,1.55,0.200,0.491,8,1.71,86,20.7%,18.8%,17.7%,10.2%,7.71,14,7.3%,65.6%,8.1%,140,37.1%,15,10.7%,32.9%,17.4%,14.3%
10:10 PM,George Klassen,vs,9.0,52,7.21,0.289,0.414,2.78,0.158,0.447,1,1.00,17,32.3%,17.3%,13.2%,13.6%,9.00,14,26.9%,48.1%,5.7%,29,31.0%,4,13.8%,24.1%,14.3%,13.8%
1:40 PM,Zebby Matthews,vs,55.1,243,5.36,0.284,0.368,1.48,0.234,0.518,12,1.95,113,21.7%,19.3%,17.2%,10.3%,7.64,20,8.2%,66.0%,8.1%,175,41.7%,22,12.6%,23.4%,22.0%,20.6%
3:40 PM,Merrill Kelly,vs,53.2,237,5.30,0.284,0.357,1.55,0.185,0.469,10,1.68,99,20.6%,17.7%,16.0%,10.3%,7.04,23,9.7%,58.8%,4.3%,171,45.0%,17,9.9%,23.4%,22.5%,16.4%
6:40 PM,Framber Valdez,vs,55.0,241,3.99,0.278,0.328,1.42,0.116,0.394,5,0.82,85,19.4%,18.3%,20.9%,9.0%,7.20,18,7.5%,58.9%,8.1%,173,43.4%,9,5.2%,13.9%,16.7%,10.4%
3:05 PM,Jack Perkins,vs,44.2,205,6.12,0.267,0.379,1.57,0.278,0.544,13,2.62,98,26.0%,25.9%,24.5%,11.6%,10.68,22,10.7%,59.5%,6.9%,128,40.6%,16,12.5%,38.3%,26.5%,18.0%
7:40 PM,Luis Castillo,vs,54.1,230,4.81,0.266,0.330,1.29,0.210,0.477,10,1.66,102,21.0%,16.5%,13.1%,11.6%,6.29,13,5.7%,70.1%,7.2%,179,34.1%,15,8.4%,27.9%,20.0%,17.3%
6:45 PM,David Peterson,@,48.2,210,5.40,0.258,0.331,1.40,0.184,0.442,9,1.66,84,18.3%,14.8%,13.4%,8.4%,5.73,19,9.0%,61.0%,5.5%,159,40.3%,13,8.2%,27.0%,18.6%,16.4%
7:07 PM,Ranger Suarez,@,49.2,211,2.07,0.258,0.292,1.27,0.093,0.351,2,0.36,68,26.8%,28.9%,25.2%,12.3%,11.05,13,6.2%,67.8%,5.5%,135,33.3%,4,3.0%,20.7%,7.1%,17.8%
