Split,Season
Range,L10
Dates,="9/11/2026"
Games,14

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
6:40 PM,Mason Adams,@,13.0,59,5.87,0.302,0.403,1.69,0.283,0.585,4,2.77,31,23.9%,28.8%,22.1%,11.5%,11.77,6,10.2%,67.8%,6.6%,36,61.1%,5,13.9%,33.3%,33.3%,27.8%
7:10 PM,Seth Lugo,@,53.1,235,3.78,0.297,0.346,1.48,0.139,0.435,3,0.51,91,17.9%,14.0%,13.0%,8.1%,5.57,17,7.2%,62.1%,7.0%,181,41.4%,4,2.2%,25.4%,6.5%,15.5%
9:40 PM,George Kirby,@,52.2,235,4.77,0.290,0.353,1.46,0.217,0.507,10,1.71,112,22.7%,17.9%,15.1%,11.8%,7.18,13,5.5%,66.1%,7.4%,179,38.0%,13,7.3%,25.7%,19.6%,20.7%
6:45 PM,Yusei Kikuchi,@,48.2,216,4.25,0.279,0.356,1.48,0.200,0.479,7,1.29,91,26.5%,22.7%,18.8%,13.0%,9.06,19,8.8%,63.4%,9.2%,146,44.5%,14,9.6%,23.3%,20.6%,23.3%
7:07 PM,Chris Bassitt,@,52.2,232,4.16,0.276,0.334,1.41,0.152,0.429,6,1.03,90,21.9%,17.7%,18.3%,10.4%,7.01,16,6.9%,59.8%,7.8%,171,36.3%,11,6.4%,25.7%,13.6%,15.2%
7:10 PM,Ryan Gusto,vs,43.2,190,4.22,0.276,0.335,1.37,0.167,0.443,6,1.24,77,20.9%,19.5%,16.4%,10.5%,7.63,12,6.3%,69.8%,9.5%,138,43.5%,11,8.0%,18.1%,20.0%,12.3%
8:15 PM,Matthew Liberatore,vs,50.1,218,3.60,0.276,0.328,1.39,0.158,0.433,8,1.43,88,26.8%,28.4%,23.4%,12.3%,11.09,14,6.4%,57.3%,7.5%,141,41.8%,11,7.8%,29.8%,19.0%,20.6%
9:40 PM,Jeffrey Springs,vs,47.0,214,6.72,0.274,0.375,1.62,0.242,0.516,12,2.30,96,22.8%,15.0%,15.5%,10.4%,6.13,25,11.7%,58.3%,6.0%,156,32.7%,12,7.7%,32.7%,19.6%,21.8%
9:40 PM,MacKenzie Gore,@,52.1,236,4.04,0.261,0.326,1.45,0.150,0.411,6,1.03,85,27.5%,23.3%,20.1%,13.6%,9.46,22,9.3%,55.7%,6.4%,154,34.4%,11,7.1%,24.7%,13.2%,11.7%
8:15 PM,Anthony Kay,@,52.0,230,4.64,0.260,0.333,1.33,0.178,0.438,8,1.38,91,24.3%,19.6%,16.5%,12.3%,7.79,15,6.5%,64.9%,7.0%,163,41.1%,14,8.6%,25.2%,17.1%,16.6%
7:45 PM,Dustin May,vs,43.0,193,4.17,0.259,0.331,1.49,0.127,0.386,4,0.84,64,23.6%,21.8%,19.7%,11.2%,8.79,21,10.9%,63.2%,7.0%,125,40.0%,10,8.0%,28.0%,11.4%,15.2%
7:10 PM,Sonny Gray,vs,60.1,252,3.37,0.255,0.304,1.26,0.130,0.385,5,0.75,89,23.8%,21.0%,26.0%,10.8%,7.91,17,6.7%,58.5%,6.2%,180,38.9%,11,6.1%,23.3%,7.1%,16.1%
10:15 PM,Robbie Ray,@,48.1,218,4.78,0.254,0.335,1.61,0.135,0.389,5,0.93,72,25.1%,18.3%,17.8%,11.0%,7.45,31,14.2%,56.2%,6.2%,145,37.9%,10,6.9%,27.6%,10.0%,13.1%
7:45 PM,Andrew Abbott,@,51.2,226,4.55,0.251,0.329,1.45,0.171,0.422,6,1.05,84,20.9%,17.3%,16.7%,9.7%,6.79,25,11.1%,58.0%,6.3%,162,36.4%,14,8.6%,28.4%,10.9%,20.4%
6:40 PM,Framber Valdez,vs,57.1,245,4.04,0.250,0.309,1.33,0.106,0.356,4,0.63,77,18.8%,16.7%,18.0%,8.6%,6.44,22,9.0%,60.0%,7.6%,176,43.8%,7,4.0%,11.9%,19.0%,13.6%
9:40 PM,Merrill Kelly,vs,52.2,230,4.85,0.249,0.322,1.44,0.144,0.393,7,1.20,79,21.9%,17.4%,15.6%,11.1%,6.84,26,11.3%,59.5%,3.6%,163,39.3%,12,7.4%,26.4%,14.0%,23.3%
7:15 PM,Aaron Nola,@,56.2,238,4.85,0.241,0.316,1.29,0.199,0.440,12,1.91,95,28.2%,25.2%,21.3%,12.8%,9.53,21,8.8%,62.0%,5.2%,157,41.4%,12,7.6%,27.4%,20.9%,25.5%
7:07 PM,Max Scherzer,vs,46.2,204,5.46,0.232,0.323,1.37,0.193,0.425,9,1.74,77,21.0%,18.6%,14.3%,10.3%,7.33,22,10.8%,59.3%,6.3%,143,33.6%,12,8.4%,33.6%,16.7%,23.8%
8:10 PM,Taj Bradley,vs,56.2,244,4.19,0.224,0.308,1.34,0.154,0.379,8,1.27,81,27.0%,27.0%,21.3%,12.9%,10.48,28,11.5%,65.2%,7.2%,148,43.9%,12,8.1%,27.0%,17.5%,17.6%
7:15 PM,Chris Sale,vs,60.0,233,1.85,0.213,0.246,0.90,0.095,0.308,3,0.45,68,30.7%,32.2%,23.2%,15.9%,11.25,7,3.0%,67.8%,6.2%,146,41.8%,10,6.8%,24.7%,8.3%,13.7%
7:05 PM,Nolan McLean,@,58.2,249,3.71,0.204,0.277,1.23,0.102,0.306,5,0.77,66,22.2%,24.5%,22.4%,9.8%,9.36,28,11.2%,59.2%,5.8%,157,37.6%,10,6.4%,25.5%,10.0%,19.1%
7:10 PM,Drew Rasmussen,vs,55.2,220,2.29,0.204,0.235,0.93,0.078,0.282,3,0.49,58,24.9%,27.3%,18.2%,13.0%,9.70,10,4.5%,69.7%,8.7%,148,35.8%,6,4.1%,27.0%,7.5%,13.5%
7:10 PM,Miguel Ullola,@,6.2,26,4.75,0.200,0.296,0.90,0.280,0.480,2,2.70,12,26.9%,34.6%,34.6%,13.2%,12.15,1,3.8%,63.0%,7.5%,16,37.5%,3,18.8%,56.2%,11.1%,31.2%
8:10 PM,Parker Messick,@,61.0,240,3.18,0.199,0.253,0.95,0.137,0.336,7,1.03,76,25.9%,26.7%,20.7%,12.4%,9.44,13,5.4%,61.8%,6.0%,162,30.2%,7,4.3%,21.0%,20.6%,9.3%
10:15 PM,Anthony Molina,vs,19.1,74,4.03,0.197,0.245,0.88,0.141,0.338,3,1.40,24,23.8%,20.3%,15.3%,12.6%,6.98,3,4.1%,58.9%,9.3%,56,33.9%,4,7.1%,30.4%,17.6%,8.9%
6:45 PM,Cade Cavalli,vs,60.0,230,3.35,0.187,0.256,0.90,0.159,0.346,9,1.35,74,30.3%,32.6%,25.7%,14.2%,11.25,14,6.1%,62.6%,7.1%,139,41.7%,11,7.9%,27.3%,23.7%,10.1%
7:05 PM,Carlos Rodon,vs,51.0,208,3.96,0.182,0.268,1.10,0.138,0.320,6,1.06,58,27.3%,25.5%,20.2%,13.2%,9.35,23,11.1%,59.3%,8.2%,131,42.7%,9,6.9%,32.8%,9.3%,20.6%
