Matchup,DET @ KC
Pitcher,Drew Anderson
Pitcher Team,DET
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,76.1,328,0.239,0.311,0.399,0.160,1.31,11,1.30,9.1%,28.4%,26.5%,21.6%,13.7%,10.26,62.7%,7.4%,8.2%,37.7%,24.6%,19.6%,9.7%
vsLHB,39.2,171,0.244,0.291,0.365,0.122,1.29,5,1.13,7.6%,24.0%,24.0%,18.3%,12.1%,9.30,65.3%,8.2%,6.9%,37.9%,25.0%,17.2%,10.3%
vsRHB,35.2,157,0.234,0.333,0.438,0.204,1.37,6,1.51,10.8%,33.6%,29.3%,25.7%,15.3%,11.61,59.9%,6.5%,9.9%,37.4%,24.2%,22.7%,8.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Carter Jensen LHB,,+587,33,4.60,10,1,3,90.0,278.0,4,3,10.0%,10.0%,30.0%,40.0%,30.0%,74.6,47.1%,41.2%,11.8%,94.4%,70.0%,50.0%,20.0%,20.0%,20.0%,40.0%,30.0%,30.0%,37.5%
Bobby Witt Jr. RHB,,+531,16,4.80,10,1,3,89.6,295.3,4,3,10.0%,10.0%,30.0%,60.0%,30.0%,74.1,53.8%,46.2%,46.2%,92.9%,70.0%,50.0%,20.0%,20.0%,30.0%,40.0%,20.0%,40.0%,50.0%
Kyle Isbel LHB,,+1480,26,3.80,10,1,1,89.6,307.1,2,2,10.0%,10.0%,30.0%,40.0%,20.0%,69.9,6.7%,40.0%,20.0%,93.8%,50.0%,30.0%,33.3%,20.0%,50.0%,60.0%,40.0%,-,44.4%
Tyler Tolbert RHB,—,N/A,4,2.80,10,1,1,77.1,310.1,4,2,10.0%,10.0%,10.0%,30.0%,60.0%,69.1,-,66.7%,33.3%,75.0%,70.0%,40.0%,0.0%,30.0%,10.0%,30.0%,50.0%,20.0%,75.0%
Salvador Perez RHB,,+630,19,3.80,10,0,1,90.3,232.5,2,1,-,-,10.0%,40.0%,10.0%,71.9,20.0%,40.0%,26.7%,88.2%,40.0%,30.0%,0.0%,10.0%,50.0%,30.0%,60.0%,10.0%,50.0%
John Rave LHB,—,N/A,22,3.20,10,0,0,75.9,222.6,0,0,-,-,10.0%,10.0%,30.0%,73.0,30.8%,30.8%,7.7%,100.0%,40.0%,20.0%,0.0%,20.0%,30.0%,20.0%,50.0%,30.0%,28.6%
Nick Loftin RHB,,+1000,17,3.80,10,0,0,76.7,246.4,2,0,-,-,10.0%,-,30.0%,70.2,25.0%,50.0%,-,80.0%,80.0%,60.0%,0.0%,20.0%,10.0%,20.0%,50.0%,30.0%,0.0%
Michael Massey LHB,,+870,19,4.00,10,0,0,92.4,301.8,3,0,-,-,20.0%,40.0%,50.0%,72.1,21.4%,50.0%,21.4%,93.3%,50.0%,10.0%,0.0%,40.0%,50.0%,60.0%,30.0%,10.0%,42.9%
Vinnie Pasquantino LHB,,+800,30,4.20,10,0,1,96.3,240.6,2,1,-,-,-,70.0%,20.0%,71.8,16.7%,66.7%,41.7%,100.0%,40.0%,20.0%,0.0%,20.0%,50.0%,20.0%,50.0%,30.0%,33.3%
Isaac Collins SHB,,+900,20,3.20,10,0,0,88.7,217.3,2,0,-,-,-,30.0%,10.0%,73.6,30.8%,46.2%,15.4%,100.0%,30.0%,20.0%,0.0%,10.0%,50.0%,40.0%,40.0%,20.0%,20.0%
Jac Caglianone LHB,,+630,31,3.80,10,0,2,96.0,381.5,2,2,20.0%,-,-,60.0%,20.0%,76.9,71.4%,42.9%,42.9%,100.0%,20.0%,10.0%,0.0%,10.0%,80.0%,20.0%,20.0%,60.0%,33.3%
