Matchup,CWS @ CLE
Pitcher,Gavin Williams
Pitcher Team,CLE
Opposing Team,CWS

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,20.2,1.26,="14-75",.187,.293,0.106,2,2,0,4,34.5,12,.299,.592
Batting Second,19.2,1.42,="21-79",.266,.481,0.215,4,5,0,8,34.9,7,.326,.807
Batting Third,22.2,0.66,="13-80",.163,.325,0.162,3,4,0,10,35.4,2,.183,.508
Batting Fourth,20.2,0.87,="14-75",.187,.387,0.200,4,3,0,12,33.8,4,.238,.625
Batting Fifth,17.1,1.38,="16-68",.235,.368,0.133,3,0,0,4,40.8,8,.316,.684
Batting Sixth,19.1,1.03,="14-68",.206,.426,0.220,4,3,0,9,32.4,6,.270,.696
Batting Seventh,16.0,1.19,="13-61",.213,.393,0.180,2,5,0,3,33.3,6,.304,.697
Batting Eighth,13.1,1.80,="21-61",.344,.623,0.279,5,2,0,16,24.6,3,.385,1.008
Batting Ninth,17.2,0.62,="6-54",.111,.167,0.056,0,1,1,1,29.0,5,.186,.353

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Sam Antonacci LHB,Batting First ​,="83-323",.257,.375,0.118,6,16,2,28,15.9,33,.358,.733
Kyle Teel LHB,Batting Second ​,="1-7",.143,.143,0.000,0,0,0,0,36.4,4,.455,.598
Miguel Vargas RHB,Batting Third ​,="88-357",.246,.459,0.213,18,22,0,43,19.0,56,.354,.813
Munetaka Murakami LHB,Batting Fourth ​,="3-13",.231,.692,0.461,2,0,0,5,35.3,3,.353,1.045
Andrew Benintendi LHB,Batting Fifth ​,="13-61",.213,.410,0.197,2,4,1,8,26.8,8,.310,.720
Tristan Peters LHB,Batting Sixth ​,="10-34",.294,.382,0.088,0,3,0,3,17.5,5,.400,.782
Colson Montgomery LHB,Batting Seventh ​,="1-2",.500,.500,0.000,0,0,0,0,50.0,0,.500,1.000
Chase Meidroth RHB,Batting Eighth ​,="10-49",.204,.347,0.143,1,4,0,6,13.8,5,.316,.663
Braden Montgomery SHB,Batting Ninth ​,="0-4",.000,.000,0.000,0,0,0,0,20.0,1,.200,.200
