Matchup,PIT @ ATH
Pitcher,Mitch Keller
Pitcher Team,PIT
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,77.0,329,0.252,0.310,0.374,0.122,1.31,6,0.70,8.2%,20.1%,17.3%,15.7%,9.6%,6.66,61.1%,7.8%,6.7%,39.5%,21.0%,10.0%,15.5%
vsLHB,46.1,205,0.272,0.336,0.435,0.163,1.38,5,0.97,6.8%,18.7%,17.6%,17.0%,9.0%,6.99,56.1%,7.7%,8.7%,40.0%,20.7%,12.9%,17.3%
vsRHB,30.0,124,0.218,0.266,0.273,0.055,1.23,1,0.30,10.5%,22.6%,16.9%,14.0%,10.7%,6.30,69.4%,8.1%,3.4%,38.6%,21.6%,5.3%,12.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nick Kurtz LHB,,+240,38,22,4.60,3,3,0.316,0.409,0.842,0.526,0.514,13.6%,30.2%,18.2%,14.6%,93.7,342.8,6,5,13.3%,6.7%,6.7%,66.7%,26.7%,80.2,95.7%,21.7%,13.0%,88.5%,33.3%,40.0%,13.3%,53.3%,40.0%,33.3%,26.7%,40.9%
Jacob Wilson RHB,,+1140,16,30,4.00,1,1,0.333,0.400,0.519,0.185,0.398,10.0%,9.6%,10.0%,4.9%,78.8,237.2,4,1,4.2%,4.2%,16.7%,16.7%,33.3%,64.7,-,29.7%,5.4%,90.2%,33.3%,12.5%,16.7%,45.8%,29.2%,29.2%,41.7%,48.0%
Shea Langeliers RHB,,+270,15,29,4.80,1,1,0.185,0.241,0.333,0.148,0.253,6.9%,35.4%,24.1%,17.2%,87.9,245.7,5,1,10.0%,5.0%,15.0%,25.0%,40.0%,75.1,50.0%,25.0%,7.1%,93.3%,35.0%,14.3%,30.0%,20.0%,30.0%,35.0%,35.0%,34.5%
Zack Gelof RHB,,+520,25,28,4.20,1,2,0.308,0.357,0.500,0.192,0.374,3.6%,23.1%,25.0%,11.5%,80.2,232.3,2,2,-,-,11.1%,27.8%,22.2%,73.3,11.1%,11.1%,5.6%,78.3%,27.8%,20.0%,16.7%,33.3%,33.3%,38.9%,27.8%,20.0%
Jeff McNeil LHB,,+930,30,23,3.20,1,1,0.143,0.217,0.286,0.143,0.225,8.7%,17.1%,4.3%,9.0%,86.9,227.4,4,1,-,-,25.0%,20.0%,40.0%,68.3,5.6%,27.8%,5.6%,97.3%,35.0%,14.3%,25.0%,25.0%,40.0%,30.0%,30.0%,50.0%
Tyler Soderstrom LHB,,+360,24,21,4.00,1,1,0.333,0.429,0.611,0.278,0.441,14.3%,23.4%,23.8%,11.7%,89.6,256.0,3,1,7.7%,-,7.7%,46.2%,30.8%,75.6,58.3%,8.3%,4.2%,100.0%,15.4%,50.0%,15.4%,53.8%,23.1%,53.8%,23.1%,27.3%
Carlos Cortes LHB,,+650,25,25,3.40,0,0,0.125,0.160,0.125,-,0.133,4.0%,18.0%,12.0%,8.2%,88.9,248.7,5,1,5.0%,5.0%,10.0%,30.0%,30.0%,70.2,4.0%,32.0%,12.0%,89.3%,20.0%,0.0%,20.0%,50.0%,30.0%,35.0%,35.0%,28.6%
Henry Bolte RHB,,+800,12,22,3.20,0,0,0.474,0.545,0.579,0.105,0.494,4.5%,39.0%,31.8%,25.0%,90.2,251.0,1,0,-,-,9.1%,45.5%,9.1%,78.5,78.9%,21.1%,21.1%,73.1%,9.1%,0.0%,18.2%,72.7%,45.5%,27.3%,27.3%,52.6%
Max Muncy RHB,,+329,30,21,4.00,0,1,0.222,0.190,0.278,0.056,0.188,-,27.1%,19.0%,15.7%,86.6,242.2,3,3,11.8%,-,17.6%,23.5%,29.4%,75.0,61.1%,27.8%,5.6%,85.7%,35.3%,0.0%,17.6%,35.3%,41.2%,35.3%,23.5%,58.3%
Jonah Heim SHB,—,N/A,10,20,3.20,0,0,0.294,0.400,0.412,0.118,0.358,15.0%,15.2%,10.0%,6.6%,94.5,237.3,1,0,-,-,26.7%,46.7%,46.7%,69.1,11.1%,44.4%,22.2%,90.0%,26.7%,0.0%,40.0%,33.3%,40.0%,46.7%,13.3%,45.0%
Lawrence Butler LHB,,+425,28,20,3.40,0,2,0.350,0.350,0.450,0.100,0.350,-,33.3%,30.0%,17.1%,89.3,277.4,2,2,7.1%,-,14.3%,42.9%,42.9%,74.3,47.1%,17.6%,5.9%,94.4%,21.4%,0.0%,14.3%,64.3%,50.0%,35.7%,14.3%,50.0%
Alika Williams RHB,—,N/A,13,18,4.20,0,0,0.235,0.278,0.235,-,0.234,5.6%,18.9%,27.8%,9.7%,95.0,287.1,2,0,-,-,9.1%,63.6%,36.4%,68.7,5.6%,16.7%,11.1%,90.0%,18.2%,0.0%,27.3%,54.5%,27.3%,72.7%,-,38.9%
Colby Thomas RHB,—,N/A,-,6,2.40,0,1,0.167,0.167,0.167,-,0.148,-,21.4%,16.7%,16.7%,82.4,328.5,1,1,-,-,-,20.0%,20.0%,74.9,37.5%,-,-,80.0%,20.0%,0.0%,20.0%,60.0%,20.0%,80.0%,-,66.7%
