Matchup,LAA @ ARI
Pitcher,Samuel Aldegheri
Pitcher Team,LAA
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,17.0,72,0.222,0.277,0.302,0.079,1.29,1,0.53,11.1%,22.1%,16.7%,15.0%,10.6%,6.35,57.5%,5.9%,5.8%,34.6%,32.7%,5.9%,19.2%
vsLHB,4.1,26,0.381,0.460,0.571,0.190,3.00,1,2.08,19.2%,6.4%,3.8%,3.0%,3.0%,2.08,53.8%,2.0%,5.0%,30.0%,25.0%,20.0%,15.0%
vsRHB,12.2,46,0.143,0.171,0.167,0.024,0.71,0,-,6.5%,31.0%,23.9%,23.4%,15.0%,7.82,59.6%,8.1%,6.2%,37.5%,37.5%,-,21.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Corbin Carroll LHB,,+475,10,16,4.60,1,2,0.200,0.250,0.467,0.267,0.307,6.2%,36.7%,18.8%,23.4%,94.4,249.5,3,2,-,-,18.2%,54.5%,27.3%,76.1,64.3%,25.0%,17.9%,93.3%,36.4%,25.0%,9.1%,45.5%,36.4%,45.5%,18.2%,56.2%
Ketel Marte SHB,,+375,25,15,4.60,1,2,0.357,0.333,0.714,0.357,0.428,-,0.0%,6.7%,-,96.7,283.8,5,3,14.3%,14.3%,14.3%,57.1%,42.9%,79.3,85.7%,38.1%,28.6%,100.0%,35.7%,20.0%,35.7%,21.4%,14.3%,71.4%,14.3%,33.3%
Nolan Arenado RHB,,+650,21,14,4.40,1,2,0.333,0.429,0.667,0.333,0.461,14.3%,24.0%,7.1%,12.0%,92.7,308.6,5,3,10.0%,10.0%,40.0%,50.0%,50.0%,73.6,40.9%,27.3%,9.1%,95.7%,40.0%,25.0%,40.0%,20.0%,40.0%,50.0%,10.0%,30.0%
Tommy Troy RHB,,+1000,4,3,3.40,1,1,0.667,0.667,1.667,1.000,0.997,-,0.0%,-,-,95.0,296.2,1,1,33.3%,33.3%,33.3%,66.7%,66.7%,70.3,33.3%,100.0%,66.7%,100.0%,33.3%,100.0%,33.3%,33.3%,33.3%,33.3%,33.3%,0.0%
Lourdes Gurriel Jr. RHB,,+710,9,15,3.60,0,1,0.214,0.267,0.286,0.071,0.247,6.7%,28.6%,20.0%,18.2%,86.7,257.4,2,1,9.1%,9.1%,18.2%,36.4%,36.4%,69.5,8.3%,33.3%,12.5%,88.9%,18.2%,0.0%,27.3%,45.5%,45.5%,18.2%,36.4%,55.6%
Gabriel Moreno RHB,,+900,22,11,4.60,0,0,-,0.091,-,-,0.059,9.1%,23.8%,27.3%,11.4%,92.6,292.5,1,0,-,-,-,57.1%,28.6%,71.7,29.4%,29.4%,5.9%,85.0%,28.6%,0.0%,14.3%,57.1%,42.9%,-,57.1%,16.7%
Jorge Barrosa SHB,—,N/A,20,10,1.80,0,1,0.111,0.200,0.222,0.111,0.192,10.0%,11.8%,10.0%,4.8%,82.6,312.3,4,0,-,-,25.0%,12.5%,37.5%,69.4,-,31.2%,-,100.0%,37.5%,0.0%,25.0%,25.0%,50.0%,25.0%,25.0%,30.0%
Geraldo Perdomo SHB,,+1000,17,9,4.20,0,0,0.375,0.333,0.375,-,0.297,-,11.1%,-,4.5%,78.1,220.9,0,0,-,-,11.1%,22.2%,22.2%,68.9,-,33.3%,-,88.2%,11.1%,0.0%,33.3%,33.3%,44.4%,33.3%,22.2%,11.1%
Adrian Del Castillo LHB,—,N/A,4,8,2.20,0,0,0.125,0.125,0.125,-,0.111,-,22.2%,37.5%,10.5%,91.7,253.2,2,0,-,-,40.0%,40.0%,40.0%,70.5,12.5%,25.0%,6.2%,88.9%,60.0%,0.0%,20.0%,-,40.0%,40.0%,20.0%,40.0%
Ildemaro Vargas SHB,,+625,19,8,3.40,0,0,-,0.125,-,-,0.081,12.5%,18.8%,12.5%,9.1%,85.8,134.8,0,0,-,-,16.7%,16.7%,-,71.1,25.0%,18.8%,6.2%,100.0%,-,-,-,83.3%,33.3%,33.3%,33.3%,20.0%
Jordan Lawlar RHB,,+775,4,8,3.80,0,0,0.333,0.500,0.333,-,0.385,25.0%,12.5%,12.5%,5.1%,80.6,264.5,2,0,-,-,20.0%,-,60.0%,69.7,-,13.3%,-,93.8%,60.0%,0.0%,20.0%,20.0%,40.0%,60.0%,-,0.0%
LuJames Groover RHB,,+930,-,4,4.00,0,0,-,-,-,-,-,-,21.4%,25.0%,10.3%,95.1,256.4,1,0,-,-,-,33.3%,-,70.6,-,25.0%,8.3%,85.7%,33.3%,0.0%,-,33.3%,33.3%,33.3%,33.3%,28.6%
Pavin Smith LHB,—,N/A,-,2,3.60,0,0,-,-,-,-,-,-,0.0%,-,-,81.2,-,0,0,-,-,-,-,-,66.9,-,33.3%,-,60.0%,-,-,-,100.0%,100.0%,-,-,0.0%
