Matchup,BAL @ TB
Pitcher,Trevor Rogers
Pitcher Team,BAL
Opposing Team,TB

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,119.2,503,0.250,0.306,0.400,0.150,1.25,12,0.90,6.8%,23.3%,20.3%,16.0%,12.2%,7.67,67.9%,8.5%,7.1%,39.0%,24.5%,11.2%,17.6%
vsLHB,32.2,129,0.178,0.228,0.280,0.102,0.92,1,0.28,7.0%,26.7%,26.4%,20.6%,13.2%,9.37,70.3%,9.3%,3.5%,31.4%,17.4%,-,16.3%
vsRHB,86.2,374,0.275,0.332,0.442,0.167,1.37,11,1.14,6.7%,22.2%,18.2%,14.4%,11.8%,7.06,67.0%,8.3%,8.3%,41.4%,26.6%,13.5%,18.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ryan Vilade RHB,,+600,25,2.20,10,2,3,95.3,285.3,3,3,10.0%,10.0%,20.0%,50.0%,20.0%,79.5,82.4%,41.2%,29.4%,100.0%,60.0%,50.0%,40.0%,10.0%,30.0%,40.0%,30.0%,30.0%,66.7%
Yandy Diaz RHB,,+484,32,5.00,10,2,2,94.1,323.5,4,3,20.0%,-,10.0%,50.0%,30.0%,75.9,57.1%,64.3%,21.4%,87.5%,60.0%,40.0%,25.0%,20.0%,40.0%,30.0%,50.0%,20.0%,37.5%
Taylor Walls SHB,,+1220,12,3.80,10,1,1,87.9,249.4,2,1,-,-,20.0%,40.0%,40.0%,68.0,-,63.6%,18.2%,100.0%,40.0%,10.0%,100.0%,30.0%,40.0%,50.0%,30.0%,20.0%,50.0%
Jonathan Aranda LHB,,+630,11,5.00,10,0,1,96.1,290.3,3,2,20.0%,-,20.0%,80.0%,80.0%,72.0,13.3%,46.7%,26.7%,78.9%,80.0%,30.0%,0.0%,50.0%,20.0%,30.0%,50.0%,20.0%,37.5%
Jorge Mateo RHB,,+541,13,1.80,10,0,0,92.3,307.5,4,2,-,-,-,50.0%,30.0%,73.4,28.6%,57.1%,21.4%,100.0%,70.0%,60.0%,0.0%,10.0%,30.0%,10.0%,70.0%,20.0%,33.3%
Cedric Mullins LHB,—,N/A,7,4.40,10,0,0,77.0,240.6,1,1,-,-,20.0%,10.0%,-,70.6,-,25.0%,6.2%,88.9%,50.0%,40.0%,0.0%,10.0%,30.0%,50.0%,30.0%,20.0%,40.0%
Nick Fortes RHB,,+1020,16,3.00,10,0,0,81.1,206.4,0,0,-,-,20.0%,30.0%,40.0%,72.2,27.3%,45.5%,18.2%,100.0%,50.0%,10.0%,0.0%,40.0%,20.0%,30.0%,50.0%,20.0%,60.0%
Richie Palacios LHB,—,N/A,6,3.80,10,0,0,79.9,238.9,2,1,-,-,10.0%,-,20.0%,68.1,-,36.4%,-,73.3%,30.0%,20.0%,0.0%,10.0%,50.0%,50.0%,30.0%,20.0%,60.0%
Liam Hicks LHB,,+930,4,3.80,10,0,0,78.1,243.5,0,0,-,-,-,-,30.0%,67.7,-,26.7%,-,88.2%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,40.0%,20.0%,44.4%
Jonny DeLuca RHB,,+800,18,3.60,10,0,0,82.5,185.2,1,0,-,-,10.0%,10.0%,10.0%,75.9,53.3%,26.7%,6.7%,93.8%,30.0%,20.0%,0.0%,10.0%,40.0%,50.0%,30.0%,20.0%,25.0%
Victor Mesa Jr. LHB,—,N/A,16,3.80,10,0,0,85.8,240.4,2,1,-,-,-,30.0%,20.0%,74.2,35.7%,50.0%,-,87.5%,50.0%,30.0%,0.0%,20.0%,40.0%,10.0%,50.0%,40.0%,30.0%
Junior Caminero RHB,,+262,32,4.80,10,0,0,89.2,293.4,2,2,-,-,20.0%,30.0%,20.0%,79.8,88.2%,23.5%,11.8%,100.0%,40.0%,30.0%,0.0%,10.0%,60.0%,60.0%,20.0%,20.0%,40.0%
Chandler Simpson LHB,,+2500,6,5.00,10,0,0,78.5,265.0,1,0,-,-,20.0%,30.0%,30.0%,65.6,-,53.8%,15.4%,86.7%,40.0%,30.0%,0.0%,10.0%,40.0%,40.0%,50.0%,10.0%,50.0%
