Matchup,NYM @ TB
Pitcher,Sean Manaea
Pitcher Team,NYM
Opposing Team,TB

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,15.1,1.37,="19-62",.306,.629,0.323,5,3,1,9,24.2,2,.348,.977
Batting Second,13.2,1.68,="16-56",.286,.589,0.303,4,3,1,6,18.8,7,.375,.964
Batting Third,14.2,1.09,="10-54",.185,.463,0.278,4,3,0,13,21.0,6,.290,.753
Batting Fourth,14.0,1.29,="16-57",.281,.439,0.158,2,3,0,8,23.0,2,.317,.756
Batting Fifth,15.0,1.13,="12-54",.222,.315,0.093,1,2,0,6,26.2,5,.311,.626
Batting Sixth,13.2,1.46,="16-53",.302,.566,0.264,1,5,3,7,23.3,4,.356,.922
Batting Seventh,13.1,0.98,="9-50",.180,.300,0.120,1,3,0,4,25.5,4,.255,.555
Batting Eighth,10.2,1.69,="11-42",.262,.286,0.024,0,1,0,5,19.2,7,.385,.671
Batting Ninth,11.2,1.37,="13-44",.295,.545,0.250,2,3,1,11,21.2,3,.346,.891

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Yandy Diaz RHB,Batting First ​,="121-399",.303,.451,0.148,13,18,1,57,15.4,36,.368,.819
Jonathan Aranda LHB,Batting Second ​,="92-326",.282,.417,0.135,10,14,0,45,21.5,32,.356,.773
Junior Caminero RHB,Batting Third ​,="78-274",.285,.584,0.299,23,11,1,54,19.4,38,.378,.962
Ryan Vilade RHB,Batting Fourth ​,="30-93",.323,.591,0.268,6,5,1,21,17.4,12,.398,.989
Liam Hicks LHB,Batting Fourth ​,="37-108",.343,.583,0.240,7,5,0,30,7.3,8,.398,.981
Chandler Simpson LHB,Batting Fifth ​,="58-169",.343,.385,0.042,0,7,0,11,6.1,7,.365,.750
Jonny DeLuca RHB,Batting Sixth ​,="29-109",.266,.431,0.165,4,6,0,17,19.5,4,.292,.723
Cedric Mullins LHB,Batting Seventh ​,="24-117",.205,.368,0.163,5,2,1,15,18.3,9,.271,.639
Nick Fortes RHB,Batting Eighth ​,="31-133",.233,.293,0.060,1,5,0,12,14.0,3,.270,.563
Richie Palacios LHB,Batting Eighth ​,="21-89",.236,.326,0.090,1,5,0,11,13.6,12,.324,.650
Kenny Piper RHB,Batting Eighth ​,="1-4",.250,.250,0.000,0,0,0,0,0.0,1,.400,.650
Jorge Mateo RHB,Batting Ninth ​,="18-76",.237,.303,0.066,1,2,0,4,32.9,3,.266,.569
Taylor Walls SHB,Batting Ninth ​,="50-231",.216,.286,0.070,2,6,2,25,24.8,27,.302,.588
