Matchup,COL @ LAD
Pitcher,Eric Lauer
Pitcher Team,LAD
Opposing Team,COL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,9.2,1.03,="9-37",.243,.324,0.081,0,3,0,2,10.3,1,.256,.580
Batting Second,8.0,1.50,="7-30",.233,.533,0.300,3,0,0,4,16.7,5,.361,.894
Batting Third,8.0,1.38,="7-28",.250,.536,0.286,2,2,0,7,15.2,4,.333,.869
Batting Fourth,7.0,1.43,="6-28",.214,.607,0.393,3,0,1,7,21.9,4,.313,.920
Batting Fifth,7.0,1.71,="11-31",.355,.774,0.419,4,1,0,6,9.4,1,.375,1.149
Batting Sixth,8.0,1.13,="6-29",.207,.414,0.207,2,0,0,3,12.1,3,.281,.695
Batting Seventh,8.2,0.92,="5-30",.167,.367,0.200,2,0,0,5,12.1,3,.242,.609
Batting Eighth,7.0,1.57,="9-29",.310,.414,0.104,1,0,0,1,9.4,2,.355,.769
Batting Ninth,7.1,0.95,="5-26",.192,.192,0.000,0,0,0,2,27.6,2,.250,.442

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jake McCarthy LHB,Batting First ​,="43-143",.301,.559,0.258,7,10,3,25,17.1,7,.336,.895
Edouard Julien LHB,Batting First ​,="28-111",.252,.342,0.090,2,2,1,12,25.4,15,.341,.683
Mickey Moniak LHB,Batting Second ​,="35-133",.263,.609,0.346,11,9,2,26,23.4,7,.305,.914
Tyler Freeman RHB,Batting Second ​,="26-91",.286,.385,0.099,2,1,1,12,18.3,4,.363,.748
TJ Rumfield LHB,Batting Third ​,="34-139",.245,.446,0.201,5,11,1,23,14.5,15,.340,.786
Hunter Goodman RHB,Batting Third ​,="31-143",.217,.497,0.280,11,7,0,22,32.7,7,.261,.758
Troy Johnston LHB,Batting Fifth ​,="31-110",.282,.336,0.054,0,6,0,14,15.0,12,.362,.698
Willi Castro SHB,Batting Sixth ​,="23-68",.338,.529,0.191,3,4,0,12,27.3,7,.403,.932
Cole Carrigg SHB,Batting Sixth ​,="9-35",.257,.543,0.286,3,1,0,10,21.4,4,.333,.876
Braxton Fulford RHB,Batting Seventh ​,="3-15",.200,.333,0.133,0,2,0,2,43.8,1,.250,.583
Ezequiel Tovar RHB,Batting Eighth ​,="13-80",.163,.225,0.062,1,2,0,7,26.1,6,.216,.441
Kyle Karros RHB,Batting Eighth ​,="25-87",.287,.506,0.219,3,8,1,10,19.8,18,.406,.912
Brett Sullivan LHB,Batting Ninth ​,="10-52",.192,.308,0.116,2,0,0,4,23.6,1,.218,.526
