Matchup,LAD @ SD
Pitcher,Randy Vasquez
Pitcher Team,SD
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,48.2,220,0.305,0.378,0.535,0.230,1.60,10,1.85,7.7%,17.9%,13.2%,10.3%,8.9%,5.36,65.6%,9.2%,12.7%,47.4%,31.8%,16.4%,22.0%
vsLHB,27.0,122,0.304,0.369,0.527,0.223,1.56,4,1.33,6.6%,17.2%,12.3%,10.9%,8.6%,5.00,62.8%,10.1%,9.2%,46.9%,31.6%,9.7%,23.5%
vsRHB,21.2,98,0.307,0.389,0.545,0.239,1.66,6,2.49,9.2%,18.6%,14.3%,9.7%,9.2%,5.82,69.0%,8.2%,17.3%,48.0%,32.0%,25.0%,20.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Mookie Betts RHB,,+544,8,26,4.40,3,3,0.480,0.500,0.960,0.480,0.619,3.8%,17.1%,19.2%,8.0%,91.5,255.4,5,4,10.0%,10.0%,30.0%,40.0%,50.0%,69.9,6.2%,37.5%,18.8%,84.2%,40.0%,37.5%,30.0%,25.0%,40.0%,30.0%,30.0%,34.5%
Shohei Ohtani LHB,,+193,38,20,4.40,3,3,0.312,0.400,0.875,0.562,0.501,15.0%,27.0%,20.0%,10.9%,95.7,346.0,5,3,30.8%,23.1%,38.5%,53.8%,46.2%,75.7,61.3%,29.0%,16.1%,86.1%,38.5%,60.0%,15.4%,46.2%,61.5%,23.1%,15.4%,26.1%
Freddie Freeman LHB,,+449,29,21,4.20,1,1,0.389,0.476,0.667,0.278,0.483,14.3%,18.8%,9.5%,9.7%,89.2,256.5,3,1,6.7%,-,6.7%,46.7%,40.0%,71.8,13.3%,22.2%,8.9%,95.7%,26.7%,25.0%,33.3%,40.0%,40.0%,40.0%,20.0%,45.0%
Kyle Tucker LHB,,+520,22,19,3.40,1,1,0.353,0.421,0.529,0.176,0.413,10.5%,12.5%,15.8%,6.2%,88.1,258.3,1,1,7.1%,7.1%,14.3%,50.0%,14.3%,69.4,10.0%,30.0%,10.0%,93.8%,28.6%,25.0%,7.1%,64.3%,57.1%,21.4%,21.4%,37.5%
Andy Pages RHB,,+459,30,25,4.80,0,1,0.167,0.200,0.208,0.042,0.184,4.0%,19.1%,20.0%,9.5%,87.3,256.2,6,2,-,-,10.5%,31.6%,47.4%,72.8,27.9%,23.3%,14.0%,91.5%,15.8%,0.0%,47.4%,26.3%,21.1%,52.6%,26.3%,43.3%
Max Muncy LHB,,+379,37,19,4.00,0,1,0.211,0.211,0.263,0.053,0.207,-,27.6%,31.6%,12.7%,91.0,273.4,3,2,7.7%,-,23.1%,46.2%,46.2%,73.2,30.8%,30.8%,7.7%,96.3%,38.5%,0.0%,23.1%,30.8%,46.2%,30.8%,23.1%,21.1%
Miguel Rojas RHB,—,N/A,17,19,1.40,0,0,0.231,0.368,0.308,0.077,0.301,15.8%,16.1%,5.3%,7.2%,80.9,224.9,2,1,7.1%,-,21.4%,35.7%,14.3%,68.7,3.8%,30.8%,11.5%,86.7%,35.7%,0.0%,-,42.9%,35.7%,50.0%,14.3%,23.5%
Dalton Rushing LHB,,+467,45,19,2.40,0,0,0.118,0.211,0.176,0.059,0.182,10.5%,42.4%,31.6%,19.4%,89.2,254.3,3,2,18.2%,-,18.2%,36.4%,27.3%,72.1,6.7%,26.7%,10.0%,90.9%,18.2%,0.0%,27.3%,27.3%,45.5%,36.4%,18.2%,40.0%
Ryan Ward LHB,,+1020,25,16,3.20,0,0,0.143,0.250,0.214,0.071,0.216,12.5%,32.6%,31.2%,16.1%,87.9,248.3,2,0,-,-,55.6%,11.1%,33.3%,71.5,15.4%,15.4%,2.6%,92.9%,55.6%,0.0%,22.2%,11.1%,66.7%,-,33.3%,36.4%
Alex Freeland SHB,,+800,25,16,3.40,0,0,0.357,0.375,0.500,0.143,0.366,6.2%,26.5%,31.2%,12.0%,85.1,241.3,2,1,-,-,40.0%,50.0%,60.0%,70.8,6.1%,15.2%,9.1%,100.0%,-,-,60.0%,20.0%,50.0%,40.0%,10.0%,15.8%
Alex Call RHB,—,N/A,18,14,3.20,0,0,0.250,0.286,0.250,-,0.237,7.1%,21.4%,14.3%,9.5%,79.6,240.9,1,0,-,-,18.2%,9.1%,27.3%,67.3,-,31.8%,-,78.6%,45.5%,0.0%,9.1%,36.4%,27.3%,27.3%,45.5%,22.2%
Tommy Edman SHB,,+730,7,12,3.80,0,0,0.500,0.500,0.583,0.083,0.477,-,17.4%,16.7%,7.5%,83.3,218.3,0,0,-,-,10.0%,30.0%,50.0%,69.4,-,20.0%,10.0%,87.0%,10.0%,0.0%,40.0%,40.0%,40.0%,30.0%,30.0%,26.7%
Chuckie Robinson RHB,—,N/A,2,10,3.40,0,0,0.100,0.100,0.100,-,0.089,-,38.5%,40.0%,22.2%,87.4,196.3,0,0,-,-,-,33.3%,16.7%,70.2,4.3%,21.7%,4.3%,95.8%,16.7%,0.0%,16.7%,33.3%,-,66.7%,33.3%,54.5%
