Matchup,TB @ COL
Pitcher,Nick Martinez
Pitcher Team,TB
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,123.1,497,0.246,0.292,0.399,0.153,1.10,15,1.09,4.0%,17.8%,13.9%,14.6%,9.0%,5.04,64.2%,7.5%,7.4%,32.6%,28.9%,12.0%,21.2%
vsLHB,73.2,298,0.238,0.295,0.415,0.177,1.11,11,1.34,5.0%,19.5%,15.1%,16.1%,9.6%,5.50,63.4%,7.4%,8.0%,34.0%,32.8%,12.8%,21.0%
vsRHB,48.2,199,0.259,0.288,0.376,0.116,1.11,4,0.74,2.5%,15.3%,12.1%,12.4%,8.0%,4.44,65.3%,7.6%,6.6%,30.5%,23.4%,10.3%,21.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Willi Castro SHB,,+680,28,4.60,10,3,3,87.0,305.8,3,3,30.0%,30.0%,30.0%,40.0%,50.0%,70.4,15.0%,25.0%,20.0%,83.3%,60.0%,30.0%,100.0%,30.0%,30.0%,50.0%,40.0%,10.0%,75.0%
Mickey Moniak LHB,,+370,31,4.40,10,2,2,88.9,352.8,6,3,10.0%,10.0%,20.0%,30.0%,50.0%,76.7,83.3%,33.3%,16.7%,100.0%,70.0%,60.0%,33.3%,10.0%,30.0%,30.0%,70.0%,-,71.4%
Hunter Goodman RHB,,+300,44,4.60,10,1,2,94.2,296.9,4,3,30.0%,10.0%,20.0%,60.0%,30.0%,76.6,80.0%,60.0%,60.0%,100.0%,80.0%,50.0%,20.0%,30.0%,20.0%,40.0%,40.0%,20.0%,50.0%
Cole Carrigg SHB,,+650,25,4.60,10,0,0,83.3,237.3,1,1,-,-,30.0%,30.0%,70.0%,73.4,42.9%,35.7%,14.3%,93.3%,80.0%,10.0%,0.0%,70.0%,10.0%,40.0%,10.0%,50.0%,0.0%
TJ Rumfield LHB,,+630,16,3.80,10,0,0,79.2,223.5,0,0,-,-,10.0%,20.0%,30.0%,67.5,11.1%,27.8%,-,94.7%,30.0%,10.0%,0.0%,20.0%,60.0%,40.0%,30.0%,30.0%,55.6%
Kyle Karros RHB,,+600,25,4.40,10,0,0,96.6,219.8,0,0,-,-,20.0%,50.0%,10.0%,69.2,-,58.8%,29.4%,94.4%,30.0%,10.0%,0.0%,20.0%,70.0%,50.0%,30.0%,20.0%,100.0%
Jake McCarthy LHB,,+810,25,4.80,10,0,1,85.1,239.6,1,0,-,-,30.0%,40.0%,40.0%,71.3,7.1%,35.7%,28.6%,100.0%,60.0%,20.0%,0.0%,40.0%,30.0%,40.0%,40.0%,20.0%,66.7%
Brett Sullivan LHB,,+680,17,2.80,10,0,0,85.1,224.7,1,1,-,-,20.0%,30.0%,20.0%,70.8,7.7%,38.5%,15.4%,100.0%,30.0%,10.0%,0.0%,20.0%,40.0%,60.0%,20.0%,20.0%,44.4%
Edouard Julien LHB,—,N/A,20,3.00,10,0,0,88.1,254.1,2,0,-,-,10.0%,40.0%,30.0%,71.4,14.3%,42.9%,7.1%,100.0%,40.0%,20.0%,0.0%,20.0%,50.0%,30.0%,40.0%,30.0%,44.4%
Tyler Freeman RHB,—,N/A,10,3.00,10,0,0,76.9,260.3,1,0,-,-,-,50.0%,30.0%,72.4,28.6%,42.9%,28.6%,87.5%,10.0%,-,-,10.0%,60.0%,30.0%,40.0%,30.0%,28.6%
Troy Johnston LHB,—,N/A,15,3.00,10,0,0,89.0,253.4,3,0,-,-,20.0%,30.0%,50.0%,71.2,5.0%,35.0%,10.0%,100.0%,70.0%,20.0%,0.0%,50.0%,30.0%,40.0%,50.0%,10.0%,62.5%
Ezequiel Tovar RHB,,+680,20,3.40,10,0,0,88.3,180.8,0,0,-,-,10.0%,20.0%,10.0%,73.9,54.5%,45.5%,9.1%,100.0%,40.0%,20.0%,0.0%,20.0%,50.0%,30.0%,20.0%,50.0%,50.0%
Jordan Beck RHB,—,N/A,18,3.20,10,0,0,84.5,264.5,2,0,-,-,-,20.0%,20.0%,74.4,37.5%,62.5%,25.0%,88.9%,30.0%,10.0%,0.0%,20.0%,50.0%,30.0%,60.0%,10.0%,44.4%
