Matchup,HOU @ NYY
Pitcher,Will Warren
Pitcher Team,NYY
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,122.0,533,0.267,0.339,0.460,0.194,1.40,19,1.40,8.1%,22.4%,22.9%,19.3%,9.8%,9.00,61.3%,8.1%,8.0%,43.4%,23.4%,21.2%,19.0%
vsLHB,69.0,305,0.272,0.346,0.463,0.191,1.46,11,1.43,8.9%,19.4%,19.0%,18.5%,8.1%,7.57,60.3%,7.1%,8.8%,41.5%,24.0%,19.2%,20.3%
vsRHB,52.1,228,0.260,0.330,0.457,0.197,1.34,8,1.38,7.0%,25.9%,28.1%,20.2%,12.1%,11.01,62.7%,9.5%,6.8%,46.3%,22.4%,24.2%,17.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Christian Vazquez RHB,,+1080,12,3.00,5,2,2,94.4,329.6,3,2,40.0%,40.0%,40.0%,40.0%,80.0%,65.0,-,83.3%,33.3%,100.0%,80.0%,40.0%,50.0%,40.0%,20.0%,40.0%,40.0%,20.0%,25.0%
Nick Allen RHB,—,N/A,9,3.00,5,1,1,97.3,274.5,1,1,20.0%,20.0%,40.0%,80.0%,40.0%,71.1,-,57.1%,42.9%,100.0%,40.0%,20.0%,100.0%,20.0%,60.0%,40.0%,60.0%,-,20.0%
Isaac Paredes RHB,,+599,18,4.20,5,1,1,86.4,306.0,2,1,-,-,20.0%,20.0%,-,69.4,-,100.0%,-,60.0%,60.0%,60.0%,33.3%,-,40.0%,40.0%,40.0%,20.0%,-
Daulton Varsho LHB,,+569,13,4.20,5,1,1,92.5,305.4,2,1,20.0%,-,-,20.0%,40.0%,69.3,-,50.0%,-,90.9%,100.0%,60.0%,33.3%,40.0%,-,-,-,100.0%,75.0%
Yainer Diaz RHB,,+525,22,2.80,5,0,0,94.5,-,0,0,-,-,-,60.0%,-,74.0,22.2%,33.3%,33.3%,100.0%,-,-,-,-,100.0%,40.0%,40.0%,20.0%,40.0%
Christian Walker RHB,,+456,21,4.00,5,0,0,88.9,211.8,0,0,-,-,-,40.0%,40.0%,76.6,75.0%,25.0%,25.0%,100.0%,60.0%,20.0%,0.0%,40.0%,40.0%,20.0%,40.0%,40.0%,33.3%
Jose Altuve RHB,,+750,18,3.80,5,0,0,91.5,258.7,2,0,-,-,20.0%,60.0%,40.0%,67.9,16.7%,83.3%,16.7%,85.7%,80.0%,20.0%,0.0%,60.0%,20.0%,20.0%,40.0%,40.0%,50.0%
LaMonte Wade Jr. LHB,,+970,26,3.60,5,0,0,86.4,252.3,1,1,-,-,-,40.0%,20.0%,70.3,-,18.2%,-,100.0%,40.0%,40.0%,0.0%,-,40.0%,-,80.0%,20.0%,66.7%
Taylor Trammell LHB,—,N/A,15,2.40,5,0,0,92.6,266.2,1,1,20.0%,20.0%,40.0%,40.0%,20.0%,78.1,100.0%,33.3%,22.2%,100.0%,80.0%,60.0%,0.0%,20.0%,20.0%,40.0%,20.0%,40.0%,20.0%
Jeremy Pena RHB,,+620,24,3.60,5,0,1,92.2,272.3,1,1,20.0%,-,20.0%,40.0%,20.0%,71.8,14.3%,57.1%,28.6%,100.0%,60.0%,60.0%,0.0%,-,40.0%,60.0%,20.0%,20.0%,33.3%
Yordan Alvarez LHB,,+240,34,3.80,5,0,0,99.4,180.8,0,0,-,-,20.0%,80.0%,-,77.6,72.7%,45.5%,27.3%,100.0%,60.0%,20.0%,0.0%,40.0%,40.0%,20.0%,60.0%,20.0%,40.0%
Cam Smith RHB,,+572,13,3.60,5,0,0,80.6,175.1,0,0,-,-,20.0%,-,-,81.0,100.0%,-,-,100.0%,40.0%,20.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,50.0%
Nelson Velazquez RHB,—,N/A,9,2.00,5,0,1,101.0,304.5,3,2,20.0%,20.0%,40.0%,80.0%,60.0%,74.4,50.0%,62.5%,37.5%,100.0%,80.0%,40.0%,0.0%,40.0%,20.0%,40.0%,40.0%,20.0%,50.0%
