Split,vsRHB
Range,L10
Dates,="7/24/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
6:45 PM,Carson Palmquist,vs,5.2,29,3.10,0.360,0.395,1.94,0.080,0.440,0,-,11,23.3%,20.7%,16.7%,11.9%,9.53,2,6.9%,70.0%,7.6%,19,31.6%,1,5.3%,36.8%,-,15.8%
8:10 PM,Jacob Lopez,@,22.1,110,6.50,0.323,0.422,1.84,0.281,0.604,6,2.42,58,18.9%,17.3%,14.3%,8.6%,7.66,10,9.1%,66.4%,6.8%,79,34.2%,5,6.3%,38.0%,13.3%,25.3%
6:45 PM,Will Warren,@,16.2,80,5.62,0.314,0.404,1.80,0.257,0.571,4,2.16,40,23.3%,21.2%,17.0%,11.2%,9.18,8,10.0%,68.8%,10.5%,55,43.6%,4,7.3%,20.0%,36.4%,27.3%
8:15 PM,Rhett Lowder,@,13.1,61,3.92,0.291,0.329,1.58,0.091,0.382,1,0.68,21,19.4%,16.4%,17.9%,9.4%,6.75,5,8.2%,64.5%,8.9%,45,40.0%,2,4.4%,11.1%,20.0%,13.3%
7:10 PM,Shane McClanahan,vs,38.0,170,3.86,0.287,0.327,1.50,0.121,0.408,4,0.95,64,25.3%,18.2%,18.2%,12.9%,7.34,12,7.1%,69.4%,8.9%,125,41.6%,9,7.2%,26.4%,12.1%,16.8%
7:10 PM,Joey Cantillo,@,36.0,165,3.02,0.279,0.340,1.61,0.150,0.429,4,1.00,63,37.8%,32.1%,28.0%,17.1%,13.25,17,10.3%,58.1%,6.5%,95,31.6%,5,5.3%,23.2%,18.2%,17.9%
7:10 PM,Sean Manaea,vs,32.2,143,5.46,0.277,0.368,1.35,0.254,0.531,7,1.93,69,16.8%,17.5%,12.9%,9.0%,6.89,8,5.6%,47.9%,8.3%,106,42.5%,8,7.5%,31.1%,21.2%,24.5%
7:15 PM,Patrick Sandoval,vs,7.1,31,1.74,0.276,0.295,1.36,0.069,0.345,0,-,10,26.9%,25.8%,34.8%,13.5%,9.82,2,6.5%,64.5%,7.7%,21,38.1%,0,-,9.5%,-,4.8%
4:10 PM,Tomoyuki Sugano,@,25.2,106,3.96,0.268,0.320,1.13,0.175,0.443,3,1.05,43,13.5%,15.1%,11.8%,6.1%,5.61,3,2.8%,63.2%,9.0%,85,44.7%,9,10.6%,30.6%,7.7%,24.7%
7:40 PM,Davis Martin,vs,21.1,90,3.29,0.268,0.309,1.31,0.110,0.378,1,0.42,31,25.0%,16.7%,17.0%,13.0%,6.33,6,6.7%,60.0%,7.5%,68,44.1%,5,7.4%,23.5%,6.2%,14.7%
6:40 PM,Matthew Boyd,@,38.2,167,3.88,0.260,0.320,1.27,0.162,0.422,5,1.16,65,24.9%,22.2%,16.1%,12.2%,8.61,9,5.4%,66.5%,6.1%,117,44.4%,13,11.1%,24.8%,17.2%,23.9%
6:45 PM,Eduardo Rodriguez,@,36.0,153,5.04,0.259,0.344,1.39,0.223,0.482,6,1.50,67,20.6%,16.3%,13.2%,9.7%,6.25,14,9.2%,61.0%,5.0%,114,33.3%,12,10.5%,36.0%,14.6%,13.2%
8:10 PM,Zebby Matthews,vs,26.1,107,5.76,0.253,0.347,1.22,0.273,0.525,7,2.39,52,26.5%,19.6%,17.4%,12.5%,7.18,7,6.5%,69.2%,9.0%,79,35.4%,9,11.4%,24.1%,31.6%,21.5%
8:05 PM,MacKenzie Gore,vs,43.1,184,3.98,0.251,0.325,1.25,0.192,0.443,7,1.45,74,28.0%,26.6%,24.7%,14.0%,10.18,12,6.5%,58.7%,7.6%,120,47.5%,11,9.2%,28.3%,17.6%,18.3%
7:05 PM,Grant Holmes,@,19.0,82,4.63,0.250,0.319,1.26,0.153,0.403,3,1.42,29,29.3%,20.7%,18.3%,14.2%,8.05,6,7.3%,58.5%,7.4%,57,40.4%,3,5.3%,21.1%,8.3%,24.6%
10:15 PM,Grayson Rodriguez,@,16.1,71,4.51,0.250,0.352,1.29,0.217,0.467,2,1.10,28,26.4%,21.1%,21.4%,12.0%,8.27,6,8.5%,54.9%,7.5%,47,46.8%,5,10.6%,27.7%,15.4%,25.5%
4:10 PM,Shane Drohan,vs,36.0,153,3.82,0.248,0.311,1.25,0.170,0.418,5,1.25,59,25.8%,23.5%,21.2%,12.5%,9.00,10,6.5%,66.0%,6.7%,106,38.7%,11,10.4%,25.5%,14.8%,15.1%
7:10 PM,German Marquez,@,20.0,85,4.80,0.244,0.314,1.30,0.179,0.423,3,1.35,33,21.5%,15.3%,16.5%,10.5%,5.85,7,8.2%,64.7%,8.5%,65,33.8%,5,7.7%,29.2%,15.8%,18.5%
7:10 PM,Roki Sasaki,@,24.1,101,4.66,0.234,0.335,1.15,0.277,0.511,5,1.85,48,26.5%,23.8%,19.2%,13.7%,8.88,6,5.9%,68.3%,7.4%,70,52.9%,12,17.1%,30.0%,19.0%,17.1%
6:45 PM,Jesus Luzardo,vs,40.2,177,3.89,0.232,0.307,1.33,0.135,0.368,5,1.11,57,29.8%,27.1%,23.2%,13.4%,10.62,18,10.2%,56.2%,4.7%,108,32.4%,7,6.5%,26.9%,17.2%,13.0%
8:15 PM,Dustin May,vs,20.0,83,2.55,0.221,0.257,1.05,0.078,0.299,1,0.45,23,26.0%,25.3%,22.1%,13.1%,9.45,4,4.8%,65.1%,5.9%,56,41.1%,6,10.7%,32.1%,5.6%,10.7%
10:15 PM,Logan Webb,vs,23.1,92,4.39,0.212,0.281,0.94,0.165,0.376,3,1.16,32,19.9%,16.3%,14.7%,10.2%,5.79,4,4.3%,70.7%,4.8%,70,34.3%,2,2.9%,21.4%,20.0%,11.4%
7:40 PM,Spencer Arrighetti,@,23.0,97,4.32,0.209,0.285,1.13,0.128,0.337,3,1.17,29,21.5%,22.7%,23.9%,9.8%,8.61,8,8.2%,49.5%,7.4%,64,26.6%,4,6.2%,28.1%,16.7%,17.2%
6:40 PM,Tarik Skubal,vs,44.0,162,3.08,0.188,0.254,0.77,0.175,0.364,7,1.43,56,35.5%,35.8%,24.8%,19.1%,11.86,5,3.1%,64.2%,5.9%,96,30.2%,7,7.3%,27.1%,23.1%,18.8%
