Matchup,CLE @ MIA
Pitcher,Sandy Alcantara
Pitcher Team,MIA
Opposing Team,CLE

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,64.1,275,0.272,0.314,0.398,0.126,1.27,8,1.12,4.7%,19.5%,18.5%,17.8%,10.4%,7.13,63.9%,6.8%,4.9%,34.5%,22.2%,13.3%,15.8%
vsLHB,42.2,180,0.248,0.303,0.388,0.139,1.24,6,1.27,6.7%,21.4%,20.0%,18.8%,11.2%,7.59,61.9%,6.8%,6.2%,32.6%,24.0%,12.9%,17.1%
vsRHB,21.2,95,0.315,0.335,0.416,0.101,1.34,2,0.83,1.1%,15.8%,15.8%,16.0%,8.7%,6.23,67.7%,6.8%,2.7%,37.8%,18.9%,14.3%,13.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Austin Hedges RHB,—,N/A,18,3.80,10,2,3,92.1,268.3,3,3,30.0%,20.0%,40.0%,50.0%,80.0%,68.4,-,43.8%,31.2%,100.0%,90.0%,40.0%,50.0%,50.0%,10.0%,50.0%,30.0%,20.0%,40.0%
Rhys Hoskins RHB,—,N/A,31,2.80,10,1,1,90.7,234.9,2,1,10.0%,-,10.0%,40.0%,30.0%,71.9,25.0%,58.3%,25.0%,80.0%,40.0%,20.0%,50.0%,20.0%,20.0%,30.0%,50.0%,20.0%,20.0%
Gabriel Arias RHB,—,N/A,29,2.60,10,1,1,94.1,244.8,2,1,10.0%,-,-,60.0%,40.0%,73.1,23.5%,47.1%,35.3%,100.0%,40.0%,20.0%,50.0%,20.0%,40.0%,10.0%,60.0%,30.0%,50.0%
Kyle Manzardo LHB,—,N/A,24,3.60,10,1,1,91.6,286.4,2,2,10.0%,-,-,50.0%,10.0%,70.5,-,56.2%,18.8%,100.0%,30.0%,30.0%,33.3%,-,50.0%,30.0%,50.0%,20.0%,57.1%
Brayan Rocchio SHB,—,N/A,12,3.40,10,1,1,85.9,293.1,2,1,-,-,30.0%,40.0%,30.0%,73.5,27.3%,27.3%,9.1%,100.0%,60.0%,30.0%,33.3%,30.0%,40.0%,70.0%,30.0%,-,83.3%
Kahlil Watson LHB,—,N/A,16,3.60,10,0,0,83.5,231.2,1,0,-,-,-,20.0%,10.0%,72.5,25.0%,25.0%,10.0%,100.0%,50.0%,30.0%,0.0%,20.0%,50.0%,20.0%,50.0%,30.0%,50.0%
Travis Bazzana LHB,—,N/A,18,4.60,10,0,0,90.9,236.6,3,0,-,-,10.0%,40.0%,30.0%,71.3,7.1%,42.9%,21.4%,100.0%,40.0%,10.0%,0.0%,30.0%,50.0%,60.0%,20.0%,20.0%,25.0%
Chase DeLauter LHB,—,N/A,25,4.40,10,0,0,94.5,271.5,2,0,-,-,-,40.0%,10.0%,74.6,57.1%,35.7%,28.6%,100.0%,40.0%,30.0%,0.0%,10.0%,50.0%,30.0%,30.0%,40.0%,100.0%
Patrick Bailey SHB,—,N/A,16,3.40,10,0,0,92.1,285.0,2,2,10.0%,-,-,50.0%,30.0%,74.3,53.3%,40.0%,26.7%,83.3%,50.0%,20.0%,0.0%,30.0%,40.0%,20.0%,50.0%,30.0%,75.0%
David Fry RHB,—,N/A,22,1.60,10,0,1,76.8,225.9,2,1,10.0%,10.0%,30.0%,20.0%,30.0%,71.7,-,11.8%,5.9%,94.4%,40.0%,20.0%,0.0%,20.0%,30.0%,50.0%,30.0%,20.0%,50.0%
Daniel Schneemann LHB,—,N/A,14,3.20,10,0,1,93.1,329.1,5,3,20.0%,-,-,50.0%,30.0%,70.6,-,64.3%,35.7%,100.0%,50.0%,40.0%,0.0%,10.0%,40.0%,40.0%,50.0%,10.0%,37.5%
Petey Halpin LHB,—,N/A,20,2.00,10,0,1,77.1,288.7,3,1,10.0%,-,-,20.0%,40.0%,70.7,11.1%,55.6%,22.2%,90.0%,50.0%,40.0%,0.0%,10.0%,30.0%,30.0%,40.0%,30.0%,50.0%
Steven Kwan LHB,—,N/A,7,3.00,10,0,0,83.3,204.6,1,0,-,-,-,10.0%,40.0%,59.7,-,66.7%,8.3%,92.3%,70.0%,20.0%,0.0%,50.0%,30.0%,-,40.0%,60.0%,0.0%
