Matchup,PHI @ SEA
Pitcher,Bryan Woo
Pitcher Team,SEA
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,138.1,563,0.231,0.281,0.369,0.138,1.08,15,0.98,5.2%,24.8%,24.3%,19.3%,13.2%,8.91,67.9%,7.2%,6.9%,43.1%,29.5%,12.2%,16.2%
vsLHB,78.1,328,0.232,0.294,0.380,0.148,1.19,9,1.03,7.3%,23.6%,23.5%,17.8%,12.3%,8.85,64.7%,6.1%,7.2%,47.1%,34.1%,10.5%,14.8%
vsRHB,59.2,235,0.230,0.263,0.354,0.124,0.96,6,0.91,2.1%,26.5%,25.5%,21.7%,14.6%,9.05,72.3%,8.8%,6.6%,37.7%,23.4%,15.4%,18.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Derek Hill RHB,—,N/A,39,2.80,10,1,1,89.5,262.7,3,1,10.0%,10.0%,20.0%,30.0%,40.0%,72.1,21.4%,42.9%,21.4%,87.5%,60.0%,30.0%,33.3%,30.0%,40.0%,40.0%,50.0%,10.0%,33.3%
J.T. Realmuto RHB,,+870,20,3.80,10,1,1,93.8,259.1,3,1,-,-,30.0%,60.0%,50.0%,71.8,12.5%,43.8%,31.2%,88.9%,80.0%,30.0%,0.0%,50.0%,10.0%,30.0%,40.0%,30.0%,28.6%
Kyle Schwarber LHB,,+260,32,4.60,10,1,1,88.4,219.5,4,2,20.0%,10.0%,40.0%,30.0%,40.0%,78.5,81.2%,18.8%,18.8%,88.9%,40.0%,20.0%,50.0%,20.0%,20.0%,60.0%,20.0%,20.0%,71.4%
Justin Crawford LHB,,+1211,3,3.20,10,0,0,86.9,345.2,2,1,-,-,-,40.0%,20.0%,69.5,-,38.5%,23.1%,100.0%,20.0%,20.0%,0.0%,-,60.0%,-,30.0%,70.0%,25.0%
Luis Arraez LHB,,+1100,4,3.20,10,0,2,82.4,271.5,2,2,10.0%,-,30.0%,20.0%,40.0%,63.5,-,36.8%,5.3%,95.0%,80.0%,50.0%,0.0%,30.0%,20.0%,50.0%,20.0%,30.0%,42.9%
Edmundo Sosa RHB,—,N/A,24,4.20,10,0,0,90.3,234.9,2,0,-,-,20.0%,40.0%,40.0%,71.6,17.6%,29.4%,17.6%,94.4%,60.0%,20.0%,0.0%,40.0%,40.0%,50.0%,30.0%,20.0%,37.5%
Bryce Harper LHB,,+437,22,4.20,10,0,1,95.7,300.4,3,0,10.0%,-,-,60.0%,50.0%,73.0,35.7%,64.3%,28.6%,87.5%,50.0%,20.0%,0.0%,30.0%,50.0%,20.0%,40.0%,40.0%,57.1%
Trea Turner RHB,,+820,29,4.40,10,0,0,84.8,192.5,2,0,-,-,-,40.0%,30.0%,71.1,-,66.7%,16.7%,75.0%,40.0%,10.0%,0.0%,30.0%,20.0%,10.0%,30.0%,60.0%,62.5%
Brandon Marsh LHB,,+680,14,3.20,10,0,1,86.5,268.7,2,2,20.0%,-,10.0%,40.0%,60.0%,71.5,15.4%,61.5%,23.1%,92.9%,60.0%,20.0%,0.0%,40.0%,40.0%,20.0%,50.0%,30.0%,57.1%
Bryson Stott LHB,,+790,17,3.40,10,0,0,86.7,237.2,1,0,-,-,20.0%,20.0%,30.0%,68.2,-,61.5%,7.7%,92.9%,40.0%,20.0%,0.0%,20.0%,60.0%,50.0%,40.0%,10.0%,14.3%
Alec Bohm RHB,,+900,21,4.20,10,0,0,87.9,316.9,3,1,10.0%,-,10.0%,40.0%,40.0%,72.2,25.0%,37.5%,12.5%,94.1%,50.0%,40.0%,0.0%,10.0%,50.0%,10.0%,50.0%,40.0%,33.3%
Garrett Stubbs LHB,—,N/A,5,3.40,10,0,0,73.1,249.4,3,0,-,-,10.0%,10.0%,40.0%,64.1,-,30.8%,-,86.7%,60.0%,40.0%,0.0%,20.0%,20.0%,10.0%,50.0%,40.0%,0.0%
Bryan De La Cruz RHB,—,N/A,4,2.40,9,0,0,92.3,225.6,0,0,-,-,11.1%,44.4%,22.2%,70.1,13.3%,46.7%,20.0%,93.8%,33.3%,11.1%,0.0%,22.2%,55.6%,33.3%,33.3%,33.3%,0.0%
