Matchup,HOU @ LAA
Pitcher,Reid Detmers
Pitcher Team,LAA
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,74.0,308,0.218,0.281,0.345,0.127,1.14,6,0.73,7.8%,29.7%,28.6%,21.7%,14.5%,10.70,61.8%,8.0%,6.7%,35.2%,29.5%,8.8%,13.5%
vsLHB,20.1,83,0.192,0.245,0.247,0.055,0.98,1,0.44,7.2%,30.3%,25.3%,20.8%,14.2%,9.30,63.9%,7.7%,7.5%,37.7%,24.5%,-,1.9%
vsRHB,53.0,225,0.228,0.294,0.381,0.153,1.21,5,0.85,8.0%,29.5%,29.8%,22.0%,14.6%,11.38,61.1%,8.1%,6.4%,34.3%,31.4%,11.4%,17.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jeremy Pena RHB,,+491,21,17,4.20,1,1,0.267,0.353,0.600,0.333,0.406,5.9%,16.7%,11.8%,8.9%,94.3,294.8,5,3,15.4%,-,7.7%,61.5%,38.5%,72.2,10.7%,39.3%,21.4%,93.3%,38.5%,20.0%,15.4%,38.5%,38.5%,53.8%,7.7%,50.0%
Jake Meyers RHB,,+820,21,15,3.60,1,1,0.143,0.200,0.357,0.214,0.243,6.7%,24.1%,13.3%,13.2%,82.6,262.6,2,2,8.3%,8.3%,16.7%,8.3%,25.0%,67.8,7.7%,19.2%,-,92.9%,50.0%,16.7%,-,33.3%,25.0%,41.7%,33.3%,64.3%
Cam Smith RHB,,+710,5,11,4.20,1,1,0.500,0.636,1.125,0.625,0.677,27.3%,30.0%,9.1%,14.0%,89.4,306.2,2,1,14.3%,14.3%,14.3%,57.1%,14.3%,76.4,72.2%,22.2%,22.2%,90.0%,28.6%,50.0%,14.3%,57.1%,28.6%,42.9%,28.6%,40.0%
Yordan Alvarez LHB,,+290,20,8,4.00,1,1,0.286,0.375,0.714,0.429,0.455,12.5%,7.1%,25.0%,3.2%,108.5,304.3,2,1,40.0%,40.0%,40.0%,100.0%,40.0%,74.8,45.5%,36.4%,36.4%,84.6%,-,-,60.0%,40.0%,60.0%,20.0%,20.0%,85.7%
Jose Altuve RHB,,+540,12,15,3.20,0,0,0.154,0.267,0.231,0.077,0.235,6.7%,28.6%,26.7%,14.5%,90.0,308.5,3,2,11.1%,-,22.2%,33.3%,22.2%,69.0,-,27.3%,13.6%,91.7%,22.2%,0.0%,11.1%,55.6%,66.7%,33.3%,-,26.7%
Isaac Paredes RHB,,+470,13,15,4.40,0,0,0.214,0.267,0.214,-,0.221,6.7%,21.7%,33.3%,8.8%,86.2,247.2,1,1,-,-,44.4%,11.1%,55.6%,68.4,10.5%,26.3%,5.3%,90.5%,44.4%,0.0%,44.4%,11.1%,55.6%,22.2%,22.2%,21.4%
Christian Vazquez RHB,,+840,3,14,3.60,0,0,0.286,0.286,0.429,0.143,0.309,-,7.7%,7.1%,4.3%,79.7,263.5,3,0,-,-,15.4%,23.1%,30.8%,67.1,-,31.8%,9.1%,91.7%,23.1%,0.0%,30.8%,30.8%,30.8%,53.8%,15.4%,46.7%
Christian Walker RHB,,+363,21,13,4.00,0,0,0.077,0.077,0.077,-,0.068,-,30.0%,30.8%,16.2%,71.8,146.3,0,0,-,-,-,22.2%,-,74.6,47.1%,11.8%,11.8%,85.0%,11.1%,0.0%,-,66.7%,55.6%,11.1%,33.3%,50.0%
Brice Matthews RHB,,+630,15,12,1.60,0,0,0.333,0.333,0.333,-,0.297,-,46.4%,50.0%,26.5%,75.0,212.8,0,0,-,-,-,40.0%,40.0%,72.8,34.6%,7.7%,7.7%,96.3%,-,-,40.0%,40.0%,20.0%,60.0%,20.0%,50.0%
Joey Loperfido LHB,—,N/A,3,6,3.80,0,0,-,-,-,-,-,-,18.2%,16.7%,11.1%,93.6,228.4,1,0,20.0%,20.0%,20.0%,60.0%,20.0%,73.3,22.2%,44.4%,22.2%,81.8%,40.0%,0.0%,20.0%,20.0%,40.0%,40.0%,20.0%,50.0%
Taylor Trammell LHB,—,N/A,3,5,2.60,0,0,0.200,0.200,0.200,-,0.178,-,70.0%,40.0%,41.2%,80.9,197.5,0,0,-,-,-,-,-,69.4,12.5%,12.5%,-,80.0%,33.3%,0.0%,-,66.7%,66.7%,-,33.3%,25.0%
Shay Whitcomb RHB,—,N/A,-,3,1.20,0,0,-,-,-,-,-,-,50.0%,66.7%,20.0%,83.6,75.6,0,0,-,-,-,-,-,70.8,-,-,-,66.7%,-,-,-,-,-,-,100.0%,60.0%
Collin Price RHB,—,N/A,-,1,2.75,0,0,-,-,-,-,-,-,100.0%,100.0%,37.5%,-,-,0,0,-,-,-,-,-,73.7,66.7%,-,-,100.0%,-,-,-,-,-,-,-,50.0%
