Matchup,ATL @ MIL
Pitcher,Logan Henderson
Pitcher Team,MIL
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,63.1,239,0.190,0.258,0.367,0.177,0.87,10,1.42,5.0%,28.1%,31.0%,23.2%,15.2%,10.52,68.9%,10.2%,8.6%,37.5%,27.6%,19.0%,23.7%
vsLHB,42.2,161,0.179,0.255,0.364,0.185,0.84,7,1.48,5.6%,28.2%,30.4%,22.1%,15.2%,10.34,69.8%,9.7%,9.8%,40.2%,30.4%,19.4%,24.5%
vsRHB,20.1,78,0.213,0.264,0.373,0.160,0.93,3,1.33,3.8%,28.0%,32.1%,25.8%,15.1%,11.07,67.1%,11.3%,6.0%,32.0%,22.0%,18.2%,22.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Mike Yastrzemski LHB,,+600,26,3.20,10,1,1,94.7,240.6,2,1,-,-,30.0%,30.0%,30.0%,72.4,11.1%,88.9%,22.2%,100.0%,40.0%,20.0%,50.0%,20.0%,50.0%,60.0%,20.0%,20.0%,16.7%
Matt Olson LHB,,+258,29,4.00,10,1,3,90.2,303.9,3,3,40.0%,30.0%,40.0%,40.0%,50.0%,76.3,63.2%,31.6%,21.1%,86.4%,70.0%,30.0%,0.0%,40.0%,30.0%,60.0%,20.0%,20.0%,25.0%
Jim Jarvis LHB,,+1150,17,3.00,10,0,0,83.6,283.0,3,1,-,-,10.0%,30.0%,40.0%,72.2,18.2%,63.6%,18.2%,84.6%,50.0%,10.0%,0.0%,40.0%,40.0%,40.0%,30.0%,30.0%,42.9%
Lane Thomas RHB,—,N/A,27,2.60,10,0,0,90.7,210.1,1,0,-,-,30.0%,30.0%,20.0%,72.0,8.3%,58.3%,16.7%,100.0%,40.0%,20.0%,0.0%,20.0%,20.0%,30.0%,10.0%,60.0%,66.7%
Mauricio Dubon RHB,,+940,22,3.40,10,0,0,86.2,256.2,2,0,-,-,10.0%,30.0%,50.0%,67.1,-,26.3%,-,79.2%,60.0%,10.0%,0.0%,50.0%,40.0%,20.0%,30.0%,50.0%,37.5%
Ozzie Albies SHB,,+560,22,4.00,10,0,0,86.0,290.0,4,1,-,-,10.0%,10.0%,30.0%,68.1,-,46.2%,-,100.0%,80.0%,70.0%,0.0%,10.0%,10.0%,20.0%,40.0%,40.0%,40.0%
Ronald Acuna Jr. RHB,,+340,26,4.40,10,0,1,95.1,289.4,3,0,-,-,20.0%,70.0%,30.0%,74.6,47.4%,36.8%,26.3%,95.0%,60.0%,30.0%,0.0%,30.0%,40.0%,50.0%,30.0%,20.0%,25.0%
Austin Riley RHB,,+540,34,4.00,10,0,0,95.2,284.3,3,2,-,-,-,70.0%,20.0%,73.7,41.7%,66.7%,33.3%,100.0%,50.0%,40.0%,0.0%,10.0%,40.0%,10.0%,50.0%,40.0%,33.3%
Drake Baldwin LHB,,+360,33,4.40,10,0,1,91.1,226.2,2,1,10.0%,-,40.0%,70.0%,60.0%,75.1,53.8%,53.8%,38.5%,92.9%,80.0%,30.0%,0.0%,50.0%,10.0%,40.0%,30.0%,30.0%,33.3%
Michael Harris II LHB,,+370,21,4.00,10,0,0,98.2,337.6,5,2,20.0%,-,-,60.0%,40.0%,76.8,72.2%,44.4%,27.8%,94.7%,50.0%,10.0%,0.0%,40.0%,50.0%,30.0%,40.0%,30.0%,40.0%
Dominic Smith LHB,,+800,25,2.40,10,0,1,86.9,280.3,2,0,-,-,20.0%,10.0%,30.0%,70.4,23.1%,38.5%,-,100.0%,60.0%,50.0%,0.0%,10.0%,40.0%,30.0%,50.0%,20.0%,42.9%
Sean Murphy RHB,,+560,14,3.20,7,0,0,88.7,265.9,0,0,-,-,14.3%,42.9%,28.6%,71.7,33.3%,55.6%,33.3%,100.0%,28.6%,14.3%,0.0%,14.3%,71.4%,42.9%,28.6%,28.6%,50.0%
Ha-Seong Kim RHB,—,N/A,16,2.60,5,0,0,88.1,204.6,0,0,-,-,20.0%,20.0%,20.0%,70.8,50.0%,33.3%,-,100.0%,60.0%,40.0%,0.0%,20.0%,20.0%,20.0%,40.0%,40.0%,66.7%
