Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Pete Crow-Armstrong,LHB,CHC,Robert Gasser,L,32.8,30,20.3,43.3,30.7
Lawrence Butler,LHB,ATH,MacKenzie Gore,L,44.7,24.8,24.8,38.5,30.2
Seiya Suzuki,RHB,CHC,Robert Gasser,L,36,31.9,20.4,37.4,30.2
Leo Jimenez,RHB,MIA,Randy Dobnak,R,36.7,40.9,,48.1,30
Héctor Rodríguez,LHB,CIN,Randy Vasquez,R,32.4,17.5,18.9,58.5,29.7
Dillon Dingler,RHB,DET,Andrew Morris,R,41.6,34.3,25.2,24,29.7
Grant McCray,LHB,SF,Paul Skenes,R,46.3,27.7,8.1,50,29.3
Henry Davis,RHB,PIT,Logan Webb,R,29.1,36.4,14.5,36.4,29.1
Vaughn Grissom,RHB,LAA,Gerrit Cole,R,45.9,25.3,22.9,34.7,29
Jackson Holliday,LHB,BAL,Gabriel Hughes,R,37.4,23.6,22.1,41,28.9
Patrick Bailey,SHB,CLE,Spencer Miles,R,39.1,28.7,21.3,33,28.6
Jeremy Pena,RHB,HOU,Sean Burke,R,57,10.4,28,42.7,28.4
Angel Genao,SHB,CLE,Spencer Miles,R,21.3,30.9,9.9,49.7,28.3
Jake McCarthy,LHB,COL,Kyle Bradish,R,42.3,33.8,8,39,28.2
Matt McLain,RHB,CIN,Randy Vasquez,R,40.1,36.3,10.5,31.7,27.8
Austin Wells,LHB,NYY,Grayson Rodriguez,R,34.1,17.6,15.6,53.7,27.7
Spencer Jones,LHB,NYY,Grayson Rodriguez,R,30.6,26,15,43,27.4
Willi Castro,SHB,COL,Kyle Bradish,R,29.4,37.6,23.7,16,27.2
Alec Burleson,LHB,STL,Eric Lauer,L,28.5,31.2,15.5,35,27.2
Jared Young,LHB,NYM,Freddy Peralta,R,41.6,17.7,18.1,45.3,27.1
Miguel Vargas,RHB,CWS,Ronel Blanco,R,8.6,21.8,26.2,42.6,27
Henry Bolte,RHB,ATH,MacKenzie Gore,L,26,23.1,20,41,26.9
Jo Adell,RHB,CLE,Spencer Miles,R,34.4,24.7,11.9,44.5,26.8
Jac Caglianone,LHB,KC,Tyler Phillips,R,26.3,27.4,16.6,38.2,26.8
Max Muncy,LHB,LAD,Michael McGreevy,R,25.3,23.8,24.2,34.2,26.7
Fernando Tatis Jr.,RHB,SD,Nick Lodolo,L,26.2,27.2,8.4,48.3,26.7
Michael Busch,LHB,CHC,Robert Gasser,L,45.4,18.6,19.9,38.7,26.7
Zac Veen,LHB,COL,Kyle Bradish,R,34,26.3,26.3,24,26.5
Eugenio Suarez,RHB,CIN,Randy Vasquez,R,35.7,30.2,16.6,28.3,26.2
Kyle Isbel,LHB,KC,Tyler Phillips,R,32.6,11.9,15.7,55.3,26
Adley Rutschman,SHB,BOS,Bryan Woo,R,20.5,21.5,13.5,49.2,25.9
Jose Tena,LHB,WSH,AJ Smith-Shawver,R,18.6,18.7,33.2,30,25.9
Denzer Guzman,RHB,LAA,Gerrit Cole,R,55.7,17.3,17,35.3,25.6
Nolan Gorman,LHB,STL,Eric Lauer,L,33,33,11.1,29.5,25.6
Angel Martinez,SHB,CLE,Spencer Miles,R,39.2,23.9,28.1,19.6,25.6
Tyler Stephenson,RHB,CIN,Randy Vasquez,R,36.8,22.3,21.3,30.6,25.5
Kyle Stowers,LHB,MIA,Randy Dobnak,R,34.1,11.8,14.1,54.4,25.4
Austin Riley,RHB,ATL,Jake Irvin,R,36.2,25.1,20.4,27.2,25.3
Nolan Arenado,RHB,ARI,Jesus Luzardo,L,37.2,12.6,15.2,50.1,25.2
JJ Bleday,LHB,CIN,Randy Vasquez,R,40.2,23.7,20.1,27.3,25.2
Dylan Beavers,LHB,BAL,Gabriel Hughes,R,33.4,20.6,17,37.4,25
Yandy Diaz,RHB,TB,Sean Manaea,L,10.7,28.8,18.6,32.9,25
Kyle Schwarber,LHB,PHI,Eduardo Rodriguez,L,34.9,18.4,25.3,29.7,24.9
Spencer Torkelson,RHB,DET,Andrew Morris,R,41.8,19.4,19.4,32.6,24.9
Gary Sanchez,RHB,MIL,Matthew Boyd,L,36.4,20.2,26,24.7,24.7
Ben Malgeri,RHB,DET,Andrew Morris,R,45.3,22.9,31.5,10.8,24.7
Jose Altuve,RHB,HOU,Sean Burke,R,20,24.9,28.9,20.4,24.5
Ian Happ,SHB,CHC,Robert Gasser,L,36.7,16.2,20.8,35.5,24.5
Francisco Alvarez,RHB,NYM,Freddy Peralta,R,29.3,23.1,16.8,33.2,24.4
Yainer Diaz,RHB,HOU,Sean Burke,R,37.6,20,20,30,24.3
Gunnar Henderson,LHB,BAL,Gabriel Hughes,R,33.6,23.3,22.7,23.9,24.3
Daylen Lile,LHB,WSH,AJ Smith-Shawver,R,17.2,25.5,21.2,29,24.3
Joe Mack,LHB,MIA,Randy Dobnak,R,39.3,18.2,7.5,46.7,24.2
Mark Vientos,RHB,NYM,Freddy Peralta,R,42.2,23,19.8,24,24.2
Bryce Harper,LHB,PHI,Eduardo Rodriguez,L,43.6,18.4,18.4,30.7,24
Owen Caissie,LHB,MIA,Randy Dobnak,R,39.9,21.4,5.2,43.4,23.9
Cody Bellinger,LHB,NYY,Grayson Rodriguez,R,29,13.2,18,43.7,23.8
Mickey Moniak,LHB,COL,Kyle Bradish,R,27.7,24.2,15.5,31.5,23.8
Francisco Lindor,SHB,NYM,Freddy Peralta,R,38.7,15.7,15.6,38.7,23.7
Oswald Peraza,RHB,LAA,Gerrit Cole,R,56.1,6.7,14.8,44.4,23.5
Petey Halpin,LHB,CLE,Spencer Miles,R,31.3,14.8,31.2,23.5,23.5
Jared Triolo,RHB,PIT,Logan Webb,R,36.4,14.5,12.3,43.9,23.4
Jonah Heim,SHB,ATH,MacKenzie Gore,L,24.3,18,18,36.4,23.2
Jazz Chisholm Jr.,LHB,NYY,Grayson Rodriguez,R,45.9,9.7,13.4,44.3,23.1
Ronald Acuna Jr.,RHB,ATL,Jake Irvin,R,30.8,18.8,13.1,37.8,23
Trevor Larnach,LHB,MIN,Troy Melton,R,26.9,17.8,7.3,47.6,23
Cam Smith,RHB,HOU,Sean Burke,R,52.4,13.8,18.1,30,23
Yordan Alvarez,LHB,HOU,Sean Burke,R,16,30.8,12.7,26.8,22.9
Trevor Story,RHB,BOS,Bryan Woo,R,21.6,16.2,22.4,33.2,22.8
Randal Grichuk,RHB,CWS,Ronel Blanco,R,43.9,22.8,,41.7,22.8
Lane Thomas,RHB,ATL,Jake Irvin,R,47.6,13.6,15.5,34.5,22.8
Sal Stewart,RHB,CIN,Randy Vasquez,R,28.3,15.5,21.5,31.7,22.6
Oneil Cruz,LHB,PIT,Logan Webb,R,15.7,31.7,5.9,32.5,22.6
Colt Keith,LHB,DET,Andrew Morris,R,56.5,13.6,23.7,20.3,22.6
Jose Ramirez,SHB,CLE,Spencer Miles,R,47.1,22.7,15.2,21.1,22.5
Logan O'Hoppe,RHB,TEX,Brady Basso,L,24.9,24.3,,45.9,22.5
Kazuma Okamoto,RHB,TOR,Gavin Williams,R,28.8,22.6,10,34.4,22.4
Brandon Nimmo,LHB,TEX,Brady Basso,L,27.6,10.9,20.1,39.1,22.4
Eduardo Valencia,RHB,DET,Andrew Morris,R,39.4,8.6,20.8,36.8,22.4
Trent Grisham,LHB,NYY,Grayson Rodriguez,R,25.9,23.2,14,29.4,22.3
Chase DeLauter,LHB,CLE,Spencer Miles,R,34.3,30.4,23.5,4.4,22.2
Justin Foscue,RHB,TEX,Brady Basso,L,25.5,17.9,10.8,39.7,22
Junior Caminero,RHB,TB,Sean Manaea,L,18.9,24.5,8.6,35.7,22
Braden Montgomery,SHB,CWS,Ronel Blanco,R,29.8,11.9,17.1,37.8,21.7
Luis Robert,RHB,BAL,Gabriel Hughes,R,39.6,13.8,17.1,31.1,21.7
Nick Sogard,SHB,BOS,Bryan Woo,R,18,18.9,8.8,42.2,21.6
Osleivis Basabe,RHB,SF,Paul Skenes,R,27.9,19,19,26,21.6
Taylor Trammell,LHB,HOU,Sean Burke,R,14.2,28,18.7,18.7,21.5
Luis Garcia Jr.,LHB,NYY,Grayson Rodriguez,R,34.3,15.3,10.3,38.4,21.5
Carson Benge,LHB,NYM,Freddy Peralta,R,18,16.5,20.6,30.6,21.4
Jake Bauers,LHB,MIL,Matthew Boyd,L,27.5,21.6,15.7,25.7,21.4
Dylan Crews,RHB,WSH,AJ Smith-Shawver,R,21.2,21.5,14.3,29.8,21.4
Wilyer Abreu,LHB,BOS,Bryan Woo,R,24.4,19.1,18.4,26.6,21.3
Nico Hoerner,RHB,CHC,Robert Gasser,L,38.1,4.4,17.2,43,21.3
Carter Jensen,LHB,KC,Tyler Phillips,R,37,17.6,14.6,27.7,21.2
Andrew Benintendi,LHB,CWS,Ronel Blanco,R,26,17.8,25.9,18.3,21.2
Alejandro Kirk,RHB,TOR,Gavin Williams,R,35.6,13.1,17.4,31.2,21.2
Brett Sullivan,LHB,COL,Kyle Bradish,R,16.6,7.4,25.9,36.2,21.1
Joc Pederson,LHB,TEX,Brady Basso,L,20.2,14,14,38.8,20.8
Amed Rosario,RHB,NYY,Grayson Rodriguez,R,19.8,19.1,18.7,26,20.8
Gleyber Torres,RHB,DET,Andrew Morris,R,28.2,14,13.8,35.7,20.8
Coby Mayo,RHB,BAL,Gabriel Hughes,R,43.8,13.6,5.9,39.6,20.8
Mike Yastrzemski,LHB,ATL,Jake Irvin,R,21.3,13,24.6,26.4,20.7
Hunter Goodman,RHB,COL,Kyle Bradish,R,26.3,23.5,18.3,17.5,20.7
Carlos Narvaez,RHB,BAL,Gabriel Hughes,R,26.8,16.8,16.1,28.7,20.6
Brett Baty,LHB,NYM,Freddy Peralta,R,21.3,17.6,,48.7,20.5
Jackson Chourio,RHB,MIL,Matthew Boyd,L,33.9,8.6,13.3,40.3,20.5
Michael Harris II,LHB,ATL,Jake Irvin,R,30.7,15.6,13.8,30.7,20.3
Jarren Duran,LHB,BOS,Bryan Woo,R,19.2,13.8,12.4,39.2,20.3
Christian Vazquez,RHB,HOU,Sean Burke,R,43.9,11.6,19,24.4,20.2
Andruw Monasterio,RHB,BOS,Bryan Woo,R,33.2,16,9.9,32.8,20.1
Griffin Conine,LHB,MIA,Randy Dobnak,R,28.2,17.8,15.8,25.1,20.1
Freddy Fermin,RHB,SD,Nick Lodolo,L,33.4,9.4,8.4,43.2,20
Tyrone Taylor,RHB,CHC,Robert Gasser,L,24.8,9.2,18.4,35.3,20
Alec Bohm,RHB,PHI,Eduardo Rodriguez,L,27.3,24.2,19.1,12.3,20
Rafael Devers,LHB,SF,Paul Skenes,R,15.4,12.6,24.7,26,19.9
Christian Yelich,LHB,MIL,Matthew Boyd,L,43.3,10.1,10.1,36.1,19.9
Garrett Mitchell,LHB,MIL,Matthew Boyd,L,38.4,18.5,9,27.5,19.9
Jase Bowen,RHB,SD,Nick Lodolo,L,24.3,28.1,8.4,19.7,19.7
TJ Friedl,LHB,CIN,Randy Vasquez,R,36,15.7,16,23.4,19.7
TJ Rumfield,LHB,COL,Kyle Bradish,R,20.8,11.6,15,35.9,19.6
Vinnie Pasquantino,LHB,KC,Tyler Phillips,R,20.8,14.4,18,28.2,19.6
Tristan Peters,LHB,CWS,Ronel Blanco,R,26.6,22.5,10.1,23.6,19.5
Max Clark,LHB,DET,Andrew Morris,R,18.8,,24.7,40.9,19.5
Kody Clemens,LHB,MIN,Troy Melton,R,33.8,17.6,12.2,25.4,19.5
Rafael Flores,RHB,PIT,Logan Webb,R,25.7,8.6,8.6,45,19.4
Isaac Paredes,RHB,HOU,Sean Burke,R,40.5,12.2,20.4,19.8,19.4
Dominic Smith,LHB,ATL,Jake Irvin,R,41.8,13.4,9.4,30.7,19.4
Ildemaro Vargas,SHB,ARI,Jesus Luzardo,L,19.8,8.3,18.2,35.9,19.3
Nick Fortes,RHB,TB,Sean Manaea,L,39.3,10.2,9.6,35.5,19.3
Royce Lewis,RHB,MIN,Troy Melton,R,28.2,13.9,3.5,42.2,19.3
David Fry,RHB,CLE,Spencer Miles,R,25.3,21,9.9,25.7,19.3
Daulton Varsho,LHB,HOU,Sean Burke,R,10.5,12.8,11.6,40.6,19.2
Chase Meidroth,RHB,CWS,Ronel Blanco,R,27.1,14.8,20.7,20.3,19.2
Gabriel Moreno,RHB,ARI,Jesus Luzardo,L,14.5,15,15,31.6,19.1
Matt Olson,LHB,ATL,Jake Irvin,R,18.6,17.1,15.5,25.9,19
Ryan Kreidler,RHB,MIN,Troy Melton,R,28.3,12.7,15.6,28.3,19
Alex Jackson,RHB,MIN,Troy Melton,R,41.1,8.6,8.6,37.4,19
Colson Montgomery,LHB,CWS,Ronel Blanco,R,29.8,7,14.2,37.2,19
Freddie Freeman,LHB,LAD,Michael McGreevy,R,16.1,14.8,8.7,37.8,18.8
Alex Bregman,RHB,CHC,Robert Gasser,L,30,3.5,19.5,34.8,18.8
CJ Abrams,LHB,WSH,AJ Smith-Shawver,R,17.3,9.7,16.1,35.5,18.8
Ryan Vilade,RHB,TB,Sean Manaea,L,29.5,11,10.6,34.8,18.7
Sean Murphy,RHB,ATL,Jake Irvin,R,54.8,12.2,12.2,21.2,18.7
Brandon Lowe,LHB,PIT,Logan Webb,R,26.7,16.3,15.7,22.3,18.7
Jordan Lawlar,RHB,ARI,Jesus Luzardo,L,18.6,18.6,18.6,18.6,18.6
Luisangel Acuna,RHB,CWS,Ronel Blanco,R,39.6,16.8,,35,18.6
Abimelec Ortiz,LHB,WSH,AJ Smith-Shawver,R,11.5,20.4,16.8,20.4,18.4
Manny Machado,RHB,SD,Nick Lodolo,L,23,17.3,19.1,17.1,18.4
Andrew Vaughn,RHB,MIL,Matthew Boyd,L,41.3,17.1,9.9,21.3,18.4
Brandon Marsh,LHB,PHI,Eduardo Rodriguez,L,37.6,18.9,9.7,19.9,18.3
Ivan Herrera,RHB,STL,Eric Lauer,L,26.1,16.8,,39.1,18.3
Jackson Merrill,LHB,SD,Nick Lodolo,L,36.5,10.7,5.3,37.2,18.3
Paul Goldschmidt,RHB,NYY,Grayson Rodriguez,R,37.6,11.6,20.2,17.4,18.2
Heriberto Hernandez,RHB,MIA,Randy Dobnak,R,25.2,14.2,17.6,21.9,18.2
Brayan Rocchio,SHB,CLE,Spencer Miles,R,39.6,7.7,19.9,21.8,18.1
Zack Gelof,RHB,ATH,MacKenzie Gore,L,26.2,9.1,8.8,38.6,18.1
Nathan Lukes,LHB,TOR,Gavin Williams,R,13.6,4.7,10.3,46.4,17.7
Joey Ortiz,RHB,MIL,Matthew Boyd,L,25.7,4.7,,53.9,17.7
Jacob Young,RHB,WSH,AJ Smith-Shawver,R,46.2,16.1,13.3,14,17.7
Geraldo Perdomo,SHB,ARI,Jesus Luzardo,L,16.3,5.4,,56.5,17.6
Mauricio Dubon,RHB,ATL,Jake Irvin,R,24.7,6,18,30.2,17.5
Josh Lowe,LHB,LAA,Gerrit Cole,R,15.7,9.4,7.1,42.2,17.5
Christopher Morel,RHB,NYM,Freddy Peralta,R,34.5,,,55.7,17.4
Corey Seager,LHB,TEX,Brady Basso,L,37.2,11.1,7.8,29.5,17.3
Elly De La Cruz,SHB,CIN,Randy Vasquez,R,35,8.4,17.7,21.6,17.2
Jose Fermin,RHB,STL,Eric Lauer,L,8.1,8.7,23.3,25.5,17.2
Heliot Ramos,RHB,NYY,Grayson Rodriguez,R,31.4,17.6,8.7,20.9,17.1
Brenton Doyle,RHB,CWS,Ronel Blanco,R,65.1,7.9,,30.7,17
Max Muncy,RHB,ATH,MacKenzie Gore,L,25.8,18,9.1,21.6,17
Salvador Perez,RHB,KC,Tyler Phillips,R,33.4,,16.4,34.3,16.8
Eli White,RHB,BOS,Bryan Woo,R,9.6,22.6,9.8,19.8,16.8
Luis Torrens,RHB,NYM,Freddy Peralta,R,35.5,10.9,8.7,27.4,16.8
Blaze Alexander,RHB,BAL,Gabriel Hughes,R,22.8,18.7,,31.7,16.8
George Springer,RHB,TOR,Gavin Williams,R,28.6,10.3,14.9,22.9,16.7
Brooks Lee,SHB,MIN,Troy Melton,R,28.8,20.9,4.3,20.4,16.6
Nathaniel Lowe,LHB,CLE,Spencer Miles,R,35.4,13,17.6,13,16.6
Shay Whitcomb,RHB,SF,Paul Skenes,R,24.5,10.2,10.2,30.2,16.6
Teoscar Hernandez,RHB,LAD,Michael McGreevy,R,38.2,13.3,11.3,18.4,16.5
William Contreras,RHB,MIL,Matthew Boyd,L,24.6,12.6,15,20.6,16.5
Bo Bichette,RHB,NYM,Freddy Peralta,R,29.3,6.6,16.6,24.8,16.4
Hunter Feduccia,LHB,LAD,Michael McGreevy,R,31,13.4,7.9,24.9,16.4
Hao-Yu  Lee,RHB,DET,Andrew Morris,R,32.2,19.9,5.5,17.9,16.3
Ozzie Albies,SHB,ATL,Jake Irvin,R,38.2,3.8,15.2,26.3,16.3
Corbin Carroll,LHB,ARI,Jesus Luzardo,L,37.1,8.7,7.7,28.9,16.3
Pedro Ramirez,SHB,CHC,Robert Gasser,L,40.3,10.3,10.3,21.9,16.2
Vladimir Guerrero Jr.,RHB,TOR,Gavin Williams,R,29.6,16,,30.6,16.2
Tim Tawa,RHB,ARI,Jesus Luzardo,L,27.3,15.7,,31.5,16.1
Luke Keaschall,RHB,MIN,Troy Melton,R,35,9.6,10.4,23.5,15.9
Lars Nootbaar,LHB,ARI,Jesus Luzardo,L,29.5,16.5,8.7,18,15.8
Andres Gimenez,LHB,TOR,Gavin Williams,R,30.5,4.6,11.3,30.8,15.8
Brandon Valenzuela,SHB,TOR,Gavin Williams,R,52.5,7.6,10.4,18.6,15.7
Isaac Collins,SHB,KC,Tyler Phillips,R,39,5.2,9.6,28.1,15.6
Alek Thomas,LHB,LAD,Michael McGreevy,R,15.4,11,,40.6,15.5
Miguel Amaya,RHB,CHC,Robert Gasser,L,49.8,,,41.6,15.4
Kyle Tucker,LHB,LAD,Michael McGreevy,R,29.3,9.7,11.5,22.7,15.4
Gabriel Arias,RHB,CHC,Robert Gasser,L,30,10.3,,35.2,15.4
Shohei Ohtani,LHB,LAD,Michael McGreevy,R,29,8.7,8.7,26.9,15.3
Jose Caballero,RHB,NYY,Grayson Rodriguez,R,34.9,9.3,6,27,15.3
Connor Wong,RHB,BOS,Bryan Woo,R,50.8,14.7,,19.7,15.2
Nick Loftin,RHB,KC,Tyler Phillips,R,31.8,10.6,6.3,25.8,15.2
Kevin McGonigle,LHB,DET,Andrew Morris,R,24.7,8.7,12.4,23.5,15.1
Brewer Hicklen,RHB,ATL,Jake Irvin,R,39.7,18.6,,18.6,15.1
Moisés Ballesteros,LHB,LAA,Gerrit Cole,R,37.8,10,,30.7,15
Jonathan Aranda,LHB,TB,Sean Manaea,L,25.9,6.8,9.4,28.5,14.9
Cedric Mullins,LHB,TB,Sean Manaea,L,15.9,9.4,10.2,27.9,14.9
Nick Gonzales,RHB,PIT,Logan Webb,R,25.1,8.3,8.6,27.8,14.9
Nick Yorke,RHB,PIT,Logan Webb,R,36.1,,,45,14.9
Brady House,RHB,WSH,AJ Smith-Shawver,R,47,4.2,6.5,26.7,14.8
Edwin Arroyo,SHB,CIN,Randy Vasquez,R,30.2,10.5,,31.9,14.7
Spencer Horwitz,LHB,PIT,Logan Webb,R,28.9,12.7,8.5,19.1,14.7
Bobby Witt Jr.,RHB,KC,Tyler Phillips,R,26.7,12,,31.1,14.6
Ty France,RHB,SD,Nick Lodolo,L,26.2,8.4,8.4,26.2,14.6
Brett Callahan,LHB,DET,Andrew Morris,R,29.1,9.9,9.9,20.3,14.4
Kaelen Culpepper,RHB,MIN,Troy Melton,R,49.8,7.4,8.6,16.8,14.4
Marcus Semien,RHB,NYM,Freddy Peralta,R,24.9,6.1,12,24.9,14.4
Bryan Reynolds,SHB,PIT,Logan Webb,R,31.4,10.8,9.6,18.4,14.4
Adam Frazier,LHB,LAA,Gerrit Cole,R,35,9.7,9.7,18.4,14.4
Dane Myers,RHB,CIN,Randy Vasquez,R,38.4,5.6,,34.2,14.4
Zach McKinstry,LHB,DET,Andrew Morris,R,21.5,8.3,13.9,20.3,14.3
Danny Jansen,RHB,TEX,Brady Basso,L,23.2,10.8,10.8,20,14.3
Otto Lopez,RHB,MIA,Randy Dobnak,R,30.8,8.2,7.1,25,14.3
Sal Frelick,LHB,MIL,Matthew Boyd,L,39.1,,,41.7,14.3
Miguel Rojas,RHB,LAD,Michael McGreevy,R,18.4,9.1,,36.8,14.2
Javier Baez,RHB,DET,Andrew Morris,R,51,8.6,,23.7,14
Roman Anthony,LHB,BOS,Bryan Woo,R,39.4,9,,27.7,14
Pedro Pages,RHB,STL,Eric Lauer,L,39.9,,,40,14
Wade Meckler,LHB,LAA,Gerrit Cole,R,57.3,4.3,,26.6,13.9
Josh Rojas,LHB,KC,Tyler Phillips,R,40,7.5,9.8,17.4,13.9
Ezequiel Tovar,RHB,COL,Kyle Bradish,R,17.6,11.2,8.5,22.3,13.8
Thomas Saggese,RHB,STL,Eric Lauer,L,15.4,8.1,,37.8,13.8
Edmundo Sosa,RHB,PHI,Eduardo Rodriguez,L,14,,13.2,33.3,13.7
Cooper Pratt,RHB,MIL,Matthew Boyd,L,20.6,9.9,9.9,20.6,13.6
Victor Caratini,SHB,MIN,Troy Melton,R,42.9,,,36.8,13.5
Cody Freeman,RHB,TEX,Brady Basso,L,14.1,10.8,10.8,20,13.4
Austin Hedges,RHB,CLE,Spencer Miles,R,45.6,4,9,19,13.4
Jonah Cox,RHB,SF,Paul Skenes,R,19,10.2,10.2,19,13.3
Tommy Edman,SHB,LAD,Michael McGreevy,R,35.1,,6.3,31.5,13.3
Bryson Stott,LHB,PHI,Eduardo Rodriguez,L,27.8,6.6,5.3,26.2,13.2
Jake Rogers,RHB,CWS,Ronel Blanco,R,34.3,5.9,5.9,22.8,13
Matt Shaw,RHB,CHC,Robert Gasser,L,17.2,9.2,,32.2,13
Tyler Heineman,SHB,LAA,Gerrit Cole,R,33.6,,,38.1,12.9
Brice Turang,LHB,MIL,Matthew Boyd,L,37.7,10.1,,22.4,12.9
A.J. Ewing,LHB,NYM,Freddy Peralta,R,25.8,11.1,,25.4,12.8
Ali Sanchez,RHB,NYY,Grayson Rodriguez,R,22,,,41.6,12.6
Nathan Church,LHB,STL,Eric Lauer,L,30,11.1,,22.6,12.5
Esteury Ruiz,RHB,MIA,Randy Dobnak,R,26.3,17.6,,14.6,12.4
Jakob Marsee,LHB,MIA,Randy Dobnak,R,30.4,,2.8,33.6,12.3
Drew Romo,SHB,CWS,Ronel Blanco,R,39.4,,18.7,11.2,12.3
Jacob Gonzalez,LHB,PIT,Logan Webb,R,23.4,7.6,17.7,7.6,12.2
Connor Norby,RHB,COL,Kyle Bradish,R,23.6,6.6,4.3,24.5,12.1
Brett Bateman,LHB,TOR,Gavin Williams,R,23,,,38.4,11.9
Drew Cavanaugh,LHB,SF,Paul Skenes,R,35.6,12.4,,16,11.9
Taylor Walls,SHB,TB,Sean Manaea,L,29,,,36.1,11.9
Alex Call,RHB,LAD,Michael McGreevy,R,12.8,5.7,,34.5,11.9
Alika Williams,RHB,ATH,MacKenzie Gore,L,17.8,5.1,,33.3,11.9
Donovan Walton,LHB,ATH,MacKenzie Gore,L,43.1,,13.7,13.7,11.8
Tyler Tolbert,RHB,KC,Tyler Phillips,R,32.4,8,8,13.4,11.8
Troy Johnston,LHB,COL,Kyle Bradish,R,16,3,,36.3,11.7
Keibert Ruiz,SHB,WSH,AJ Smith-Shawver,R,27.6,8.8,19.2,,11.6
Wyatt Langford,RHB,TEX,Brady Basso,L,31.9,,,33.5,11.6
LaMonte Wade Jr.,LHB,HOU,Sean Burke,R,9.6,6.7,9.6,21.4,11.5
Yohel Pozo,RHB,BAL,Gabriel Hughes,R,23.3,,,36.1,11.4
Luis Campusano,RHB,SD,Nick Lodolo,L,8.4,9.4,9.4,17.8,11.4
Christian Encarnacion-Strand,RHB,BAL,Gabriel Hughes,R,22.3,12.9,,18.7,11.4
Caleb Durbin,RHB,BOS,Bryan Woo,R,28.5,,12.9,18.6,11.4
James McCann,RHB,ARI,Jesus Luzardo,L,34.8,8.3,,19.8,11.3
Steven Kwan,LHB,CLE,Spencer Miles,R,10.5,3.6,7.2,27.3,11.3
Javier Sanoja,RHB,MIA,Randy Dobnak,R,5,3.5,12.2,23,11.1
Christian Franklin,RHB,BAL,Gabriel Hughes,R,21.3,8.4,,22.8,10.8
Nelson Velazquez,RHB,HOU,Sean Burke,R,20.4,10.4,,20.4,10.8
Ernie Clement,RHB,TOR,Gavin Williams,R,26.1,6.7,5.9,16.3,10.8
Sam Antonacci,LHB,CWS,Ronel Blanco,R,23.7,10.1,3.7,14.9,10.7
Ryan Waldschmidt,RHB,ARI,Jesus Luzardo,L,39.1,,,27.1,10.7
Mookie Betts,RHB,LAD,Michael McGreevy,R,35.9,3.4,4.6,18,10.7
Nick Allen,RHB,HOU,Sean Burke,R,36.6,,,28.3,10.7
Jung Hoo Lee,LHB,SF,Paul Skenes,R,13.7,,7.5,28.5,10.7
