Matchup,PHI @ LAD
Pitcher,Yoshinobu Yamamoto
Pitcher Team,LAD
Opposing Team,PHI

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,8.1,0.96,="6-30",.200,.367,0.167,1,2,0,2,28.1,2,.250,.617
Batting Second,8.0,1.00,="7-28",.250,.357,0.107,1,0,0,1,6.7,1,.300,.657
Batting Third,7.2,1.04,="5-27",.185,.333,0.148,1,1,0,2,30.0,3,.267,.600
Batting Fourth,7.2,1.04,="5-25",.200,.280,0.080,0,2,0,1,27.6,3,.310,.590
Batting Fifth,7.1,0.95,="6-26",.231,.423,0.192,1,2,0,5,25.0,1,.250,.673
Batting Sixth,6.1,1.26,="7-26",.269,.269,0.000,0,0,0,1,22.2,1,.296,.565
Batting Seventh,7.2,0.39,="3-25",.120,.200,0.080,0,2,0,1,28.0,0,.120,.320
Batting Eighth,6.0,0.83,="5-24",.208,.583,0.375,3,0,0,3,25.0,0,.208,.791
Batting Ninth,5.0,1.60,="6-21",.286,.571,0.285,2,0,0,2,21.7,2,.348,.919

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Trea Turner RHB,Batting First ​,="47-213",.221,.329,0.108,5,8,0,16,22.2,16,.274,.603
Kyle Schwarber LHB,Batting Second ​,="45-182",.247,.654,0.407,21,9,1,37,32.4,30,.366,1.020
Bryce Harper LHB,Batting Third ​,="52-188",.277,.543,0.266,13,9,1,33,17.7,29,.368,.911
Alec Bohm RHB,Batting Fourth ​,="17-87",.195,.299,0.104,2,3,0,10,10.6,6,.255,.554
Adolis Garcia RHB,Batting Fourth ​,="20-87",.230,.333,0.103,1,4,1,8,25.5,10,.306,.639
Edmundo Sosa RHB,Batting Fifth ​,="8-24",.333,.375,0.042,0,1,0,6,19.2,2,.385,.760
Brandon Marsh LHB,Batting Fifth ​,="31-88",.352,.511,0.159,3,5,0,13,18.9,6,.389,.900
J.T. Realmuto RHB,Batting Sixth ​,="10-44",.227,.273,0.046,0,2,0,4,8.9,0,.222,.495
Bryson Stott LHB,Batting Sixth ​,="13-57",.228,.404,0.176,2,0,2,11,19.0,5,.286,.690
Garrett Stubbs LHB,Batting Ninth ​,="2-10",.200,.200,0.000,0,0,0,1,14.3,1,.357,.557
Rafael Marchan SHB,Batting Ninth ​,="4-36",.111,.194,0.083,1,0,0,2,17.9,1,.179,.373
Steward Berroa SHB,Batting Ninth ​,="1-3",.333,.333,0.000,0,0,0,1,33.3,0,.333,.666
Justin Crawford LHB,Batting Ninth ​,="22-92",.239,.348,0.109,1,5,1,6,22.3,10,.320,.668
