Matchup,LAA @ TEX
Pitcher,Reid Detmers
Pitcher Team,LAA
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,61.2,244,0.195,0.256,0.317,0.122,1.01,6,0.88,7.8%,30.4%,28.7%,22.9%,14.9%,10.22,66.4%,7.7%,7.8%,37.0%,29.9%,10.9%,14.9%
vsLHB,14.0,62,0.264,0.291,0.283,0.019,1.50,0,-,11.3%,32.1%,22.6%,20.0%,15.5%,9.00,69.4%,8.8%,4.9%,36.6%,34.1%,-,9.8%
vsRHB,47.2,182,0.173,0.244,0.327,0.155,0.86,6,1.13,6.6%,29.9%,30.8%,23.7%,14.7%,10.57,65.4%,7.4%,8.8%,37.2%,28.3%,15.6%,16.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Justin Foscue RHB,,+518,29,20,3.40,2,2,0.312,0.450,0.812,0.500,0.511,20.0%,19.5%,25.0%,9.0%,88.8,261.0,4,3,27.3%,27.3%,54.5%,45.5%,54.5%,71.2,16.7%,16.7%,11.1%,87.8%,54.6%,9.1%,100.0%,45.5%,27.3%,63.6%,9.1%,27.3%,17.6%
Elias Diaz RHB,—,N/A,25,13,3.80,2,2,0.385,0.385,0.923,0.538,0.558,-,21.9%,15.4%,14.3%,85.1,234.3,3,2,18.2%,18.2%,36.4%,27.3%,54.5%,74.8,50.0%,11.5%,7.7%,89.7%,72.8%,45.5%,40.0%,27.3%,9.1%,45.5%,18.2%,36.4%,33.3%
Kyle Higashioka RHB,,+564,16,16,2.80,1,2,0.231,0.375,0.538,0.308,0.388,18.8%,29.0%,12.5%,12.2%,79.4,233.4,3,1,9.1%,9.1%,45.5%,27.3%,36.4%,72.3,14.3%,14.3%,10.7%,93.3%,45.5%,27.3%,33.3%,18.2%,18.2%,54.5%,18.2%,27.3%,17.6%
Jake Burger RHB,,+423,31,18,4.40,0,0,0.133,0.278,0.200,0.067,0.232,11.1%,44.8%,33.3%,21.3%,85.6,254.7,2,0,-,-,11.1%,33.3%,22.2%,75.9,63.0%,14.8%,7.4%,93.1%,44.4%,22.2%,0.0%,22.2%,44.4%,33.3%,44.4%,22.2%,52.9%
Ezequiel Duran RHB,,+800,14,14,4.00,0,0,0.231,0.286,0.231,-,0.237,7.1%,22.2%,35.7%,10.4%,88.8,254.3,0,0,-,-,-,37.5%,25.0%,72.7,21.2%,12.1%,6.1%,94.3%,25.0%,12.5%,0.0%,12.5%,75.0%,37.5%,37.5%,25.0%,33.3%
Josh Jung RHB,,+560,19,13,4.60,0,0,0.273,0.385,0.364,0.091,0.334,15.4%,31.2%,38.5%,8.5%,92.8,227.6,1,0,-,-,16.7%,50.0%,83.3%,70.3,-,33.3%,13.3%,93.8%,83.3%,-,-,83.3%,16.7%,33.3%,50.0%,16.7%,16.7%
Brandon Nimmo LHB,,+600,22,11,3.60,0,0,0.200,0.273,0.400,0.200,0.290,9.1%,16.0%,18.2%,10.3%,89.7,295.6,2,1,-,-,12.5%,37.5%,37.5%,72.0,25.0%,20.8%,8.3%,96.0%,50.0%,25.0%,0.0%,25.0%,50.0%,50.0%,25.0%,25.0%,53.8%
Alejandro Osuna LHB,,+1420,9,11,3.60,0,0,0.300,0.364,0.300,-,0.308,-,12.5%,-,5.4%,83.0,252.1,1,0,-,-,-,11.1%,11.1%,69.4,7.1%,42.9%,-,87.5%,44.4%,33.3%,0.0%,11.1%,55.6%,11.1%,66.7%,22.2%,7.7%
Evan Carter LHB,—,N/A,6,10,3.00,0,0,0.111,0.200,0.111,-,0.154,10.0%,42.9%,40.0%,23.1%,63.4,254.8,0,0,-,-,20.0%,20.0%,-,69.8,6.2%,6.2%,-,80.0%,40.0%,40.0%,0.0%,-,20.0%,20.0%,20.0%,60.0%,45.5%
Nicky Lopez LHB,,+2500,1,9,3.20,0,0,0.250,0.333,0.250,-,0.278,-,28.6%,33.3%,11.8%,72.8,168.2,0,0,-,-,20.0%,-,-,65.0,-,10.5%,-,95.0%,-,-,-,-,60.0%,40.0%,60.0%,-,33.3%
Cameron Cauley RHB,—,N/A,-,8,2.80,0,0,0.143,0.250,0.429,0.286,0.284,12.5%,23.1%,12.5%,13.0%,80.9,182.0,1,0,-,-,16.7%,16.7%,33.3%,67.2,9.1%,27.3%,9.1%,91.7%,33.3%,-,-,33.3%,33.3%,16.7%,33.3%,50.0%,66.7%
Joc Pederson LHB,—,N/A,21,6,3.20,0,1,-,0.167,-,-,0.108,16.7%,33.3%,50.0%,8.8%,99.8,362.8,1,1,50.0%,-,-,100.0%,-,71.4,11.1%,22.2%,22.2%,100.0%,50.0%,50.0%,0.0%,-,50.0%,-,50.0%,50.0%,12.5%
Josh Smith LHB,—,N/A,6,6,3.80,0,0,-,-,-,-,-,-,46.7%,66.7%,23.3%,79.1,224.2,1,0,-,-,-,50.0%,100.0%,66.5,-,10.0%,-,66.7%,100.0%,-,-,100.0%,-,-,50.0%,50.0%,14.3%
