Matchup,CLE @ TB
Pitcher,Parker Messick
Pitcher Team,CLE
Opposing Team,TB

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,117.2,467,0.206,0.265,0.344,0.138,1.05,11,0.84,7.7%,25.9%,24.8%,21.3%,12.4%,8.87,60.0%,6.8%,5.4%,33.1%,22.3%,15.7%,15.9%
vsLHB,30.1,127,0.233,0.287,0.353,0.121,1.22,2,0.59,7.9%,26.5%,21.3%,18.9%,12.4%,8.01,64.6%,8.9%,3.4%,30.3%,25.8%,8.7%,15.7%
vsRHB,86.2,340,0.196,0.257,0.341,0.145,1.00,9,0.93,7.6%,25.7%,26.2%,22.2%,12.4%,9.24,58.2%,6.1%,6.2%,34.2%,20.9%,19.1%,16.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ryan Vilade RHB,,+720,23,3.00,10,2,2,94.6,273.8,3,2,10.0%,10.0%,40.0%,40.0%,30.0%,77.9,88.9%,44.4%,22.2%,100.0%,50.0%,30.0%,33.3%,20.0%,40.0%,70.0%,30.0%,-,36.4%
Yandy Diaz RHB,,+500,27,4.80,10,1,2,91.1,287.1,3,2,10.0%,-,-,50.0%,30.0%,74.8,54.5%,54.5%,36.4%,91.7%,40.0%,30.0%,33.3%,10.0%,50.0%,30.0%,50.0%,20.0%,40.0%
Nick Fortes RHB,,+1000,19,3.80,10,1,1,89.0,269.3,2,1,10.0%,10.0%,40.0%,50.0%,60.0%,73.4,42.1%,36.8%,21.1%,100.0%,60.0%,10.0%,100.0%,50.0%,40.0%,60.0%,30.0%,10.0%,40.0%
Victor Mesa Jr. LHB,—,N/A,14,3.80,10,1,1,81.1,216.1,3,1,10.0%,10.0%,20.0%,20.0%,20.0%,73.9,40.0%,50.0%,10.0%,58.8%,50.0%,30.0%,33.3%,20.0%,20.0%,40.0%,20.0%,40.0%,50.0%
Junior Caminero RHB,,+296,26,4.60,10,1,1,96.3,291.3,1,1,10.0%,10.0%,10.0%,50.0%,30.0%,79.8,93.8%,37.5%,31.2%,100.0%,40.0%,30.0%,33.3%,10.0%,60.0%,60.0%,20.0%,20.0%,10.0%
Jonathan Aranda LHB,,+630,15,4.60,10,0,0,93.5,249.6,3,1,10.0%,-,-,50.0%,50.0%,70.2,7.1%,50.0%,28.6%,66.7%,70.0%,20.0%,0.0%,50.0%,30.0%,30.0%,40.0%,30.0%,41.7%
Cedric Mullins LHB,,+462,12,4.80,10,0,0,82.9,209.1,1,1,-,-,30.0%,20.0%,10.0%,69.8,4.5%,27.3%,9.1%,95.7%,40.0%,20.0%,0.0%,20.0%,40.0%,60.0%,40.0%,-,10.0%
Taylor Walls SHB,,+1100,10,4.00,10,0,0,79.2,225.0,0,0,-,-,20.0%,20.0%,20.0%,68.1,-,50.0%,-,100.0%,20.0%,10.0%,0.0%,10.0%,60.0%,70.0%,20.0%,10.0%,50.0%
Richie Palacios LHB,—,N/A,8,3.00,10,0,0,78.2,206.3,1,0,-,-,10.0%,10.0%,10.0%,69.7,-,23.1%,7.7%,76.5%,20.0%,10.0%,0.0%,10.0%,60.0%,50.0%,30.0%,20.0%,50.0%
Jonny DeLuca RHB,,+870,13,4.60,10,0,0,76.1,205.9,0,0,-,-,-,40.0%,30.0%,75.1,53.8%,30.8%,23.1%,92.9%,20.0%,10.0%,0.0%,10.0%,60.0%,50.0%,40.0%,10.0%,30.0%
Hunter Feduccia LHB,—,N/A,6,3.00,10,0,0,79.0,296.9,3,2,10.0%,-,10.0%,30.0%,10.0%,71.7,13.3%,33.3%,13.3%,88.2%,40.0%,40.0%,0.0%,-,40.0%,20.0%,70.0%,10.0%,30.0%
Chandler Simpson LHB,,+2000,10,4.20,10,0,0,74.3,275.5,1,0,-,-,-,-,30.0%,65.8,-,50.0%,-,90.9%,40.0%,40.0%,0.0%,-,50.0%,20.0%,20.0%,60.0%,20.0%
Ben Williamson RHB,,+1120,14,3.60,10,0,0,82.3,210.8,1,0,-,-,10.0%,30.0%,30.0%,69.5,14.3%,14.3%,14.3%,91.3%,20.0%,-,-,20.0%,60.0%,20.0%,50.0%,30.0%,40.0%
