Matchup,LAD @ MIN
Pitcher,Justin Wrobleski
Pitcher Team,LAD
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,79.1,316,0.215,0.253,0.316,0.101,1.01,6,0.68,5.1%,17.7%,15.8%,15.0%,8.8%,5.67,63.1%,8.1%,7.3%,44.4%,30.2%,8.0%,10.1%
vsLHB,20.1,85,0.231,0.304,0.423,0.192,1.13,4,1.77,5.9%,24.5%,18.8%,20.3%,11.8%,7.08,56.5%,8.4%,7.9%,36.5%,28.6%,22.2%,7.9%
vsRHB,59.0,231,0.210,0.235,0.279,0.068,0.97,2,0.31,4.8%,15.4%,14.7%,13.4%,7.7%,5.19,65.5%,7.9%,7.0%,47.0%,30.8%,3.5%,10.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Tristan Gray LHB,—,N/A,2,8,3.00,1,1,0.286,0.375,0.714,0.429,0.464,-,43.8%,37.5%,22.6%,88.9,309.7,1,1,25.0%,25.0%,25.0%,50.0%,50.0%,73.5,25.0%,16.7%,-,75.0%,50.0%,50.0%,25.0%,25.0%,25.0%,75.0%,-,50.0%
Luke Keaschall RHB,,+1040,14,8,4.20,1,1,0.167,0.375,0.667,0.500,0.425,25.0%,21.1%,25.0%,11.1%,93.8,238.2,1,1,25.0%,25.0%,50.0%,50.0%,75.0%,70.3,12.5%,12.5%,12.5%,100.0%,-,-,75.0%,-,50.0%,-,50.0%,45.5%
Byron Buxton RHB,,+245,21,7,4.60,1,2,0.500,0.571,1.000,0.500,0.647,14.3%,30.8%,28.6%,14.3%,92.2,379.4,2,1,25.0%,-,-,75.0%,25.0%,72.7,27.3%,27.3%,18.2%,91.7%,50.0%,50.0%,-,50.0%,25.0%,50.0%,25.0%,44.4%
Royce Lewis RHB,,+420,18,11,4.60,0,1,0.111,0.273,0.222,0.111,0.233,18.2%,29.6%,27.3%,17.0%,93.5,324.2,3,3,50.0%,-,-,50.0%,50.0%,75.3,55.6%,11.1%,7.4%,100.0%,83.3%,0.0%,16.7%,-,-,83.3%,16.7%,30.0%
Austin Martin RHB,,+1200,20,10,2.20,0,0,0.143,0.400,0.143,-,0.298,10.0%,22.2%,20.0%,9.8%,86.9,237.6,1,0,-,-,-,-,40.0%,67.2,-,23.5%,-,94.4%,60.0%,0.0%,40.0%,-,-,60.0%,40.0%,10.0%
Josh Bell SHB,,+570,24,9,4.00,0,0,0.250,0.333,0.250,-,0.270,11.1%,20.0%,22.2%,11.1%,88.2,210.8,0,0,-,-,-,33.3%,33.3%,71.3,9.5%,14.3%,9.5%,84.0%,16.7%,0.0%,33.3%,33.3%,16.7%,50.0%,33.3%,38.5%
Kody Clemens LHB,,+390,21,9,4.80,0,0,0.125,0.222,0.125,-,0.171,11.1%,5.9%,-,2.5%,91.5,211.3,1,0,-,-,25.0%,37.5%,12.5%,71.7,-,35.3%,11.8%,100.0%,25.0%,0.0%,-,62.5%,87.5%,12.5%,-,16.7%
Trevor Larnach LHB,,N/A,10,7,4.00,0,0,0.167,0.286,0.167,-,0.220,14.3%,23.1%,-,13.0%,75.3,243.1,2,0,-,-,16.7%,16.7%,33.3%,70.8,-,9.1%,9.1%,91.7%,16.7%,0.0%,16.7%,16.7%,33.3%,16.7%,50.0%,44.4%
Ryan Kreidler RHB,,+880,12,7,3.00,0,0,-,0.286,-,-,0.196,14.3%,42.1%,14.3%,21.1%,86.5,154.9,0,0,-,-,-,-,-,74.6,47.4%,5.3%,-,100.0%,-,-,-,75.0%,25.0%,50.0%,25.0%,37.5%
Alex Jackson RHB,,+590,5,7,3.20,0,0,-,-,-,-,-,-,35.7%,71.4%,23.8%,93.5,292.8,1,0,-,-,50.0%,50.0%,50.0%,71.8,23.1%,7.7%,-,92.9%,50.0%,0.0%,50.0%,-,50.0%,-,50.0%,80.0%
Brooks Lee SHB,,N/A,27,6,4.60,0,0,-,0.167,-,-,0.108,16.7%,31.6%,33.3%,18.2%,84.3,303.0,1,0,-,-,-,-,-,72.0,22.2%,5.6%,-,100.0%,33.3%,0.0%,-,66.7%,66.7%,33.3%,-,55.6%
Victor Caratini SHB,,N/A,17,5,4.40,0,0,-,-,-,-,-,-,15.4%,40.0%,9.5%,87.0,222.9,0,0,-,-,-,-,33.3%,70.2,10.0%,30.0%,-,83.3%,66.7%,0.0%,-,-,-,-,100.0%,75.0%
Kyler Fedko RHB,,+680,-,3,2.25,0,0,-,0.333,-,-,0.216,33.3%,40.0%,33.3%,18.2%,104.5,-,0,0,-,-,-,100.0%,-,71.9,20.0%,20.0%,20.0%,100.0%,-,-,-,100.0%,-,100.0%,-,66.7%
