Split,vsLHB
Range,L10
Dates,="8/6/2026"
Games,11

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Kohl Drake,vs,4.0,19,9.35,0.333,0.469,1.75,0.444,0.778,2,4.50,14,18.9%,10.5%,7.4%,8.5%,4.50,1,5.3%,63.2%,7.3%,16,43.8%,2,12.5%,25.0%,50.0%,12.5%
7:15 PM,Janson Junk,@,32.2,149,4.39,0.309,0.365,1.62,0.184,0.493,5,1.38,67,14.8%,18.8%,16.0%,7.0%,7.71,11,7.4%,62.7%,7.3%,110,45.5%,10,9.1%,20.0%,22.7%,21.8%
7:10 PM,Ranger Suarez,vs,14.2,66,3.10,0.306,0.368,1.43,0.210,0.516,2,1.23,32,29.8%,28.8%,27.1%,15.2%,11.66,2,3.0%,71.2%,7.0%,43,41.9%,3,7.0%,16.3%,28.6%,11.6%
7:40 PM,Michael Wacha,vs,32.0,143,3.48,0.304,0.344,1.47,0.163,0.467,3,0.84,63,18.5%,16.8%,14.0%,9.7%,6.75,6,4.2%,67.1%,9.1%,111,30.6%,6,5.4%,28.8%,9.4%,19.8%
6:05 PM,Miles Mikolas,@,29.2,127,5.29,0.301,0.348,1.35,0.203,0.504,6,1.82,62,11.8%,8.7%,8.8%,6.0%,3.34,3,2.4%,65.6%,6.7%,113,44.2%,7,6.2%,24.8%,21.4%,18.6%
12:40 PM,Mason Barnett,@,8.2,42,6.68,0.297,0.374,1.85,0.243,0.541,2,2.08,20,23.3%,11.9%,20.8%,9.4%,5.19,5,11.9%,58.5%,5.4%,32,40.6%,2,6.2%,28.1%,22.2%,15.6%
7:10 PM,Luis Castillo,@,32.1,147,6.25,0.291,0.373,1.58,0.254,0.545,8,2.23,73,17.6%,12.9%,9.9%,9.6%,5.29,12,8.2%,68.2%,7.8%,116,35.3%,13,11.2%,32.8%,21.1%,19.8%
12:35 PM,Ryan Johnson,@,24.2,107,5.61,0.283,0.355,1.46,0.212,0.495,6,2.19,49,21.5%,18.7%,16.5%,9.9%,7.30,8,7.5%,58.3%,7.9%,79,29.1%,10,12.7%,34.2%,22.2%,11.4%
9:40 PM,Walker Buehler,@,24.2,114,4.68,0.282,0.352,1.58,0.204,0.485,4,1.46,50,21.2%,20.2%,18.7%,9.7%,8.39,10,8.8%,63.2%,8.8%,79,35.4%,7,8.9%,27.8%,18.2%,21.5%
2:10 PM,Braxton Ashcraft,@,34.0,147,4.98,0.280,0.363,1.41,0.235,0.515,8,2.12,68,24.9%,25.9%,20.5%,12.8%,10.06,11,7.5%,64.6%,7.2%,97,51.5%,9,9.3%,33.0%,25.0%,22.7%
7:15 PM,Martin Perez,vs,14.2,62,4.53,0.259,0.317,1.30,0.172,0.431,3,1.84,25,25.2%,24.2%,19.2%,11.0%,9.20,4,6.5%,59.7%,6.5%,43,48.8%,2,4.7%,20.9%,33.3%,16.3%
7:40 PM,Bailey Ober,@,35.2,152,6.07,0.259,0.345,1.29,0.259,0.517,9,2.27,74,15.8%,12.5%,12.1%,7.6%,4.79,9,5.9%,58.2%,8.1%,124,32.3%,15,12.1%,32.3%,20.0%,22.6%
4:10 PM,Framber Valdez,@,10.2,47,1.79,0.256,0.280,1.22,0.047,0.302,0,-,13,26.7%,27.7%,30.2%,12.3%,10.97,2,4.3%,59.6%,8.6%,30,33.3%,1,3.3%,16.7%,-,3.3%
2:10 PM,Dustin May,vs,27.0,114,2.54,0.248,0.290,1.37,0.069,0.317,1,0.33,32,24.6%,28.1%,22.9%,11.2%,10.67,12,10.5%,65.8%,7.0%,70,42.9%,1,1.4%,22.9%,6.2%,18.6%
1:10 PM,Nolan McLean,@,33.0,141,3.71,0.234,0.312,1.24,0.153,0.387,4,1.09,48,27.5%,28.4%,25.6%,12.8%,10.91,12,8.5%,61.3%,6.2%,85,38.8%,8,9.4%,24.7%,14.3%,20.0%
12:35 PM,Brandon Young,vs,35.0,151,4.41,0.230,0.300,1.34,0.141,0.370,4,1.03,50,23.4%,17.9%,16.1%,11.2%,6.94,16,10.6%,63.8%,8.4%,108,41.7%,4,3.7%,25.9%,14.3%,20.4%
4:10 PM,Bryce Miller,vs,30.2,122,4.11,0.219,0.283,1.04,0.167,0.386,5,1.47,44,26.2%,23.8%,18.7%,15.1%,8.51,7,5.7%,63.9%,6.4%,85,35.3%,5,5.9%,35.3%,16.7%,30.6%
2:20 PM,David Peterson,vs,16.1,62,4.63,0.213,0.280,0.86,0.230,0.443,4,2.20,27,22.5%,24.2%,22.1%,11.2%,8.27,1,1.6%,69.4%,7.6%,45,46.7%,5,11.1%,24.4%,36.4%,15.6%
12:40 PM,Andrew Abbott,vs,16.1,67,2.67,0.203,0.282,1.10,0.169,0.373,1,0.55,22,28.4%,28.4%,23.2%,14.6%,10.47,6,9.0%,74.6%,10.7%,42,40.5%,3,7.1%,35.7%,-,26.2%
1:10 PM,Foster Griffin,vs,16.1,59,3.59,0.161,0.234,0.61,0.179,0.339,3,1.65,19,26.5%,33.9%,28.2%,13.8%,11.02,1,1.7%,67.8%,9.2%,36,38.9%,3,8.3%,25.0%,22.2%,19.4%
2:20 PM,Dylan Cease,@,34.2,138,3.39,0.142,0.241,1.01,0.133,0.275,4,1.04,33,33.9%,34.8%,22.1%,15.9%,12.46,18,13.0%,65.5%,8.5%,72,31.9%,5,6.9%,29.2%,19.0%,20.8%
6:05 PM,Cristopher Sanchez,vs,17.2,60,0.67,0.119,0.120,0.45,0.017,0.136,0,-,8,38.4%,38.3%,29.5%,21.0%,11.72,1,1.7%,61.7%,9.6%,36,25.0%,1,2.8%,13.9%,-,2.8%
