Matchup,WSH @ LAD
Pitcher,Jackson Kent
Pitcher Team,WSH
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,19.1,88,0.247,0.331,0.356,0.110,1.71,1,0.47,17.0%,21.4%,19.3%,15.7%,9.5%,7.91,53.4%,6.4%,7.1%,41.1%,16.1%,11.1%,17.9%
vsLHB,4.2,21,0.286,0.286,0.381,0.095,1.29,0,-,-,21.1%,28.6%,27.3%,10.3%,11.57,61.9%,11.5%,6.7%,40.0%,20.0%,-,6.7%
vsRHB,14.2,67,0.231,0.345,0.346,0.115,1.84,1,0.61,22.4%,21.5%,16.4%,12.8%,9.3%,6.75,50.7%,5.0%,7.3%,41.5%,14.6%,16.7%,22.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Max Muncy LHB,—,N/A,21,2.80,8,1,1,93.6,244.5,2,1,-,-,25.0%,50.0%,-,70.9,-,58.3%,25.0%,92.3%,50.0%,50.0%,25.0%,-,25.0%,25.0%,62.5%,12.5%,16.7%
Freddie Freeman LHB,,+590,23,4.00,8,1,1,90.1,290.9,2,1,12.5%,-,-,25.0%,37.5%,69.6,-,50.0%,16.7%,92.3%,62.5%,37.5%,33.3%,25.0%,37.5%,12.5%,37.5%,50.0%,0.0%
Teoscar Hernandez RHB,,+548,24,4.60,8,1,1,99.0,344.2,4,2,25.0%,25.0%,50.0%,62.5%,37.5%,75.2,56.2%,31.2%,31.2%,100.0%,62.5%,50.0%,25.0%,12.5%,37.5%,50.0%,50.0%,-,50.0%
Shohei Ohtani LHB,,+310,28,4.80,8,0,0,88.0,191.7,0,0,-,-,25.0%,37.5%,25.0%,75.3,62.5%,37.5%,37.5%,80.0%,37.5%,12.5%,0.0%,25.0%,62.5%,75.0%,12.5%,12.5%,50.0%
Mookie Betts RHB,,+490,16,5.00,8,0,0,89.5,191.4,0,0,-,-,-,25.0%,12.5%,67.9,7.1%,42.9%,14.3%,100.0%,12.5%,12.5%,0.0%,-,62.5%,25.0%,37.5%,37.5%,12.5%
Alex Call RHB,—,N/A,11,2.40,8,0,1,91.0,313.5,3,2,-,-,37.5%,25.0%,25.0%,64.9,-,43.8%,12.5%,100.0%,62.5%,37.5%,0.0%,25.0%,37.5%,37.5%,50.0%,12.5%,14.3%
Kyle Tucker LHB,,+680,21,4.40,8,0,0,84.0,220.1,1,0,-,-,12.5%,25.0%,37.5%,71.0,14.3%,35.7%,7.1%,93.3%,25.0%,12.5%,0.0%,12.5%,62.5%,37.5%,37.5%,25.0%,71.4%
Alex Freeland SHB,—,N/A,6,2.00,8,0,0,84.3,245.2,1,0,-,-,-,12.5%,12.5%,70.0,7.7%,30.8%,7.7%,100.0%,62.5%,50.0%,0.0%,12.5%,37.5%,25.0%,37.5%,37.5%,37.5%
Miguel Rojas RHB,,+920,16,2.00,8,0,0,89.5,196.8,1,0,-,-,25.0%,37.5%,25.0%,70.0,-,54.5%,18.2%,84.6%,75.0%,37.5%,0.0%,37.5%,12.5%,25.0%,37.5%,37.5%,12.5%
Enrique Hernandez RHB,,+559,20,2.00,8,0,1,87.9,298.2,3,1,12.5%,-,-,37.5%,50.0%,67.6,-,50.0%,14.3%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,12.5%,50.0%,37.5%,42.9%
Tommy Edman SHB,,+540,22,5.00,8,0,0,93.0,200.5,0,0,-,-,37.5%,37.5%,25.0%,75.1,46.2%,30.8%,23.1%,100.0%,50.0%,12.5%,0.0%,37.5%,50.0%,75.0%,12.5%,12.5%,14.3%
Will Smith RHB,,+481,7,3.40,8,0,0,97.7,287.4,4,2,12.5%,-,25.0%,75.0%,50.0%,71.6,28.6%,57.1%,21.4%,100.0%,87.5%,50.0%,0.0%,37.5%,12.5%,25.0%,75.0%,-,14.3%
Hunter Feduccia LHB,,+880,6,2.60,8,0,0,89.4,278.7,1,1,12.5%,-,12.5%,25.0%,37.5%,72.0,25.0%,50.0%,-,100.0%,62.5%,37.5%,0.0%,25.0%,37.5%,37.5%,37.5%,25.0%,40.0%
Dalton Rushing LHB,,+286,20,2.20,8,0,0,94.1,243.4,1,0,12.5%,12.5%,37.5%,62.5%,37.5%,72.5,45.5%,45.5%,36.4%,100.0%,87.5%,37.5%,0.0%,50.0%,12.5%,50.0%,25.0%,25.0%,37.5%
