Matchup,LAA @ MIA
Pitcher,Tyler Phillips
Pitcher Team,MIA
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,89.1,382,0.243,0.313,0.387,0.144,1.35,11,1.11,9.9%,25.5%,17.3%,18.5%,11.6%,6.65,60.5%,7.9%,7.6%,44.0%,26.5%,11.0%,13.5%
vsLHB,46.2,211,0.267,0.337,0.422,0.155,1.56,6,1.16,10.9%,27.2%,18.5%,18.7%,11.9%,7.52,58.9%,8.5%,7.4%,47.3%,24.3%,11.1%,12.2%
vsRHB,42.0,171,0.214,0.282,0.344,0.130,1.14,5,1.07,8.8%,23.4%,15.8%,18.4%,11.2%,5.79,62.6%,7.2%,7.9%,40.2%,29.1%,10.8%,15.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Zach Neto RHB,,+562,26,4.40,5,1,1,91.1,262.5,2,1,20.0%,-,40.0%,40.0%,60.0%,70.1,-,66.7%,33.3%,100.0%,60.0%,40.0%,50.0%,20.0%,20.0%,40.0%,40.0%,20.0%,0.0%
Travis d'Arnaud RHB,,+870,4,2.20,5,0,0,90.5,187.4,1,0,-,-,20.0%,40.0%,20.0%,69.6,14.3%,57.1%,14.3%,87.5%,20.0%,20.0%,0.0%,-,40.0%,20.0%,40.0%,40.0%,0.0%
Jose Siri RHB,,+596,24,2.60,5,0,0,82.5,276.5,0,0,-,-,-,20.0%,40.0%,73.8,20.0%,-,-,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,60.0%,-,25.0%
Mike Trout RHB,,+453,26,4.20,5,0,0,95.3,195.0,0,0,-,-,40.0%,60.0%,20.0%,74.9,60.0%,80.0%,40.0%,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,60.0%,-,100.0%
Denzer Guzman RHB,,+900,21,3.40,5,0,0,85.4,245.9,1,0,-,-,20.0%,20.0%,60.0%,75.7,60.0%,40.0%,20.0%,83.3%,60.0%,20.0%,0.0%,40.0%,40.0%,40.0%,60.0%,-,50.0%
Tyler Heineman SHB,,+1500,8,3.20,5,0,0,59.0,-,0,0,-,-,-,-,20.0%,65.5,-,40.0%,-,71.4%,-,-,-,-,60.0%,80.0%,-,20.0%,50.0%
Adam Frazier LHB,,+827,19,2.40,5,0,0,82.4,288.1,1,0,-,-,40.0%,-,20.0%,65.0,-,28.6%,-,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,40.0%,60.0%,-,20.0%
Oswald Peraza RHB,—,N/A,11,3.40,5,0,0,85.7,262.8,0,0,-,-,-,40.0%,-,74.7,60.0%,40.0%,20.0%,100.0%,20.0%,20.0%,0.0%,-,80.0%,20.0%,60.0%,20.0%,40.0%
Wade Meckler LHB,,+1520,12,2.80,5,0,0,88.9,229.3,0,0,-,-,-,20.0%,-,69.3,12.5%,50.0%,-,100.0%,20.0%,20.0%,0.0%,-,80.0%,-,60.0%,40.0%,0.0%
Vaughn Grissom RHB,,+960,15,3.80,5,0,0,83.1,279.1,1,1,-,-,20.0%,40.0%,40.0%,71.6,20.0%,20.0%,-,83.3%,60.0%,20.0%,0.0%,40.0%,40.0%,20.0%,60.0%,20.0%,66.7%
Josh Lowe LHB,,+820,14,2.40,5,0,0,92.6,263.4,2,1,20.0%,-,20.0%,80.0%,80.0%,75.1,30.0%,40.0%,30.0%,90.9%,80.0%,20.0%,0.0%,60.0%,-,20.0%,60.0%,20.0%,50.0%
Nolan Schanuel LHB,,+1200,20,4.20,5,0,0,91.1,294.7,2,1,-,-,20.0%,40.0%,-,68.2,-,57.1%,-,100.0%,60.0%,60.0%,0.0%,-,40.0%,40.0%,60.0%,-,40.0%
Moisés Ballesteros LHB,,+875,21,3.00,5,0,0,88.2,351.2,1,1,-,-,-,40.0%,-,72.1,12.5%,37.5%,12.5%,100.0%,20.0%,20.0%,0.0%,-,80.0%,40.0%,20.0%,40.0%,75.0%
