Matchup,HOU @ TOR
Pitcher,Mike Burrows
Pitcher Team,HOU
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,79.1,354,0.296,0.375,0.517,0.221,1.58,18,2.04,8.5%,23.1%,18.6%,18.1%,11.3%,7.49,63.7%,7.0%,9.0%,38.0%,27.8%,19.7%,20.0%
vsLHB,43.0,204,0.320,0.413,0.580,0.260,1.88,12,2.51,11.3%,21.2%,15.7%,14.9%,9.6%,6.70,61.0%,7.1%,11.4%,40.3%,24.2%,25.0%,20.1%
vsRHB,36.0,150,0.264,0.323,0.436,0.171,1.22,6,1.50,4.7%,25.3%,22.7%,22.8%,14.1%,8.50,67.3%,6.7%,5.7%,34.9%,33.0%,14.3%,19.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kazuma Okamoto RHB,,+376,11,24,4.20,3,3,0.368,0.500,0.947,0.579,0.581,16.7%,37.8%,25.0%,15.9%,91.7,265.0,5,4,23.1%,15.4%,46.2%,53.8%,46.2%,73.6,38.2%,23.5%,14.7%,91.9%,38.5%,40.0%,30.8%,15.4%,53.8%,23.1%,23.1%,31.8%
Brandon Valenzuela SHB,—,N/A,20,22,4.40,3,5,0.429,0.455,0.952,0.524,0.593,4.5%,22.7%,27.3%,10.5%,92.8,267.2,5,5,26.7%,13.3%,40.0%,53.3%,53.3%,73.3,24.4%,22.0%,12.2%,95.3%,46.7%,42.9%,26.7%,20.0%,53.3%,33.3%,13.3%,45.2%
Daulton Varsho LHB,,+494,21,24,3.40,2,2,0.227,0.292,0.545,0.318,0.356,8.3%,15.2%,25.0%,7.6%,83.0,282.9,4,3,18.8%,12.5%,25.0%,37.5%,37.5%,72.8,26.2%,14.3%,14.3%,95.5%,31.2%,40.0%,6.2%,56.2%,50.0%,37.5%,12.5%,31.8%
Vladimir Guerrero Jr. RHB,,+466,14,21,4.40,1,1,0.400,0.429,0.600,0.200,0.446,4.8%,18.8%,9.5%,7.9%,86.5,260.0,4,1,11.1%,-,5.6%,33.3%,22.2%,76.4,72.4%,27.6%,17.2%,93.5%,27.8%,0.0%,22.2%,50.0%,27.8%,50.0%,22.2%,38.1%
Davis Schneider RHB,—,N/A,15,14,3.20,1,1,0.286,0.286,0.571,0.286,0.368,-,32.0%,28.6%,14.8%,85.2,206.3,3,2,10.0%,-,20.0%,60.0%,40.0%,71.2,9.1%,31.8%,22.7%,88.0%,40.0%,25.0%,10.0%,10.0%,40.0%,30.0%,30.0%,29.4%
Nathan Lukes LHB,,+840,24,13,3.40,1,1,0.273,0.385,0.545,0.273,0.398,15.4%,21.9%,23.1%,10.6%,80.8,323.3,2,2,-,-,-,25.0%,25.0%,67.6,3.4%,20.7%,6.9%,90.6%,25.0%,0.0%,25.0%,37.5%,37.5%,50.0%,12.5%,25.0%
Luis Urias RHB,—,N/A,-,3,5.00,1,1,0.667,0.667,1.667,1.000,0.997,-,25.0%,-,16.7%,82.2,249.5,1,1,33.3%,33.3%,66.7%,66.7%,66.7%,74.1,33.3%,66.7%,33.3%,75.0%,33.3%,100.0%,33.3%,33.3%,66.7%,33.3%,-,66.7%
George Springer RHB,,+410,24,24,4.80,0,0,0.190,0.292,0.190,-,0.229,12.5%,23.1%,20.8%,9.9%,87.6,234.3,2,0,-,-,6.2%,31.2%,37.5%,72.1,26.3%,23.7%,2.6%,97.4%,18.8%,0.0%,25.0%,56.2%,18.8%,56.2%,25.0%,34.5%
Jesus Sanchez LHB,,+475,31,19,3.80,0,0,0.312,0.421,0.312,-,0.337,15.8%,32.5%,31.6%,15.7%,89.7,260.3,2,1,10.0%,10.0%,30.0%,50.0%,20.0%,74.1,41.7%,11.1%,8.3%,94.7%,20.0%,0.0%,20.0%,50.0%,60.0%,40.0%,-,17.4%
Alejandro Kirk RHB,,+584,7,17,3.60,0,0,0.312,0.353,0.312,-,0.300,5.9%,10.8%,5.9%,5.0%,87.2,262.3,2,1,-,-,-,46.7%,13.3%,70.0,6.2%,28.1%,15.6%,88.9%,13.3%,0.0%,13.3%,73.3%,33.3%,46.7%,20.0%,9.1%
Ernie Clement RHB,,+940,15,17,3.80,0,0,0.235,0.235,0.294,0.059,0.232,-,10.0%,5.9%,7.0%,84.1,250.6,4,1,-,-,12.5%,25.0%,31.2%,69.0,3.7%,40.7%,7.4%,90.0%,25.0%,0.0%,31.2%,31.2%,18.8%,43.8%,37.5%,50.0%
Andres Gimenez LHB,,+980,15,15,3.60,0,1,0.231,0.267,0.308,0.077,0.251,-,26.7%,13.3%,14.3%,84.3,235.0,1,0,-,-,25.0%,25.0%,33.3%,69.4,10.7%,32.1%,7.1%,93.3%,41.7%,0.0%,16.7%,16.7%,33.3%,8.3%,58.3%,31.2%
