Matchup,DET @ SF
Pitcher,Logan Webb
Pitcher Team,SF
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,125.0,509,0.229,0.275,0.340,0.110,1.11,9,0.65,6.1%,21.2%,19.8%,17.8%,10.2%,7.27,62.6%,5.4%,5.4%,39.1%,19.9%,12.2%,12.1%
vsLHB,74.0,310,0.243,0.286,0.358,0.115,1.20,6,0.73,6.1%,20.0%,19.7%,17.3%,9.5%,7.42,61.1%,5.1%,6.2%,37.4%,20.7%,12.8%,14.5%
vsRHB,50.0,199,0.208,0.256,0.311,0.104,1.00,3,0.54,6.0%,22.9%,20.1%,18.6%,11.4%,7.20,65.0%,5.8%,4.2%,41.7%,18.8%,11.1%,8.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Hao-Yu Lee RHB,—,N/A,19,2.20,10,2,2,95.2,313.5,2,2,10.0%,-,10.0%,60.0%,30.0%,72.6,45.5%,72.7%,36.4%,100.0%,60.0%,30.0%,66.7%,30.0%,40.0%,20.0%,60.0%,20.0%,20.0%
Kevin McGonigle LHB,—,N/A,17,4.80,10,1,1,87.3,239.4,2,1,-,-,30.0%,40.0%,20.0%,69.4,9.1%,72.7%,9.1%,91.7%,50.0%,30.0%,33.3%,20.0%,40.0%,60.0%,10.0%,30.0%,33.3%
James Outman LHB,—,N/A,13,1.60,10,1,1,81.5,278.9,3,3,-,-,30.0%,50.0%,30.0%,72.4,16.7%,33.3%,11.1%,100.0%,60.0%,40.0%,25.0%,20.0%,30.0%,50.0%,30.0%,20.0%,50.0%
Riley Greene LHB,—,N/A,24,4.60,10,1,1,83.5,288.5,4,1,10.0%,-,20.0%,30.0%,60.0%,74.9,35.7%,28.6%,14.3%,82.4%,70.0%,40.0%,25.0%,30.0%,30.0%,20.0%,40.0%,40.0%,62.5%
Dillon Dingler RHB,—,N/A,32,5.00,10,1,1,89.3,284.8,2,2,10.0%,-,10.0%,40.0%,40.0%,71.6,15.0%,35.0%,15.0%,87.0%,50.0%,20.0%,50.0%,30.0%,50.0%,50.0%,20.0%,30.0%,25.0%
Zach McKinstry LHB,—,N/A,16,3.80,10,0,0,88.0,244.2,1,0,-,-,10.0%,20.0%,40.0%,66.0,-,42.1%,-,90.5%,60.0%,20.0%,0.0%,40.0%,40.0%,50.0%,50.0%,-,50.0%
Max Clark LHB,—,N/A,23,4.60,10,0,0,85.5,261.1,1,0,-,-,-,30.0%,50.0%,74.2,35.0%,15.0%,10.0%,95.2%,70.0%,30.0%,0.0%,40.0%,30.0%,10.0%,60.0%,30.0%,33.3%
Ben Malgeri RHB,—,N/A,7,2.60,10,0,0,87.5,275.5,3,1,10.0%,-,-,40.0%,40.0%,68.2,-,50.0%,21.4%,93.3%,50.0%,30.0%,0.0%,20.0%,40.0%,20.0%,50.0%,30.0%,60.0%
Javier Baez RHB,—,N/A,12,4.60,10,0,0,82.0,185.3,0,0,-,-,-,20.0%,-,73.8,40.0%,20.0%,6.7%,100.0%,30.0%,30.0%,0.0%,-,50.0%,40.0%,40.0%,20.0%,37.5%
Eduardo Valencia RHB,—,N/A,11,2.80,10,0,1,89.2,264.9,2,2,20.0%,-,20.0%,60.0%,40.0%,71.7,20.0%,46.7%,40.0%,83.3%,50.0%,30.0%,0.0%,20.0%,50.0%,30.0%,30.0%,40.0%,42.9%
Gleyber Torres RHB,—,N/A,14,4.60,10,0,1,87.0,277.6,1,0,10.0%,-,-,30.0%,20.0%,67.9,-,53.8%,23.1%,86.7%,40.0%,30.0%,0.0%,10.0%,60.0%,30.0%,20.0%,50.0%,75.0%
Colt Keith LHB,—,N/A,16,4.00,10,0,2,91.6,288.9,3,2,10.0%,-,10.0%,60.0%,30.0%,72.3,14.3%,57.1%,21.4%,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,40.0%,20.0%,40.0%,40.0%
Spencer Torkelson RHB,—,N/A,23,4.60,10,0,0,92.4,268.3,2,1,10.0%,-,10.0%,40.0%,30.0%,72.1,-,61.5%,30.8%,100.0%,40.0%,20.0%,0.0%,20.0%,50.0%,30.0%,30.0%,40.0%,60.0%
