Split,Season
Range,Season
Dates,="8/18/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
8:10 PM,Cristian Javier,vs,32.1,149,5.64,0.300,0.381,1.70,0.200,0.500,6,1.67,65,24.4%,16.8%,13.8%,12.5%,6.96,16,10.7%,67.1%,6.9%,106,38.7%,10,9.4%,43.4%,8.7%,26.4%
6:40 PM,Cade Gibson,@,33.2,156,4.11,0.277,0.334,1.54,0.092,0.369,2,0.53,48,20.9%,18.6%,14.1%,9.2%,7.75,16,10.3%,65.8%,6.8%,105,39.0%,3,2.9%,19.0%,10.0%,9.5%
7:40 PM,Jack Perkins,@,81.2,376,4.81,0.276,0.360,1.52,0.207,0.483,16,1.76,161,26.8%,25.0%,22.0%,12.9%,10.36,32,8.5%,63.8%,6.5%,242,36.8%,22,9.1%,33.1%,20.0%,17.4%
8:40 PM,Ryan Feltner,vs,87.0,382,5.66,0.276,0.366,1.49,0.240,0.516,18,1.86,176,23.3%,16.0%,15.7%,11.2%,6.31,36,9.4%,61.5%,8.6%,284,39.1%,31,10.9%,29.2%,21.7%,20.1%
6:40 PM,Carson Whisenhunt,@,28.0,130,5.42,0.275,0.363,1.71,0.174,0.450,4,1.29,49,29.6%,16.9%,16.9%,14.1%,7.07,18,13.8%,67.7%,6.7%,89,44.9%,7,7.9%,33.7%,13.3%,24.7%
7:10 PM,Merrill Kelly,@,125.0,541,5.73,0.274,0.357,1.48,0.214,0.489,25,1.80,235,21.3%,15.2%,15.4%,10.4%,5.90,53,9.8%,61.0%,4.9%,403,44.7%,51,12.7%,26.8%,19.4%,18.4%
6:40 PM,Kyle Leahy,@,117.1,497,3.68,0.268,0.322,1.34,0.147,0.414,12,0.92,189,22.2%,20.9%,18.5%,10.3%,7.98,35,7.0%,60.2%,8.4%,352,47.7%,36,10.2%,22.2%,15.4%,16.2%
6:35 PM,Shane Baz,vs,139.1,598,3.36,0.267,0.319,1.36,0.140,0.407,10,0.65,218,22.1%,20.4%,18.1%,10.8%,7.88,47,7.9%,61.9%,7.2%,426,41.8%,28,6.6%,26.1%,8.1%,15.7%
8:10 PM,George Klassen,@,14.2,76,6.24,0.267,0.379,2.11,0.167,0.433,2,1.23,26,31.2%,18.4%,14.1%,14.3%,8.59,15,19.7%,55.3%,7.9%,46,41.3%,6,13.0%,21.7%,20.0%,13.0%
7:40 PM,Zebby Matthews,vs,91.0,387,5.07,0.266,0.345,1.35,0.211,0.477,18,1.78,167,21.8%,19.9%,17.3%,10.1%,7.62,30,7.8%,66.2%,8.5%,277,41.5%,32,11.6%,26.4%,20.5%,18.8%
8:05 PM,Kevin Gausman,vs,139.0,588,3.55,0.255,0.305,1.27,0.147,0.402,17,1.10,219,26.9%,23.5%,18.4%,13.5%,8.94,38,6.5%,62.9%,6.3%,411,38.9%,30,7.3%,25.1%,14.6%,16.1%
7:40 PM,Tyler Mahle,@,106.2,448,4.11,0.253,0.321,1.32,0.164,0.417,15,1.27,168,23.0%,23.4%,21.4%,10.2%,8.86,39,8.7%,56.8%,5.5%,302,36.8%,21,7.0%,28.1%,14.1%,11.9%
6:40 PM,Nick Martinez,vs,138.0,552,3.98,0.247,0.289,1.09,0.146,0.394,16,1.04,207,17.4%,14.1%,15.2%,8.8%,5.09,20,3.6%,63.9%,7.7%,451,33.3%,32,7.1%,29.0%,11.5%,20.2%
6:40 PM,Andrew Abbott,vs,133.0,576,4.67,0.247,0.316,1.42,0.142,0.389,17,1.15,197,22.5%,17.7%,15.0%,10.4%,6.90,64,11.1%,58.3%,6.8%,410,38.0%,30,7.3%,25.4%,13.5%,14.4%
8:40 PM,Eric Lauer,@,98.1,415,5.79,0.241,0.326,1.24,0.215,0.456,22,2.01,172,19.1%,15.2%,12.6%,9.8%,5.77,31,7.5%,62.8%,6.3%,317,34.7%,34,10.7%,37.5%,17.6%,22.4%
7:10 PM,Ranger Suarez,vs,108.0,445,2.73,0.238,0.280,1.19,0.100,0.338,6,0.50,138,23.2%,24.7%,22.1%,10.6%,9.17,31,7.0%,64.5%,6.0%,301,32.9%,14,4.7%,21.9%,9.1%,18.3%
