Matchup,WSH @ SF
Pitcher,Robbie Ray
Pitcher Team,SF
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,67.2,290,0.237,0.337,0.446,0.209,1.40,13,1.73,12.4%,25.7%,21.7%,16.0%,12.4%,8.38,59.6%,6.0%,11.5%,36.6%,37.2%,18.3%,17.8%
vsLHB,15.1,64,0.232,0.286,0.321,0.089,1.30,0,-,10.9%,31.9%,23.4%,16.7%,14.8%,8.80,62.5%,8.4%,7.1%,23.8%,26.2%,-,11.9%
vsRHB,51.1,226,0.238,0.351,0.482,0.244,1.46,13,2.28,12.8%,24.2%,21.2%,15.8%,11.8%,8.42,58.8%,5.4%,12.8%,40.3%,40.3%,21.7%,19.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Keibert Ruiz SHB,,+950,23,16,3.20,1,1,0.375,0.375,0.688,0.312,0.457,-,16.7%,12.5%,10.0%,88.3,207.8,1,1,7.1%,7.1%,35.7%,35.7%,21.4%,65.7,-,45.5%,13.6%,95.7%,21.4%,33.3%,14.3%,50.0%,64.3%,35.7%,-,33.3%
Dylan Crews RHB,,+690,11,10,4.00,1,1,0.111,0.200,0.444,0.333,0.275,10.0%,19.0%,10.0%,9.5%,90.6,255.5,3,1,12.5%,12.5%,12.5%,25.0%,37.5%,73.8,30.0%,30.0%,5.0%,95.2%,37.5%,33.3%,12.5%,25.0%,37.5%,50.0%,12.5%,46.2%
Luis Garcia Jr. LHB,,+426,6,8,3.60,1,1,0.375,0.375,0.750,0.375,0.485,-,23.8%,25.0%,15.2%,86.9,279.5,1,1,16.7%,-,-,16.7%,50.0%,70.3,18.8%,18.8%,6.2%,76.2%,33.3%,50.0%,33.3%,33.3%,33.3%,33.3%,33.3%,75.0%
CJ Abrams LHB,,+780,28,7,4.60,1,1,0.500,0.571,1.333,0.833,0.751,14.3%,25.0%,28.6%,13.5%,97.3,282.5,2,1,25.0%,25.0%,50.0%,75.0%,75.0%,74.0,38.9%,22.2%,5.6%,94.7%,25.0%,0.0%,75.0%,-,50.0%,-,50.0%,55.6%
Curtis Mead RHB,,+660,11,13,3.80,0,1,0.250,0.308,0.333,0.083,0.285,7.7%,22.2%,23.1%,9.8%,87.5,284.2,3,1,-,-,33.3%,55.6%,55.6%,72.1,33.3%,33.3%,11.1%,100.0%,33.3%,0.0%,44.4%,22.2%,55.6%,33.3%,11.1%,37.5%
Nasim Nuñez SHB,,+1750,12,13,3.60,0,0,0.167,0.231,0.250,0.083,0.216,7.7%,31.2%,23.1%,11.6%,83.0,257.7,1,0,-,-,22.2%,11.1%,44.4%,69.9,6.2%,31.2%,6.2%,100.0%,22.2%,0.0%,22.2%,55.6%,44.4%,33.3%,22.2%,18.2%
Andres Chaparro RHB,,+720,10,11,1.60,0,0,0.143,0.455,0.286,0.143,0.351,36.4%,30.4%,18.2%,12.3%,77.6,279.4,0,0,-,-,20.0%,-,40.0%,73.2,36.8%,-,-,82.6%,20.0%,0.0%,20.0%,60.0%,60.0%,40.0%,-,40.0%
Jacob Young RHB,,+1250,7,10,3.20,0,0,0.200,0.200,0.400,0.200,0.251,-,10.0%,10.0%,4.3%,92.4,283.2,2,1,-,-,33.3%,44.4%,44.4%,70.1,-,38.9%,16.7%,90.0%,33.3%,0.0%,44.4%,22.2%,44.4%,33.3%,22.2%,22.2%
Jorbit Vivas LHB,—,N/A,4,8,3.20,0,0,0.429,0.500,0.429,-,0.415,12.5%,18.2%,12.5%,9.5%,85.1,220.7,0,0,-,-,16.7%,16.7%,33.3%,69.3,-,36.4%,-,100.0%,33.3%,0.0%,16.7%,50.0%,33.3%,50.0%,16.7%,20.0%
Drew Millas SHB,—,N/A,1,8,3.60,0,0,0.143,0.250,0.143,-,0.192,12.5%,46.7%,50.0%,21.9%,71.2,227.9,0,0,-,-,-,33.3%,33.3%,65.7,-,20.0%,-,90.9%,-,-,33.3%,33.3%,33.3%,66.7%,-,22.2%
Daylen Lile LHB,,+1000,7,8,4.40,0,0,-,0.250,-,-,0.162,25.0%,43.8%,25.0%,20.6%,89.7,251.0,1,0,-,-,-,25.0%,25.0%,70.9,13.3%,20.0%,6.7%,93.8%,50.0%,0.0%,-,25.0%,-,50.0%,50.0%,20.0%
James Wood LHB,,+459,23,6,4.60,0,0,0.500,0.500,0.500,-,0.445,-,16.7%,16.7%,8.7%,96.0,260.2,1,0,-,-,20.0%,40.0%,20.0%,74.4,40.0%,40.0%,20.0%,83.3%,20.0%,0.0%,40.0%,40.0%,40.0%,40.0%,20.0%,12.5%
Jose Tena LHB,—,N/A,-,1,2.20,0,0,-,1.000,-,-,0.649,100.0%,75.0%,-,37.5%,-,-,0,0,-,-,-,-,-,75.5,100.0%,-,-,50.0%,-,-,-,-,-,-,-,0.0%
