Matchup,ATH @ KC
Pitcher,Gage Jump
Pitcher Team,ATH
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,78.0,338,0.259,0.328,0.405,0.146,1.45,8,0.92,10.9%,25.3%,25.1%,19.9%,12.1%,9.81,61.1%,8.3%,5.6%,39.0%,26.3%,14.3%,14.1%
vsLHB,20.0,89,0.257,0.321,0.351,0.095,1.50,2,0.90,12.4%,25.2%,23.6%,20.2%,11.9%,9.45,65.2%,8.4%,5.4%,35.7%,30.4%,11.8%,16.1%
vsRHB,57.1,249,0.259,0.331,0.423,0.164,1.45,6,0.94,10.4%,25.4%,25.7%,19.8%,12.2%,10.05,59.6%,8.3%,5.7%,40.1%,24.8%,15.4%,13.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jac Caglianone LHB,,+300,28,3.60,10,2,3,97.8,296.0,4,4,30.0%,20.0%,30.0%,60.0%,50.0%,76.6,71.4%,50.0%,42.9%,100.0%,70.0%,20.0%,50.0%,50.0%,30.0%,40.0%,40.0%,20.0%,71.4%
Kyle Isbel LHB,,+1500,26,3.80,10,1,2,76.3,242.2,3,2,-,-,20.0%,40.0%,40.0%,71.1,12.5%,62.5%,25.0%,88.9%,50.0%,20.0%,50.0%,30.0%,20.0%,20.0%,50.0%,30.0%,33.3%
Vinnie Pasquantino LHB,,+870,17,4.00,10,1,2,90.8,279.2,5,2,10.0%,10.0%,40.0%,50.0%,50.0%,70.1,15.4%,61.5%,38.5%,92.9%,70.0%,40.0%,25.0%,30.0%,20.0%,50.0%,20.0%,30.0%,50.0%
Luke Maile RHB,—,N/A,5,2.20,7,1,1,89.9,288.1,3,1,14.3%,-,-,28.6%,42.9%,71.7,11.1%,55.6%,22.2%,100.0%,85.8%,42.9%,33.3%,42.9%,14.3%,-,71.4%,28.6%,33.3%
Salvador Perez RHB,,+531,23,3.40,10,0,0,91.1,287.2,4,0,20.0%,10.0%,30.0%,50.0%,40.0%,72.1,8.3%,33.3%,25.0%,85.7%,80.0%,50.0%,0.0%,30.0%,20.0%,40.0%,40.0%,20.0%,70.0%
Carter Jensen LHB,,+700,25,3.80,10,0,0,91.3,295.3,3,2,30.0%,-,-,50.0%,40.0%,73.6,20.0%,40.0%,20.0%,90.9%,70.0%,40.0%,0.0%,30.0%,30.0%,20.0%,50.0%,30.0%,33.3%
Maikel Garcia RHB,,+1000,18,4.60,10,0,1,92.2,356.3,4,2,20.0%,-,-,80.0%,40.0%,71.8,16.7%,66.7%,33.3%,100.0%,40.0%,10.0%,0.0%,30.0%,60.0%,30.0%,30.0%,40.0%,25.0%
Bobby Witt Jr. RHB,,+475,36,4.60,10,0,0,83.9,235.3,3,0,-,-,-,20.0%,30.0%,72.4,28.6%,42.9%,7.1%,93.3%,50.0%,20.0%,0.0%,30.0%,30.0%,20.0%,30.0%,50.0%,40.0%
Nick Loftin RHB,,+760,9,3.60,10,0,0,84.5,293.2,4,0,-,-,20.0%,10.0%,40.0%,68.8,5.9%,41.2%,5.9%,94.4%,60.0%,20.0%,0.0%,40.0%,40.0%,40.0%,30.0%,30.0%,12.5%
Michael Massey LHB,,+880,26,3.80,10,0,0,90.2,236.0,1,0,-,-,10.0%,30.0%,30.0%,71.7,11.1%,44.4%,11.1%,90.0%,50.0%,20.0%,0.0%,30.0%,50.0%,40.0%,60.0%,-,50.0%
Isaac Collins SHB,,+640,16,3.00,10,0,0,85.4,222.7,5,1,10.0%,-,-,20.0%,30.0%,73.6,25.0%,37.5%,12.5%,100.0%,50.0%,40.0%,0.0%,10.0%,20.0%,10.0%,40.0%,50.0%,11.1%
Tyler Tolbert RHB,,+870,14,2.60,10,0,1,80.6,227.4,2,0,-,-,20.0%,10.0%,40.0%,69.2,-,46.2%,7.7%,100.0%,60.0%,30.0%,0.0%,30.0%,40.0%,40.0%,40.0%,20.0%,37.5%
John Rave LHB,,+910,6,2.60,6,0,1,77.5,294.5,2,1,16.7%,16.7%,33.3%,33.3%,50.0%,74.5,40.0%,40.0%,40.0%,71.4%,50.0%,33.3%,0.0%,16.7%,33.3%,50.0%,33.3%,16.7%,50.0%
