Matchup,COL @ MIN
Pitcher,Mike Paredes
Pitcher Team,MIN
Opposing Team,COL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,1.2,2.40,="3-8",.375,.875,0.500,1,1,0,4,0.0,1,.500,1.375
Batting Second,3.0,0.67,="2-10",.200,.300,0.100,0,1,0,1,20.0,0,.200,.500
Batting Third,2.0,1.00,="1-8",.125,.125,0.000,0,0,0,0,20.0,1,.300,.425
Batting Fourth,2.2,0.75,="2-10",.200,.200,0.000,0,0,0,0,20.0,0,.200,.400
Batting Fifth,2.2,0.75,="1-9",.111,.111,0.000,0,0,0,0,20.0,1,.200,.311
Batting Sixth,1.2,3.00,="1-5",.200,.200,0.000,0,0,0,1,0.0,4,.556,.756
Batting Seventh,2.1,0.86,="1-7",.143,.571,0.428,1,0,0,2,0.0,1,.222,.793
Batting Eighth,2.1,0.43,="1-7",.143,.143,0.000,0,0,0,0,11.1,0,.143,.286
Batting Ninth,1.2,2.40,="3-8",.375,.375,0.000,0,0,0,2,22.2,1,.444,.819

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jake McCarthy LHB,Batting First ​,="32-111",.288,.486,0.198,4,8,1,12,17.6,6,.328,.814
Mickey Moniak LHB,Batting Second ​,="26-103",.252,.573,0.321,8,7,1,18,22.9,5,.294,.867
Hunter Goodman RHB,Batting Third ​,="19-112",.170,.375,0.205,6,5,0,13,34.2,5,.217,.592
TJ Rumfield LHB,Batting Fourth ​,="25-66",.379,.667,0.288,5,4,0,9,13.3,7,.453,1.120
Willi Castro SHB,Batting Fifth ​,="5-25",.200,.240,0.040,0,1,0,1,29.0,5,.355,.595
Tyler Freeman RHB,Batting Sixth ​,="0-2",.000,.000,0.000,0,0,0,0,50.0,0,.000,.000
Troy Johnston LHB,Batting Seventh ​,="10-27",.370,.519,0.149,0,4,0,6,12.9,4,.452,.971
Kyle Karros RHB,Batting Eighth ​,="19-75",.253,.387,0.134,1,7,0,7,20.0,14,.367,.754
Brett Sullivan LHB,Batting Ninth ​,="9-48",.188,.313,0.125,2,0,0,4,25.5,1,.216,.529
