Matchup,STL @ PIT
Pitcher,Andre Pallante
Pitcher Team,STL
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,151.0,628,0.250,0.297,0.362,0.112,1.26,11,0.66,7.5%,21.2%,16.6%,14.6%,9.5%,6.20,61.6%,7.8%,4.9%,33.5%,16.8%,12.7%,11.9%
vsLHB,83.2,351,0.255,0.306,0.385,0.130,1.33,7,0.75,8.3%,20.7%,16.2%,15.3%,9.2%,6.13,62.2%,8.8%,6.0%,38.1%,16.6%,13.6%,12.1%
vsRHB,66.1,277,0.244,0.286,0.332,0.088,1.19,4,0.54,6.5%,21.9%,17.0%,13.9%,9.8%,6.38,60.9%,6.6%,3.4%,27.7%,17.0%,11.4%,11.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Rafael Flores RHB,,+1000,22,4.00,8,1,1,95.3,294.3,3,2,25.0%,12.5%,25.0%,62.5%,62.5%,73.1,11.1%,55.6%,44.4%,81.8%,75.0%,25.0%,50.0%,50.0%,25.0%,37.5%,50.0%,12.5%,14.3%
Brandon Lowe LHB,,+576,24,4.40,8,1,1,90.0,250.9,2,1,-,-,25.0%,25.0%,25.0%,74.6,46.7%,26.7%,6.7%,100.0%,37.5%,25.0%,50.0%,12.5%,37.5%,62.5%,37.5%,-,50.0%
Henry Davis RHB,—,N/A,23,3.20,8,1,1,87.6,316.7,2,1,12.5%,12.5%,12.5%,50.0%,62.5%,72.9,20.0%,50.0%,30.0%,90.9%,50.0%,25.0%,50.0%,25.0%,50.0%,37.5%,25.0%,37.5%,16.7%
Ryan O'Hearn LHB,,+900,11,4.20,8,0,0,91.3,198.1,0,0,-,-,12.5%,25.0%,25.0%,70.6,-,36.4%,18.2%,84.6%,25.0%,-,-,25.0%,50.0%,37.5%,25.0%,37.5%,33.3%
Jacob Gonzalez LHB,—,N/A,19,2.60,8,0,0,86.9,279.1,2,1,-,-,12.5%,37.5%,37.5%,72.6,10.0%,70.0%,10.0%,83.3%,75.0%,37.5%,0.0%,37.5%,25.0%,25.0%,37.5%,37.5%,28.6%
Konnor Griffin RHB,,+1200,19,4.80,8,0,0,92.4,324.0,3,0,-,-,-,50.0%,12.5%,74.3,45.5%,54.5%,27.3%,100.0%,37.5%,25.0%,0.0%,12.5%,62.5%,37.5%,50.0%,12.5%,33.3%
Oneil Cruz LHB,,+690,25,4.40,8,0,1,82.9,240.4,1,1,12.5%,-,12.5%,25.0%,25.0%,75.7,57.1%,28.6%,14.3%,63.6%,25.0%,-,-,25.0%,50.0%,37.5%,37.5%,25.0%,0.0%
Bryan Reynolds SHB,,+1200,22,4.40,8,0,2,96.2,329.9,3,2,25.0%,25.0%,37.5%,75.0%,50.0%,72.3,18.2%,63.6%,36.4%,91.7%,50.0%,25.0%,0.0%,25.0%,50.0%,62.5%,25.0%,12.5%,75.0%
Jared Triolo RHB,—,N/A,17,1.80,8,0,0,75.2,195.5,1,0,-,-,-,-,12.5%,68.3,-,21.4%,-,87.5%,25.0%,12.5%,0.0%,12.5%,50.0%,25.0%,37.5%,37.5%,50.0%
Jake Mangum SHB,,+3000,8,3.80,8,0,0,89.5,276.0,1,0,-,-,-,25.0%,25.0%,67.3,5.6%,44.4%,5.6%,94.7%,37.5%,25.0%,0.0%,12.5%,62.5%,12.5%,50.0%,37.5%,60.0%
Spencer Horwitz LHB,,+1350,18,3.00,8,0,0,87.0,227.2,1,0,-,-,-,12.5%,62.5%,66.4,-,46.2%,7.7%,86.7%,87.5%,50.0%,0.0%,37.5%,12.5%,-,62.5%,37.5%,33.3%
Nick Gonzales RHB,,+1700,14,4.00,8,0,1,89.6,291.7,3,1,-,-,-,25.0%,25.0%,72.7,22.2%,55.6%,22.2%,100.0%,37.5%,37.5%,0.0%,-,50.0%,37.5%,37.5%,25.0%,50.0%
Ronny Simon SHB,—,N/A,7,3.40,7,0,0,89.5,165.1,0,0,-,-,-,42.9%,14.3%,69.3,-,35.7%,7.1%,93.3%,28.6%,-,-,28.6%,57.1%,28.6%,28.6%,42.9%,75.0%
Billy Cook RHB,—,N/A,3,1.80,4,0,0,79.1,362.2,1,1,-,-,-,-,75.0%,70.9,25.0%,50.0%,25.0%,100.0%,25.0%,25.0%,0.0%,-,75.0%,-,75.0%,25.0%,50.0%
