Matchup,LAA @ SF
Pitcher,Logan Webb
Pitcher Team,SF
Opposing Team,LAA

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,15.2,0.70,="10-54",.185,.333,0.148,2,0,1,6,32.1,1,.200,.533
Batting Second,12.0,1.42,="11-48",.229,.313,0.084,1,1,0,2,20.0,6,.327,.640
Batting Third,13.2,0.88,="9-48",.188,.229,0.041,0,0,1,0,21.6,3,.235,.464
Batting Fourth,11.0,1.36,="11-43",.256,.349,0.093,1,1,0,2,18.8,4,.333,.682
Batting Fifth,10.1,1.74,="13-43",.302,.488,0.186,0,6,1,5,20.8,5,.375,.863
Batting Sixth,13.1,0.53,="6-44",.136,.364,0.228,3,1,0,10,14.9,1,.191,.555
Batting Seventh,10.2,1.13,="10-43",.233,.302,0.069,1,0,0,8,10.9,2,.283,.585
Batting Eighth,10.1,1.35,="10-40",.250,.300,0.050,0,2,0,5,17.8,4,.333,.633
Batting Ninth,9.1,1.39,="12-40",.300,.425,0.125,1,2,0,5,14.3,1,.317,.742

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Zach Neto RHB,Batting First ​,="90-385",.234,.439,0.205,18,21,2,44,31.6,42,.318,.757
Mike Trout RHB,Batting Second ​,="71-303",.234,.459,0.225,18,14,0,39,25.1,71,.388,.847
Vaughn Grissom RHB,Batting Third ​,="22-77",.286,.442,0.156,2,6,0,23,12.9,4,.318,.760
Nolan Schanuel LHB,Batting Third ​,="53-184",.288,.413,0.125,4,11,0,20,16.2,18,.348,.761
Jorge Soler RHB,Batting Fourth ​,="54-273",.198,.366,0.168,11,13,0,43,33.2,31,.288,.654
Wade Meckler LHB,Batting Fifth ​,="10-45",.222,.311,0.089,1,1,0,5,19.1,2,.255,.566
Jo Adell RHB,Batting Sixth ​,="41-155",.265,.406,0.141,5,5,1,19,21.5,4,.301,.707
Denzer Guzman RHB,Batting Sixth ​,="9-32",.281,.531,0.250,2,2,0,4,20.6,2,.324,.855
Josh Lowe LHB,Batting Seventh ​,="16-83",.193,.349,0.156,4,1,0,8,29.3,6,.253,.602
Oswald Peraza RHB,Batting Seventh ​,="15-73",.205,.356,0.151,3,2,0,7,31.6,4,.266,.622
Logan O'Hoppe RHB,Batting Eighth ​,="29-146",.199,.267,0.068,2,4,0,12,28.3,10,.258,.525
Tyler Heineman SHB,Batting Ninth ​,="13-84",.155,.202,0.047,1,1,0,3,20.2,4,.211,.413
Jose Siri RHB,Batting Ninth ​,="9-28",.321,.500,0.179,1,2,0,3,20.0,1,.345,.845
