Matchup,LAD @ ARI
Pitcher,Zac Gallen
Pitcher Team,ARI
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,59.1,261,0.289,0.349,0.469,0.180,1.47,10,1.52,6.9%,18.6%,16.1%,13.8%,8.7%,6.37,63.6%,6.6%,10.6%,45.2%,27.1%,14.8%,17.6%
vsLHB,31.2,136,0.285,0.344,0.455,0.171,1.39,4,1.14,6.6%,13.7%,12.5%,12.6%,6.1%,4.83,58.8%,6.3%,12.0%,49.1%,31.5%,11.8%,16.7%
vsRHB,27.2,125,0.293,0.354,0.483,0.190,1.55,6,1.95,7.2%,23.2%,20.0%,14.8%,11.2%,8.13,68.8%,6.9%,8.8%,40.7%,22.0%,20.0%,18.7%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Freddie Freeman LHB,+571,19,4.40,2,2,0.400,0.474,0.800,0.400,0.511,15.8%,23.7%,15.8%,12.7%,90.6,7.7%,7.7%,15.4%,46.2%,38.5%,69.1,3.0%,27.3%,9.1%,86.8%,38.5%,40.0%,23.1%,23.1%,23.1%,38.5%,38.5%,40.0%
Shohei Ohtani LHB,+311,16,4.60,2,2,0.357,0.438,0.929,0.571,0.556,12.5%,37.1%,18.8%,16.9%,96.8,27.3%,-,27.3%,63.6%,63.6%,74.6,48.3%,31.0%,20.7%,82.9%,45.5%,40.0%,27.3%,27.3%,54.5%,27.3%,18.2%,56.2%
Max Muncy LHB,+375,14,3.00,2,3,0.357,0.357,0.857,0.500,0.518,-,39.1%,28.6%,23.1%,92.5,20.0%,10.0%,40.0%,50.0%,40.0%,72.2,14.3%,19.0%,19.0%,95.5%,30.0%,66.7%,20.0%,30.0%,70.0%,20.0%,10.0%,25.0%
Will Smith RHB,+575,17,3.80,1,2,0.200,0.294,0.400,0.200,0.309,5.9%,9.7%,11.8%,4.5%,89.7,7.7%,-,-,30.8%,46.2%,69.0,4.0%,40.0%,12.0%,80.6%,69.2%,11.1%,23.1%,7.7%,-,53.8%,46.2%,25.0%
Mookie Betts RHB,+577,12,4.20,1,1,0.091,0.167,0.364,0.273,0.229,8.3%,5.9%,8.3%,1.9%,90.0,10.0%,-,10.0%,60.0%,10.0%,68.6,-,40.0%,-,93.8%,50.0%,20.0%,-,50.0%,30.0%,30.0%,40.0%,18.8%
Alex Freeland SHB,+930,12,2.80,1,1,0.222,0.417,0.556,0.333,0.411,25.0%,36.8%,16.7%,12.5%,88.5,-,-,14.3%,28.6%,42.9%,70.8,5.9%,29.4%,5.9%,89.5%,42.9%,33.3%,14.3%,28.6%,28.6%,28.6%,42.9%,20.0%
Kyle Tucker LHB,+610,15,3.80,0,0,-,0.067,-,-,0.043,6.7%,29.0%,20.0%,14.1%,85.0,-,-,9.1%,18.2%,36.4%,70.4,25.9%,29.6%,7.4%,87.1%,36.4%,0.0%,36.4%,27.3%,27.3%,18.2%,54.5%,37.5%
Dalton Rushing LHB,N/A,14,3.00,0,1,0.083,0.214,0.083,-,0.156,14.3%,41.2%,14.3%,22.6%,80.8,10.0%,-,20.0%,20.0%,20.0%,72.7,15.2%,12.1%,3.0%,97.1%,30.0%,0.0%,10.0%,50.0%,40.0%,40.0%,20.0%,52.9%
Alex Call RHB,+1000,13,3.00,0,1,0.111,0.385,0.222,0.111,0.297,30.8%,22.7%,23.1%,10.4%,86.1,16.7%,-,16.7%,33.3%,50.0%,68.4,-,20.0%,6.7%,71.4%,50.0%,0.0%,16.7%,33.3%,50.0%,50.0%,-,30.0%
Andy Pages RHB,+544,12,4.60,0,1,0.333,0.333,0.500,0.167,0.360,-,25.0%,8.3%,13.0%,92.7,18.2%,9.1%,18.2%,36.4%,54.5%,72.1,16.7%,33.3%,16.7%,100.0%,27.3%,0.0%,45.5%,9.1%,27.3%,45.5%,27.3%,30.8%
Santiago Espinal RHB,N/A,11,2.60,0,0,0.364,0.364,0.545,0.182,0.393,-,15.8%,9.1%,9.1%,72.3,-,-,30.0%,10.0%,40.0%,67.6,-,17.6%,-,94.4%,10.0%,0.0%,40.0%,40.0%,30.0%,50.0%,20.0%,40.0%
Miguel Rojas RHB,N/A,10,2.40,0,0,0.333,0.300,0.333,-,0.267,-,23.5%,10.0%,9.8%,86.0,-,-,-,44.4%,22.2%,67.4,-,46.2%,30.8%,86.7%,11.1%,0.0%,22.2%,55.6%,33.3%,44.4%,22.2%,7.7%
Ryan Ward LHB,+770,6,3.00,0,0,0.333,0.333,0.333,-,0.297,-,33.3%,33.3%,18.2%,86.5,-,-,25.0%,25.0%,75.0%,72.8,18.2%,9.1%,9.1%,91.7%,-,-,75.0%,25.0%,50.0%,50.0%,-,25.0%
