Matchup,SD @ COL
Pitcher,Walker Buehler
Pitcher Team,SD
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,138.2,588,0.255,0.322,0.416,0.161,1.36,19,1.23,9.0%,19.9%,20.2%,16.7%,9.0%,7.72,66.1%,8.2%,8.3%,38.4%,23.0%,19.1%,14.9%
vsLHB,73.2,331,0.275,0.335,0.424,0.149,1.55,9,1.10,10.0%,19.1%,20.8%,18.0%,8.5%,8.43,65.7%,8.9%,7.6%,38.2%,21.8%,18.4%,20.0%
vsRHB,63.2,257,0.231,0.304,0.406,0.175,1.16,10,1.41,7.8%,20.9%,19.5%,15.2%,9.6%,7.07,66.7%,7.4%,9.2%,38.6%,24.5%,20.0%,8.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Cole Carrigg SHB,,+820,36,4.20,8,1,1,90.5,318.8,4,2,-,-,37.5%,50.0%,25.0%,74.8,44.4%,55.6%,44.4%,100.0%,75.0%,50.0%,25.0%,25.0%,25.0%,62.5%,37.5%,-,83.3%
Connor Norby RHB,,+570,15,4.40,8,1,3,93.3,318.3,6,3,37.5%,25.0%,37.5%,50.0%,75.0%,72.7,15.4%,46.2%,30.8%,100.0%,100.0%,62.5%,20.0%,37.5%,-,37.5%,50.0%,12.5%,50.0%
Ezequiel Tovar RHB,,+710,15,3.40,8,1,1,76.3,305.5,2,1,12.5%,12.5%,12.5%,12.5%,62.5%,73.5,36.4%,27.3%,-,91.7%,50.0%,37.5%,33.3%,12.5%,37.5%,37.5%,62.5%,-,62.5%
Adael Amador SHB,,+980,29,4.20,8,1,1,82.8,252.7,1,1,12.5%,12.5%,12.5%,25.0%,25.0%,66.6,-,27.3%,9.1%,84.6%,37.5%,12.5%,100.0%,25.0%,62.5%,62.5%,12.5%,25.0%,16.7%
TJ Rumfield LHB,,+890,18,4.60,8,0,0,85.7,268.2,1,0,-,-,25.0%,37.5%,25.0%,68.3,16.7%,50.0%,8.3%,100.0%,50.0%,37.5%,0.0%,12.5%,50.0%,25.0%,50.0%,25.0%,42.9%
Kyle Karros RHB,,+820,22,4.40,8,0,2,88.6,256.8,2,2,12.5%,-,-,50.0%,25.0%,70.2,12.5%,62.5%,50.0%,88.9%,37.5%,12.5%,0.0%,25.0%,50.0%,37.5%,25.0%,37.5%,25.0%
Jake McCarthy LHB,,+980,31,4.60,8,0,0,85.5,248.1,0,0,-,-,-,12.5%,37.5%,71.3,7.7%,23.1%,-,100.0%,75.0%,37.5%,0.0%,37.5%,12.5%,-,37.5%,62.5%,37.5%
Brett Sullivan LHB,,+700,22,2.20,8,0,0,86.5,300.2,2,0,-,-,-,12.5%,25.0%,70.4,-,36.4%,-,100.0%,75.0%,50.0%,0.0%,25.0%,25.0%,25.0%,62.5%,12.5%,37.5%
Mickey Moniak LHB,,+440,27,3.80,8,0,0,86.7,229.1,1,1,-,-,25.0%,25.0%,25.0%,73.5,43.8%,25.0%,-,94.1%,50.0%,25.0%,0.0%,25.0%,37.5%,62.5%,12.5%,25.0%,57.1%
Troy Johnston LHB,—,N/A,12,4.20,8,0,0,89.5,283.2,1,1,-,-,12.5%,50.0%,25.0%,70.0,7.1%,28.6%,14.3%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,62.5%,25.0%,12.5%,60.0%
Jordan Beck RHB,—,N/A,10,2.80,8,0,1,77.7,218.0,1,1,-,-,25.0%,12.5%,12.5%,73.9,33.3%,13.3%,6.7%,93.8%,37.5%,37.5%,0.0%,-,25.0%,37.5%,37.5%,25.0%,37.5%
Zac Veen LHB,—,N/A,26,2.40,8,0,0,87.4,251.1,0,0,-,-,-,50.0%,12.5%,72.0,20.0%,40.0%,30.0%,90.9%,37.5%,25.0%,0.0%,12.5%,62.5%,50.0%,-,50.0%,28.6%
Hunter Goodman RHB,,+290,17,4.40,8,0,1,86.3,262.2,1,1,12.5%,-,37.5%,37.5%,25.0%,75.1,53.3%,26.7%,13.3%,93.8%,62.5%,50.0%,0.0%,12.5%,37.5%,50.0%,37.5%,12.5%,50.0%
Vimael Machín LHB,—,N/A,-,2.00,2,0,0,93.4,197.9,0,0,-,-,50.0%,50.0%,50.0%,73.3,33.3%,33.3%,33.3%,100.0%,50.0%,-,-,50.0%,50.0%,100.0%,-,-,50.0%
