Split,vsLHB
Range,L10
Dates,="8/17/2026"
Games,11

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
6:40 PM,Janson Junk,@,30.2,144,4.40,0.323,0.375,1.76,0.169,0.492,4,1.17,64,12.1%,16.7%,14.5%,5.6%,7.04,12,8.3%,61.4%,8.3%,108,44.4%,10,9.3%,22.2%,16.7%,19.4%
6:40 PM,Rhett Lowder,vs,27.2,129,5.20,0.293,0.368,1.63,0.224,0.517,6,1.95,60,21.5%,21.7%,18.4%,10.6%,9.11,11,8.5%,58.6%,8.2%,89,39.3%,10,11.2%,37.1%,18.2%,13.5%
7:40 PM,Martin Perez,@,13.2,58,3.54,0.286,0.311,1.32,0.125,0.411,2,1.32,23,20.2%,22.4%,18.6%,9.1%,8.56,2,3.4%,56.9%,7.1%,43,51.2%,2,4.7%,16.3%,28.6%,14.0%
8:05 PM,Luis Castillo,@,34.0,152,5.54,0.284,0.359,1.50,0.241,0.525,8,2.12,74,20.9%,17.8%,13.2%,11.2%,7.15,11,7.2%,71.9%,7.4%,114,34.2%,12,10.5%,34.2%,20.5%,21.9%
7:40 PM,Mason Barnett,@,13.2,62,7.42,0.278,0.386,1.61,0.278,0.556,4,2.63,30,20.7%,11.3%,18.4%,8.5%,4.61,7,11.3%,58.1%,4.7%,48,35.4%,3,6.2%,31.2%,26.7%,12.5%
7:10 PM,Walker Buehler,@,26.2,122,4.64,0.266,0.340,1.50,0.193,0.459,4,1.35,50,20.6%,20.5%,17.9%,9.1%,8.44,11,9.0%,61.5%,8.3%,83,32.5%,8,9.6%,26.5%,18.2%,16.9%
8:40 PM,Tomoyuki Sugano,vs,32.1,137,6.41,0.264,0.374,1.30,0.333,0.597,9,2.51,77,21.3%,12.4%,14.3%,9.9%,4.73,8,5.8%,50.4%,6.2%,112,37.5%,13,11.6%,34.8%,20.5%,20.5%
7:10 PM,Mitch Bratt,@,10.0,40,5.30,0.263,0.355,1.20,0.289,0.553,2,1.80,21,14.5%,12.5%,26.3%,6.8%,4.50,2,5.0%,62.5%,11.4%,33,21.2%,3,9.1%,33.3%,18.2%,12.1%
7:40 PM,Bailey Ober,vs,35.1,148,5.73,0.262,0.335,1.25,0.234,0.496,8,2.04,70,13.4%,10.8%,11.2%,6.4%,4.08,7,4.7%,55.7%,7.3%,125,35.2%,16,12.8%,32.8%,17.1%,27.2%
7:05 PM,Carmen Mlodzinski,vs,17.1,77,4.14,0.257,0.311,1.44,0.129,0.386,1,0.52,27,20.8%,10.4%,10.8%,9.4%,4.15,7,9.1%,55.8%,7.3%,62,45.2%,3,4.8%,35.5%,4.5%,12.9%
7:05 PM,Framber Valdez,@,12.1,54,2.45,0.250,0.285,1.38,0.042,0.292,0,-,14,23.8%,24.1%,26.5%,11.2%,9.49,5,9.3%,63.0%,9.5%,35,37.1%,1,2.9%,17.1%,-,8.6%
7:40 PM,Michael Wacha,vs,36.1,153,2.69,0.246,0.279,1.21,0.092,0.338,1,0.25,48,18.4%,19.0%,14.9%,9.3%,7.18,9,5.9%,66.0%,9.3%,113,24.8%,5,4.4%,31.9%,2.8%,15.9%
7:10 PM,Nolan McLean,vs,37.0,162,4.37,0.239,0.325,1.32,0.176,0.415,6,1.46,59,24.6%,27.2%,26.0%,11.2%,10.70,15,9.3%,57.7%,6.2%,99,39.4%,10,10.1%,27.3%,14.8%,22.2%
6:05 PM,Brandon Young,@,33.2,148,4.35,0.233,0.309,1.46,0.132,0.364,3,0.80,47,25.5%,18.2%,14.8%,12.2%,7.22,19,12.8%,61.7%,7.8%,102,39.2%,2,2.0%,24.5%,12.0%,17.6%
8:05 PM,Shota Imanaga,vs,16.1,63,5.98,0.186,0.292,0.92,0.271,0.458,5,2.76,27,26.0%,23.8%,18.8%,13.6%,8.27,4,6.3%,55.6%,8.6%,44,27.3%,5,11.4%,43.2%,21.1%,22.7%
8:40 PM,Blake Snell,@,4.0,17,0.85,0.143,0.225,1.25,-,0.143,0,-,2,45.5%,52.9%,36.0%,20.3%,20.25,3,17.6%,70.6%,2.7%,5,40.0%,0,-,20.0%,-,-
6:05 PM,Shane McClanahan,vs,13.1,51,4.90,0.133,0.251,0.82,0.200,0.333,2,1.35,15,19.8%,19.6%,18.5%,8.6%,6.75,5,9.8%,72.5%,9.2%,35,45.7%,5,14.3%,31.4%,18.2%,14.3%
6:40 PM,Cristopher Sanchez,vs,16.2,55,0.76,0.111,0.108,0.42,-,0.111,0,-,6,40.5%,38.2%,26.2%,20.9%,11.34,1,1.8%,63.6%,8.9%,33,30.3%,0,-,18.2%,-,3.0%
