Matchup,SEA @ WSH
Pitcher,Emerson Hancock
Pitcher Team,SEA
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,75.2,292,0.204,0.266,0.348,0.144,0.95,10,1.19,5.8%,23.5%,24.7%,18.5%,12.2%,8.56,64.8%,7.4%,10.6%,44.4%,29.8%,16.9%,13.6%
vsLHB,42.0,161,0.193,0.257,0.340,0.147,0.93,6,1.29,6.2%,25.2%,26.1%,19.6%,12.7%,9.00,59.0%,6.3%,13.9%,52.8%,29.6%,18.8%,8.3%
vsRHB,33.1,131,0.217,0.278,0.358,0.142,0.99,4,1.08,5.3%,21.3%,22.9%,17.1%,11.5%,8.10,72.0%,8.9%,6.7%,34.4%,30.0%,14.8%,20.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Drew Millas SHB,—,N/A,5,22,3.60,1,1,0.211,0.318,0.368,0.158,0.305,13.6%,13.9%,9.1%,5.7%,83.1,218.0,1,1,5.9%,5.9%,17.6%,29.4%,29.4%,67.7,6.1%,30.3%,12.1%,94.3%,17.6%,33.3%,23.5%,47.1%,47.1%,23.5%,29.4%,28.6%
James Wood LHB,,+295,28,22,4.60,1,2,0.222,0.364,0.389,0.167,0.335,18.2%,36.0%,36.4%,10.1%,92.4,286.1,3,2,20.0%,-,10.0%,50.0%,50.0%,76.7,63.6%,22.7%,22.7%,88.0%,40.0%,25.0%,20.0%,40.0%,30.0%,40.0%,30.0%,15.0%
Dylan Crews RHB,,+820,26,20,3.60,1,1,0.150,0.150,0.300,0.150,0.194,-,17.1%,20.0%,10.8%,95.0,307.7,5,2,12.5%,-,12.5%,62.5%,37.5%,74.7,48.7%,33.3%,25.6%,95.1%,31.2%,20.0%,25.0%,43.8%,43.8%,43.8%,12.5%,31.6%
CJ Abrams LHB,,+382,17,18,4.00,1,2,0.312,0.389,0.500,0.188,0.387,11.1%,38.9%,27.8%,23.7%,92.2,256.1,4,2,18.2%,-,36.4%,63.6%,54.5%,73.5,35.3%,26.5%,11.8%,94.4%,27.3%,33.3%,36.4%,18.2%,36.4%,45.5%,18.2%,47.1%
Daylen Lile LHB,,+547,17,16,4.20,1,2,0.308,0.438,0.692,0.385,0.465,18.8%,17.9%,12.5%,7.7%,90.5,303.1,5,3,27.3%,9.1%,27.3%,45.5%,45.5%,71.1,8.7%,30.4%,21.7%,85.2%,63.6%,14.3%,27.3%,9.1%,27.3%,45.5%,27.3%,38.1%
Luis Garcia Jr. LHB,,+567,19,13,3.20,1,3,0.250,0.308,0.667,0.417,0.407,7.7%,3.6%,-,1.6%,91.0,290.1,4,3,8.3%,-,16.7%,50.0%,16.7%,74.4,33.3%,25.9%,18.5%,96.4%,41.7%,20.0%,-,50.0%,58.3%,25.0%,16.7%,15.8%
Jorbit Vivas LHB,—,N/A,20,18,3.60,0,0,0.200,0.333,0.267,0.067,0.278,16.7%,9.1%,5.6%,3.4%,86.2,264.5,4,1,7.1%,-,28.6%,35.7%,57.1%,70.2,5.3%,36.8%,15.8%,100.0%,42.9%,0.0%,28.6%,21.4%,42.9%,28.6%,28.6%,42.1%
Nasim Nuñez SHB,,+1400,10,16,3.80,0,0,0.267,0.312,0.333,0.067,0.287,6.2%,19.5%,18.8%,10.4%,89.3,241.7,3,0,-,-,25.0%,25.0%,58.3%,69.0,5.3%,21.1%,5.3%,92.7%,8.3%,0.0%,58.3%,33.3%,41.7%,41.7%,16.7%,37.5%
Jacob Young RHB,,+920,25,16,3.80,0,1,0.250,0.250,0.375,0.125,0.268,-,17.9%,43.8%,6.7%,91.1,265.1,1,1,11.1%,-,-,44.4%,22.2%,68.0,-,27.3%,13.6%,81.5%,44.4%,0.0%,11.1%,44.4%,11.1%,22.2%,66.7%,5.6%
Keibert Ruiz SHB,,+870,14,14,3.60,0,1,0.167,0.286,0.167,-,0.220,14.3%,13.0%,7.1%,7.1%,84.6,227.4,2,1,-,-,45.5%,27.3%,9.1%,67.7,-,35.0%,10.0%,95.2%,45.5%,0.0%,9.1%,9.1%,54.5%,18.2%,27.3%,52.9%
