Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Drew Gilbert","SF","Andre Pallante","STL","5","0.600","0.60","0.40","1.00","1","2","0","0","2","1","5","0.0","0.600","0"
"Juan Soto","NYM","Shane Baz","BAL","5","0.600","0.50","0.80","1.40","1","1","0","1","2","1","7","0.0","0.750","3"
"Christian Vazquez","HOU","Michael Wacha","KC","15","0.533","0.62","0.00","0.53","8","0","0","0","0","2","8","13.3","0.533","0"
"Cam Smith","HOU","Michael Wacha","KC","2","0.500","0.50","0.00","0.50","1","0","0","0","0","0","1","0.0","0.667","1"
"Leonardo Bernal","STL","Blade Tidwell","SF","2","0.500","0.00","1.50","2.00","0","0","0","1","1","3","4","0.0","0.500","0"
"Hunter Goodman","COL","Walker Buehler","SD","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.750","2"
"Joshua Baez","STL","Blade Tidwell","SF","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Alex Freeland","LAD","Rhett Lowder","CIN","2","0.500","0.50","0.50","1.00","0","1","0","0","1","1","2","0.0","0.500","0"
"Andrew Pinckney","WSH","Cristopher Sanchez","PHI","2","0.500","0.00","1.50","2.00","0","0","0","1","1","1","4","0.0","0.500","0"
"Spencer Torkelson","DET","Braydon Fisher","TOR","2","0.500","0.50","0.00","0.50","1","0","0","0","0","1","1","0.0","0.667","1"
"Brandon Valenzuela","TOR","Drew Anderson","DET","2","0.500","0.50","0.00","0.50","1","0","0","0","0","0","1","0.0","0.500","0"
"Jose Caballero","NYY","Bailey Ober","MIN","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Nelson Velazquez","HOU","Michael Wacha","KC","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Ivan Herrera","STL","Blade Tidwell","SF","2","0.500","1.00","0.00","0.50","1","0","0","0","0","0","1","50.0","0.667","0"
"Nolan Gorman","STL","Blade Tidwell","SF","2","0.500","0.33","0.00","0.50","1","0","0","0","0","2","1","0.0","0.500","1"
"Will Smith","LAD","Rhett Lowder","CIN","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Austin Martin","MIN","Max Fried","NYY","2","0.500","1.00","0.00","0.50","1","0","0","0","0","1","1","50.0","0.500","0"
"Randy Arozarena","SEA","Ryan Johnson","LAA","2","0.500","0.50","0.00","0.50","1","0","0","0","0","0","1","0.0","0.667","0"
"Jonathan Aranda","TB","Jack Perkins","ATH","2","0.500","0.50","0.00","0.50","1","0","0","0","0","0","1","0.0","0.667","1"
"Cal Raleigh","SEA","Ryan Johnson","LAA","2","0.500","0.50","0.00","0.50","1","0","0","0","0","2","1","0.0","0.500","0"
"William Contreras","MIL","Lake Bachar","PIT","2","0.500","0.00","1.50","2.00","0","0","0","1","1","1","4","0.0","0.667","1"
"Ryan O'Hearn","PIT","Jacob Misiorowski","MIL","2","0.500","1.00","0.00","0.50","1","0","0","0","0","0","1","50.0","0.667","0"
"Pete Alonso","BAL","Sean Manaea","NYM","2","0.500","0.00","1.50","2.00","0","0","0","1","1","2","4","50.0","0.750","2"
"Donovan Walton","ATH","Griffin Jax","TB","2","0.500","0.50","0.00","0.50","1","0","0","0","0","0","1","0.0","0.500","0"
"Teoscar Hernandez","LAD","Rhett Lowder","CIN","2","0.500","1.00","0.00","0.50","1","0","0","0","0","0","1","50.0","0.500","0"
"Mookie Betts","LAD","Rhett Lowder","CIN","2","0.500","0.00","1.50","2.00","0","0","0","1","1","2","4","50.0","0.500","0"
"Aaron Judge","NYY","Bailey Ober","MIN","2","0.500","0.50","0.50","1.00","0","1","0","0","1","2","2","0.0","0.667","1"
"Enrique Hernandez","LAD","Rhett Lowder","CIN","2","0.500","0.50","0.50","1.00","0","1","0","0","1","2","2","0.0","0.500","0"
"Brady House","WSH","Cristopher Sanchez","PHI","4","0.500","0.67","0.25","0.75","1","1","0","0","1","0","3","25.0","0.667","2"
"Troy Johnston","COL","Walker Buehler","SD","4","0.500","0.67","0.00","0.50","2","0","0","0","0","0","2","25.0","0.500","0"
"Luis Campusano","SD","Kyle Freeland","COL","4","0.500","0.50","0.00","0.50","2","0","0","0","0","1","2","0.0","0.500","0"
"Freddy Fermin","SD","Kyle Freeland","COL","4","0.500","0.50","0.00","0.50","2","0","0","0","0","0","2","0.0","0.600","1"
"Sal Stewart","CIN","Yoshinobu Yamamoto","LAD","6","0.500","0.60","0.00","0.50","3","0","0","0","0","2","3","16.7","0.500","0"
"Dylan Crews","WSH","Cristopher Sanchez","PHI","8","0.500","1.00","0.00","0.50","4","0","0","0","0","0","4","50.0","0.500","0"
"Ezequiel Tovar","COL","Walker Buehler","SD","10","0.500","0.57","0.50","1.00","2","2","0","1","3","4","10","20.0","0.545","1"
"Xander Bogaerts","SD","Kyle Freeland","COL","13","0.462","0.60","0.15","0.62","4","2","0","0","2","0","8","23.1","0.588","4"
"Christian Walker","HOU","Michael Wacha","KC","11","0.455","0.50","0.45","0.91","2","2","0","1","3","1","10","18.2","0.455","0"
"Austin Riley","ATL","Kevin Gausman","CHC","9","0.444","0.43","0.33","0.78","3","0","0","1","1","2","7","11.1","0.444","0"
"Josh Rojas","KC","Hunter Brown","HOU","12","0.417","0.50","0.08","0.50","4","1","0","0","1","1","6","16.7","0.500","2"
"Jeremy Pena","HOU","Michael Wacha","KC","5","0.400","0.33","0.00","0.40","2","0","0","0","0","1","2","0.0","0.429","1"
"Salvador Perez","KC","Hunter Brown","HOU","10","0.400","0.43","0.40","0.80","2","1","0","1","2","2","8","20.0","0.400","0"
"Jacob Young","WSH","Cristopher Sanchez","PHI","13","0.385","0.38","0.00","0.38","5","0","0","0","0","3","5","0.0","0.529","3"
"Ty France","SD","Kyle Freeland","COL","11","0.364","0.40","0.09","0.45","3","1","0","0","1","1","5","9.1","0.500","0"
"Mike Trout","LAA","Logan Gilbert","SEA","11","0.364","0.33","0.64","1.00","1","1","0","2","3","4","11","27.3","0.364","0"
"Bryce Eldridge","SF","Andre Pallante","STL","3","0.333","0.50","0.00","0.33","1","0","0","0","0","1","1","33.3","0.500","1"
"Chase Meidroth","CWS","Foster Griffin","CLE","3","0.333","0.33","0.00","0.33","1","0","0","0","0","0","1","0.0","0.333","0"
"Chase DeLauter","CLE","Chris Murphy","CWS","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","33.3","0.333","0"
"Harry Ford","WSH","Cristopher Sanchez","PHI","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Christian Encarnacion-Strand","BAL","Sean Manaea","NYM","3","0.333","0.50","0.00","0.33","1","0","0","0","0","0","1","33.3","0.333","0"
"Travis Bazzana","CLE","Chris Murphy","CWS","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Anthony Volpe","NYY","Bailey Ober","MIN","3","0.333","0.50","0.00","0.33","1","0","0","0","0","0","1","33.3","0.333","0"
"Gunnar Henderson","BAL","Sean Manaea","NYM","3","0.333","0.50","0.00","0.33","1","0","0","0","0","0","1","33.3","0.333","0"
"Corbin Carroll","ARI","Janson Junk","MIA","3","0.333","0.50","0.00","0.33","1","0","0","0","0","0","1","33.3","0.333","0"
"Mickey Gasper","BOS","Jacob deGrom","TEX","3","0.333","0.33","0.00","0.33","1","0","0","0","0","1","1","0.0","0.333","0"
"Colton Cowser","BAL","Sean Manaea","NYM","3","0.333","1.00","0.00","0.33","1","0","0","0","0","0","1","66.7","0.333","0"
"Richie Palacios","TB","Jack Perkins","ATH","3","0.333","0.50","0.00","0.33","1","0","0","0","0","1","1","33.3","0.333","0"
"Wilyer Abreu","BOS","Jacob deGrom","TEX","3","0.333","0.33","0.00","0.33","1","0","0","0","0","1","1","0.0","0.600","2"
"Julio Rodriguez","SEA","Ryan Johnson","LAA","3","0.333","0.33","0.00","0.33","1","0","0","0","0","0","1","0.0","0.333","0"
"Alec Burleson","STL","Blade Tidwell","SF","3","0.333","0.33","0.00","0.33","1","0","0","0","0","0","1","0.0","0.667","3"
"Garrett Mitchell","MIL","Lake Bachar","PIT","3","0.333","0.50","0.00","0.33","1","0","0","0","0","1","1","33.3","0.333","0"
"Leody Taveras","BAL","Sean Manaea","NYM","3","0.333","0.50","0.00","0.33","1","0","0","0","0","0","1","33.3","0.333","0"
"Bryan Torres","STL","Blade Tidwell","SF","3","0.333","0.33","0.00","0.33","1","0","0","0","0","0","1","0.0","0.333","0"
"Yandy Diaz","TB","Jack Perkins","ATH","3","0.333","0.33","0.00","0.33","1","0","0","0","0","0","1","0.0","0.333","0"
"Jung Hoo Lee","SF","Andre Pallante","STL","6","0.333","0.33","0.00","0.33","2","0","0","0","0","0","2","0.0","0.333","0"
"Daylen Lile","WSH","Cristopher Sanchez","PHI","6","0.333","0.50","0.00","0.33","2","0","0","0","0","1","2","33.3","0.333","0"
"Bryan Reynolds","PIT","Jacob Misiorowski","MIL","6","0.333","0.50","0.00","0.33","2","0","0","0","0","0","2","33.3","0.500","1"
"Bobby Witt Jr.","KC","Hunter Brown","HOU","9","0.333","0.40","0.44","0.78","1","1","0","1","2","3","7","33.3","0.400","1"
"Mauricio Dubon","ATL","Kevin Gausman","CHC","9","0.333","0.25","0.33","0.67","2","0","0","1","1","1","6","0.0","0.333","0"
"Mike Yastrzemski","ATL","Kevin Gausman","CHC","9","0.333","0.33","0.44","0.78","1","1","0","1","2","2","7","22.2","0.333","0"
"Josh Bell","MIN","Max Fried","NYY","24","0.333","0.40","0.13","0.46","6","1","1","0","2","4","11","16.7","0.360","1"
"Matt Olson","ATL","Kevin Gausman","CHC","19","0.316","0.25","0.53","0.84","2","1","0","3","4","4","16","21.1","0.316","0"
"Manny Machado","SD","Kyle Freeland","COL","54","0.315","0.37","0.13","0.44","10","7","0","0","7","2","24","14.8","0.393","7"
"Yordan Alvarez","HOU","Michael Wacha","KC","7","0.286","0.33","0.57","0.86","0","1","0","1","2","1","6","42.9","0.286","0"
"Jesus Sanchez","ARI","Janson Junk","MIA","7","0.286","0.33","0.14","0.43","1","1","0","0","1","0","3","14.3","0.286","0"
"Tyrone Taylor","CHC","Martin Perez","ATL","7","0.286","0.33","0.00","0.29","2","0","0","0","0","0","2","14.3","0.375","1"
"Marcus Semien","NYM","Shane Baz","BAL","7","0.286","0.29","0.14","0.43","1","1","0","0","1","0","3","0.0","0.286","0"
"CJ Abrams","WSH","Cristopher Sanchez","PHI","22","0.273","0.35","0.00","0.27","6","0","0","0","0","1","6","22.7","0.333","1"
"Kyle Karros","COL","Walker Buehler","SD","4","0.250","0.25","0.25","0.50","0","1","0","0","1","0","2","0.0","0.250","0"
"TJ Rumfield","COL","Walker Buehler","SD","4","0.250","0.25","0.00","0.25","1","0","0","0","0","0","1","0.0","0.250","0"
"Jake McCarthy","COL","Walker Buehler","SD","4","0.250","0.33","0.00","0.25","1","0","0","0","0","0","1","25.0","0.250","0"
"Isiah Kiner-Falefa","BOS","Jacob deGrom","TEX","4","0.250","0.33","0.00","0.25","1","0","0","0","0","0","1","25.0","0.250","0"
"JP Crawford","SEA","Ryan Johnson","LAA","4","0.250","0.33","0.00","0.25","1","0","0","0","0","0","1","25.0","0.250","0"
"Nick Gonzales","PIT","Jacob Misiorowski","MIL","8","0.250","0.29","0.00","0.25","2","0","0","0","0","0","2","12.5","0.250","0"
"Michael Massey","KC","Hunter Brown","HOU","8","0.250","0.33","0.00","0.25","2","0","0","0","0","0","2","25.0","0.250","0"
"Vinnie Pasquantino","KC","Hunter Brown","HOU","8","0.250","0.33","0.00","0.25","2","0","0","0","0","2","2","25.0","0.250","0"
"TJ Friedl","CIN","Yoshinobu Yamamoto","LAD","8","0.250","0.29","0.13","0.38","1","1","0","0","1","0","3","12.5","0.333","1"
"Andres Chaparro","WSH","Cristopher Sanchez","PHI","8","0.250","0.33","0.00","0.25","2","0","0","0","0","0","2","25.0","0.333","0"
"Daulton Varsho","HOU","Michael Wacha","KC","8","0.250","0.50","0.13","0.38","1","1","0","0","1","0","3","50.0","0.333","1"
"Isaac Paredes","HOU","Michael Wacha","KC","12","0.250","0.25","0.33","0.58","1","1","0","1","2","1","7","25.0","0.400","3"
"Jake Cronenworth","SD","Kyle Freeland","COL","33","0.242","0.28","0.12","0.36","5","2","1","0","3","7","12","18.2","0.270","1"
"Alex Bregman","CHC","Martin Perez","ATL","42","0.238","0.27","0.02","0.26","9","1","0","0","1","1","11","11.9","0.373","9"
"Fernando Tatis Jr.","SD","Kyle Freeland","COL","30","0.233","0.25","0.23","0.47","2","4","0","1","5","5","14","16.7","0.303","3"
"Michael Harris II","ATL","Kevin Gausman","CHC","9","0.222","0.25","0.11","0.33","1","1","0","0","1","2","3","11.1","0.222","0"
"Jose Altuve","HOU","Michael Wacha","KC","9","0.222","0.25","0.00","0.22","2","0","0","0","0","1","2","22.2","0.273","1"
"Spencer Horwitz","PIT","Jacob Misiorowski","MIL","5","0.200","0.20","0.00","0.20","1","0","0","0","0","2","1","20.0","0.375","2"
"Sean Murphy","ATL","Kevin Gausman","CHC","5","0.200","0.50","0.00","0.20","1","0","0","0","0","0","1","60.0","0.200","0"
"Josh Lowe","LAA","Logan Gilbert","SEA","5","0.200","0.33","0.00","0.20","1","0","0","0","0","0","1","40.0","0.200","0"
"Kyle Isbel","KC","Hunter Brown","HOU","5","0.200","0.20","0.00","0.20","1","0","0","0","0","0","1","0.0","0.200","0"
"Zach Neto","LAA","Logan Gilbert","SEA","10","0.200","0.14","0.40","0.60","0","1","0","1","2","2","6","20.0","0.308","1"
"Elly De La Cruz","CIN","Yoshinobu Yamamoto","LAD","10","0.200","0.25","0.30","0.50","1","0","0","1","1","1","5","50.0","0.333","2"
"Keibert Ruiz","WSH","Cristopher Sanchez","PHI","10","0.200","0.25","0.00","0.20","2","0","0","0","0","0","2","20.0","0.273","1"
"Kyle Farmer","ATL","Kevin Gausman","CHC","10","0.200","0.33","0.00","0.20","2","0","0","0","0","0","2","40.0","0.200","0"
"Michael Conforto","CHC","Martin Perez","ATL","11","0.182","0.29","0.00","0.18","2","0","0","0","0","2","2","36.4","0.250","1"
"Nasim Nuñez","WSH","Cristopher Sanchez","PHI","6","0.167","0.33","0.00","0.17","1","0","0","0","0","1","1","50.0","0.286","1"
"Matt McLain","CIN","Yoshinobu Yamamoto","LAD","6","0.167","1.00","0.00","0.17","1","0","0","0","0","0","1","83.3","0.167","0"
"Yainer Diaz","HOU","Michael Wacha","KC","6","0.167","0.17","0.00","0.17","1","0","0","0","0","0","1","0.0","0.167","0"
"Gabriel Arias","CHC","Martin Perez","ATL","6","0.167","0.17","0.17","0.33","0","1","0","0","1","0","2","0.0","0.286","1"
"Mickey Moniak","COL","Walker Buehler","SD","6","0.167","0.25","0.17","0.33","0","1","0","0","1","1","2","33.3","0.167","0"
"LaMonte Wade Jr.","HOU","Michael Wacha","KC","6","0.167","0.17","0.00","0.17","1","0","0","0","0","0","1","0.0","0.167","0"
"Ke'Bryan Hayes","CIN","Yoshinobu Yamamoto","LAD","6","0.167","0.25","0.00","0.17","1","0","0","0","0","1","1","33.3","0.286","1"
"Brandon Nimmo","TEX","Patrick Sandoval","BOS","6","0.167","0.20","0.00","0.17","1","0","0","0","0","0","1","16.7","0.167","0"
"Corey Seager","TEX","Patrick Sandoval","BOS","19","0.158","0.21","0.05","0.21","2","1","0","0","1","0","4","26.3","0.200","1"
"Willson Contreras","BOS","Jacob deGrom","TEX","13","0.154","0.20","0.00","0.15","2","0","0","0","0","1","2","23.1","0.200","1"
"Jake Burger","TEX","Patrick Sandoval","BOS","7","0.143","0.25","0.00","0.14","1","0","0","0","0","2","1","57.1","0.222","1"
"Ozzie Albies","ATL","Kevin Gausman","CHC","7","0.143","0.14","0.00","0.14","1","0","0","0","0","2","1","14.3","0.222","1"
"Eugenio Suarez","CIN","Yoshinobu Yamamoto","LAD","7","0.143","0.20","0.14","0.29","0","1","0","0","1","0","2","28.6","0.250","0"
"Bo Bichette","NYM","Shane Baz","BAL","9","0.111","0.00","0.33","0.44","0","0","0","1","1","2","4","0.0","0.273","2"
"Trevor Story","BOS","Jacob deGrom","TEX","18","0.111","0.18","0.06","0.17","1","1","0","0","1","0","3","38.9","0.158","1"
"Amed Rosario","NYY","Bailey Ober","MIN","10","0.100","0.25","0.00","0.10","1","0","0","0","0","0","1","60.0","0.100","0"
"Steven Kwan","CLE","Chris Murphy","CWS","0","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","1.000","1"
"Joc Pederson","TEX","Patrick Sandoval","BOS","0","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","1.000","1"
"Cooper Pratt","MIL","Lake Bachar","PIT","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Luis Lara","MIL","Lake Bachar","PIT","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.000","0"
"Jackson Holliday","BAL","Sean Manaea","NYM","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.500","0"
"Hao-Yu  Lee","DET","Braydon Fisher","TOR","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Nathan Church","STL","Blade Tidwell","SF","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.500","0"
"Jackson Chourio","MIL","Lake Bachar","PIT","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Colt Keith","DET","Braydon Fisher","TOR","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Joey Ortiz","MIL","Lake Bachar","PIT","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Michael Busch","CHC","Martin Perez","ATL","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.000","0"
"Andrew Vaughn","MIL","Lake Bachar","PIT","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.500","1"
"Riley Greene","DET","Braydon Fisher","TOR","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.000","0"
"Nate Eaton","BOS","Jacob deGrom","TEX","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Connor Norby","COL","Walker Buehler","SD","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.500","0"
"Hunter Feduccia","LAD","Rhett Lowder","CIN","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.500","1"
"Ernie Clement","TOR","Drew Anderson","DET","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Seiya Suzuki","CHC","Martin Perez","ATL","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Kazuma Okamoto","TOR","Drew Anderson","DET","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Patrick Bailey","CLE","Chris Murphy","CWS","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Denzel Clarke","ATH","Griffin Jax","TB","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.000","0"
"Lawrence Butler","ATH","Griffin Jax","TB","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.000","0"
"Luis Garcia Jr.","NYY","Bailey Ober","MIN","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.500","1"
"Josh Smith","TOR","Drew Anderson","DET","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"David Hamilton","MIL","Lake Bachar","PIT","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Carlos Cortes","ATH","Griffin Jax","TB","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.000","0"
"Vladimir Guerrero Jr.","TOR","Drew Anderson","DET","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Myles Straw","TOR","Drew Anderson","DET","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Zach McKinstry","DET","Braydon Fisher","TOR","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.000","0"
"Alex Jackson","MIN","Max Fried","NYY","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.500","1"
"Jeff McNeil","ATH","Griffin Jax","TB","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.500","0"
"Jonah Heim","ATH","Griffin Jax","TB","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.000","0"
"Jose Ramirez","CLE","Chris Murphy","CWS","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Gary Sanchez","MIL","Lake Bachar","PIT","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Travis d'Arnaud","LAA","Logan Gilbert","SEA","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.500","1"
"Jonah Cox","SF","Andre Pallante","STL","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Turner Hill","SF","Andre Pallante","STL","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Caleb Durbin","BOS","Jacob deGrom","TEX","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Drew Cavanaugh","SF","Andre Pallante","STL","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Colson Montgomery","CWS","Foster Griffin","CLE","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.333","0"
"Thomas Saggese","STL","Blade Tidwell","SF","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Pedro Pages","STL","Blade Tidwell","SF","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Dominic Canzone","SEA","Ryan Johnson","LAA","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Sal Frelick","MIL","Lake Bachar","PIT","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Brett Baty","NYM","Shane Baz","BAL","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Matthew Lugo","KC","Hunter Brown","HOU","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Luisangel Acuna","CWS","Foster Griffin","CLE","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"David Fry","CLE","Chris Murphy","CWS","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Jorbit Vivas","WSH","Cristopher Sanchez","PHI","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Miguel Vargas","CWS","Foster Griffin","CLE","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.333","1"
"Will Banfield","CIN","Yoshinobu Yamamoto","LAD","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Ezequiel Duran","TEX","Patrick Sandoval","BOS","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.500","2"
"Jose Tena","WSH","Cristopher Sanchez","PHI","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Brayan Rocchio","CLE","Chris Murphy","CWS","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Oswald Peraza","LAA","Logan Gilbert","SEA","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Tommy Edman","LAD","Rhett Lowder","CIN","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.333","1"
"Adley Rutschman","BOS","Jacob deGrom","TEX","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.333","1"
"Brice Turang","MIL","Lake Bachar","PIT","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.333","1"
"Andres Gimenez","TOR","Drew Anderson","DET","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Jose Fermin","STL","Blade Tidwell","SF","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Brett Sullivan","COL","Walker Buehler","SD","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Ronald Acuna Jr.","ATL","Kevin Gausman","CHC","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.333","1"
"Connor Wong","BOS","Jacob deGrom","TEX","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Yohel Pozo","BAL","Sean Manaea","NYM","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
