Matchup,ARI @ SD
Pitcher,Walker Buehler
Pitcher Team,SD
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,49.2,214,0.251,0.308,0.405,0.154,1.35,7,1.27,8.4%,20.4%,21.0%,17.6%,9.3%,8.15,70.1%,9.0%,10.8%,43.9%,21.6%,21.9%,16.9%
vsLHB,26.0,111,0.248,0.271,0.317,0.069,1.35,1,0.35,9.0%,23.4%,26.1%,22.3%,10.2%,10.04,67.3%,10.2%,7.0%,42.3%,16.9%,8.3%,22.5%
vsRHB,23.2,103,0.255,0.349,0.500,0.245,1.35,6,2.28,7.8%,17.3%,15.5%,12.7%,8.2%,6.08,73.1%,7.7%,14.3%,45.5%,26.0%,30.0%,11.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ketel Marte SHB,,+353,25,23,4.60,2,3,0.250,0.348,0.600,0.350,0.403,8.7%,15.0%,-,6.7%,90.6,311.4,7,4,15.0%,-,20.0%,40.0%,50.0%,73.8,40.5%,35.1%,18.9%,92.5%,60.0%,45.0%,22.2%,15.0%,40.0%,60.0%,25.0%,15.0%,22.7%
Lourdes Gurriel Jr. RHB,,+630,10,30,3.60,1,2,0.259,0.333,0.519,0.259,0.368,3.3%,11.5%,6.7%,5.8%,90.1,276.4,6,2,4.0%,4.0%,28.0%,40.0%,36.0%,71.0,6.8%,43.2%,9.1%,88.0%,56.0%,24.0%,16.7%,32.0%,36.0%,44.0%,44.0%,12.0%,25.0%
Nolan Arenado RHB,,+630,30,26,3.80,1,1,0.280,0.308,0.480,0.200,0.340,3.8%,20.0%,23.1%,8.9%,86.5,256.1,4,1,10.5%,10.5%,26.3%,42.1%,36.8%,71.8,23.3%,23.3%,11.6%,87.8%,52.7%,21.1%,25.0%,31.6%,42.1%,47.4%,42.1%,10.5%,34.5%
Adrian Del Castillo LHB,—,N/A,31,18,3.60,1,1,0.167,0.167,0.333,0.167,0.216,-,15.8%,22.2%,9.2%,93.6,271.5,4,2,7.1%,7.1%,14.3%,35.7%,28.6%,72.7,25.0%,30.6%,8.3%,97.3%,57.1%,35.7%,20.0%,21.4%,28.6%,35.7%,50.0%,14.3%,47.4%
Jorge Barrosa SHB,—,N/A,21,14,2.60,1,2,0.231,0.286,0.538,0.308,0.351,7.1%,26.1%,14.3%,10.7%,79.3,320.3,4,1,9.1%,9.1%,36.4%,36.4%,9.1%,69.3,-,33.3%,16.7%,90.0%,54.5%,54.5%,16.7%,-,18.2%,45.5%,36.4%,18.2%,15.4%
Gabriel Moreno RHB,,+700,19,26,4.20,0,0,0.364,0.462,0.364,-,0.374,15.4%,8.5%,3.8%,2.9%,85.8,210.2,0,0,-,-,4.8%,38.1%,19.0%,71.7,19.0%,26.2%,14.3%,89.4%,23.8%,9.5%,0.0%,14.3%,66.7%,33.3%,33.3%,33.3%,12.5%
Corbin Carroll LHB,,+420,33,26,4.60,0,1,0.174,0.269,0.304,0.130,0.254,11.5%,38.2%,30.8%,21.4%,87.9,214.4,2,1,6.7%,6.7%,46.7%,33.3%,26.7%,75.4,59.2%,16.3%,8.2%,90.7%,46.7%,26.7%,0.0%,20.0%,26.7%,73.3%,6.7%,20.0%,28.6%
Pavin Smith LHB,,+690,11,23,3.80,0,1,0.091,0.130,0.136,0.045,0.122,4.3%,7.7%,4.3%,4.3%,84.0,256.9,4,1,-,-,19.0%,23.8%,28.6%,71.5,15.6%,28.1%,6.2%,84.2%,47.6%,23.8%,0.0%,23.8%,47.6%,47.6%,23.8%,28.6%,33.3%
Tommy Troy RHB,,+950,24,22,3.60,0,1,0.143,0.182,0.190,0.048,0.168,4.5%,23.3%,22.7%,10.1%,86.5,274.7,6,3,6.2%,-,12.5%,37.5%,43.8%,72.0,38.5%,23.1%,10.3%,95.1%,50.0%,18.8%,0.0%,31.2%,43.8%,37.5%,37.5%,25.0%,12.0%
Tim Tawa RHB,—,N/A,13,21,2.80,0,0,0.118,0.286,0.118,-,0.208,19.0%,22.7%,23.8%,11.2%,75.9,253.4,2,0,-,-,8.3%,33.3%,16.7%,74.3,44.7%,10.5%,2.6%,88.4%,33.4%,16.7%,0.0%,16.7%,41.7%,33.3%,41.7%,25.0%,34.8%
Geraldo Perdomo SHB,,+1000,14,18,4.60,0,1,0.250,0.333,0.375,0.125,0.312,11.1%,15.0%,11.1%,6.5%,84.5,223.7,2,1,7.1%,-,14.3%,21.4%,42.9%,67.3,2.9%,22.9%,2.9%,87.5%,50.0%,21.4%,0.0%,28.6%,21.4%,35.7%,35.7%,28.6%,27.8%
Ildemaro Vargas SHB,—,N/A,17,12,3.40,0,0,0.200,0.333,0.200,-,0.256,16.7%,20.0%,16.7%,7.1%,84.2,196.3,1,0,-,-,25.0%,25.0%,37.5%,70.6,18.8%,25.0%,6.2%,80.0%,37.5%,12.5%,0.0%,25.0%,37.5%,50.0%,12.5%,37.5%,25.0%
