Matchup,TEX @ SEA
Pitcher,Logan Gilbert
Pitcher Team,SEA
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,165.0,661,0.219,0.292,0.406,0.187,1.07,26,1.42,6.4%,29.7%,26.6%,20.0%,14.9%,9.60,67.0%,7.3%,10.3%,41.6%,29.0%,18.1%,21.0%
vsLHB,92.0,374,0.202,0.273,0.360,0.158,1.05,12,1.17,7.5%,30.3%,30.5%,21.1%,15.0%,11.15,65.3%,7.2%,7.8%,40.0%,28.7%,18.2%,17.8%
vsRHB,71.2,287,0.242,0.316,0.465,0.223,1.10,14,1.76,4.9%,29.0%,21.6%,18.3%,14.8%,7.79,69.1%,7.5%,13.0%,43.3%,29.3%,18.0%,24.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Danny Jansen RHB,,+820,25,3.00,8,2,2,90.4,280.4,3,2,25.0%,25.0%,50.0%,25.0%,37.5%,71.0,-,60.0%,20.0%,90.9%,62.5%,50.0%,50.0%,12.5%,25.0%,75.0%,25.0%,-,25.0%
Corey Seager LHB,,+370,35,4.40,8,2,2,92.3,343.1,2,2,25.0%,12.5%,12.5%,75.0%,25.0%,70.4,9.1%,63.6%,36.4%,100.0%,50.0%,37.5%,66.7%,12.5%,50.0%,12.5%,50.0%,37.5%,66.7%
Joc Pederson LHB,,+508,26,2.20,8,1,1,82.4,217.6,1,1,12.5%,12.5%,25.0%,25.0%,12.5%,71.8,16.7%,25.0%,16.7%,100.0%,25.0%,25.0%,50.0%,-,50.0%,50.0%,25.0%,25.0%,33.3%
Ezequiel Duran RHB,,+740,23,4.40,8,1,1,88.6,309.2,4,3,12.5%,12.5%,12.5%,62.5%,37.5%,72.4,33.3%,50.0%,25.0%,92.3%,62.5%,37.5%,33.3%,25.0%,25.0%,12.5%,62.5%,25.0%,100.0%
Justin Foscue RHB,—,N/A,31,3.00,8,1,2,89.8,270.5,2,2,25.0%,12.5%,25.0%,37.5%,25.0%,69.8,7.7%,38.5%,15.4%,86.7%,50.0%,50.0%,25.0%,-,37.5%,62.5%,12.5%,25.0%,28.6%
Elias Diaz RHB,—,N/A,18,3.00,8,0,0,79.7,210.6,2,1,-,-,-,12.5%,12.5%,74.4,40.0%,20.0%,-,83.3%,25.0%,25.0%,0.0%,-,12.5%,12.5%,37.5%,50.0%,66.7%
Brandon Nimmo LHB,,+540,21,4.40,8,0,0,97.6,267.7,2,1,-,-,12.5%,75.0%,37.5%,73.0,33.3%,58.3%,33.3%,92.3%,37.5%,-,-,37.5%,50.0%,62.5%,12.5%,25.0%,80.0%
Cameron Cauley RHB,—,N/A,6,2.40,8,0,0,83.9,188.7,1,0,-,-,25.0%,25.0%,37.5%,69.8,10.0%,40.0%,20.0%,90.9%,37.5%,-,-,37.5%,37.5%,50.0%,12.5%,37.5%,80.0%
Jake Burger RHB,,+435,22,4.40,8,0,1,87.2,298.4,2,1,12.5%,-,25.0%,25.0%,37.5%,74.2,46.7%,20.0%,13.3%,93.8%,50.0%,12.5%,0.0%,37.5%,50.0%,62.5%,37.5%,-,75.0%
Nicky Lopez LHB,—,N/A,17,1.60,8,0,0,85.2,271.6,1,0,-,-,-,25.0%,50.0%,65.5,-,35.7%,-,100.0%,62.5%,12.5%,0.0%,50.0%,37.5%,12.5%,62.5%,25.0%,40.0%
Logan O'Hoppe RHB,—,N/A,19,2.00,8,0,0,83.9,227.6,1,0,-,-,12.5%,12.5%,25.0%,70.2,18.2%,36.4%,-,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,25.0%,50.0%,25.0%,25.0%
Cody Freeman RHB,,+1400,10,2.20,8,0,0,79.4,249.8,2,0,-,-,37.5%,12.5%,25.0%,63.9,-,30.8%,-,92.9%,37.5%,12.5%,0.0%,25.0%,50.0%,75.0%,12.5%,12.5%,0.0%
Wyatt Langford RHB,,+439,28,4.40,8,0,0,85.6,186.7,0,0,-,-,25.0%,-,25.0%,72.8,33.3%,16.7%,-,100.0%,50.0%,25.0%,0.0%,25.0%,12.5%,25.0%,25.0%,50.0%,20.0%
Evan Carter LHB,,+910,29,3.60,8,0,0,87.6,187.3,0,0,-,-,12.5%,37.5%,12.5%,71.6,20.0%,40.0%,10.0%,100.0%,25.0%,12.5%,0.0%,12.5%,62.5%,62.5%,12.5%,25.0%,42.9%
