Matchup,WSH @ DET
Pitcher,Jackson Kent
Pitcher Team,WSH
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,32.1,152,0.264,0.339,0.388,0.124,1.76,2,0.56,15.1%,23.4%,17.8%,15.0%,10.6%,7.52,58.3%,6.3%,6.9%,40.2%,20.6%,9.5%,21.6%
vsLHB,8.1,39,0.257,0.348,0.486,0.229,1.56,1,1.08,10.3%,18.5%,20.5%,22.9%,8.5%,8.64,59.0%,12.0%,7.4%,40.7%,29.6%,12.5%,11.1%
vsRHB,24.0,113,0.266,0.336,0.351,0.085,1.83,1,0.38,16.8%,25.0%,16.8%,13.1%,11.2%,7.12,58.0%,4.5%,6.7%,40.0%,17.3%,7.7%,25.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Hao-Yu Lee RHB,,+730,25,4.60,8,2,3,101.3,368.9,5,4,50.0%,12.5%,12.5%,75.0%,37.5%,70.8,14.3%,57.1%,35.7%,100.0%,62.5%,50.0%,50.0%,12.5%,37.5%,25.0%,25.0%,50.0%,16.7%
Riley Greene LHB,,+600,23,4.20,8,2,3,90.1,278.0,3,3,37.5%,12.5%,37.5%,37.5%,37.5%,74.6,56.2%,31.2%,18.8%,100.0%,75.0%,50.0%,50.0%,25.0%,12.5%,50.0%,37.5%,12.5%,50.0%
Javier Baez RHB,,+1200,12,3.00,8,1,1,99.0,344.4,3,3,25.0%,12.5%,25.0%,87.5%,62.5%,75.3,50.0%,58.3%,50.0%,92.3%,62.5%,25.0%,50.0%,37.5%,37.5%,25.0%,62.5%,12.5%,37.5%
Zach McKinstry LHB,—,N/A,8,2.80,8,0,0,86.7,254.7,3,0,-,-,12.5%,25.0%,37.5%,66.3,-,66.7%,22.2%,100.0%,75.0%,37.5%,0.0%,37.5%,25.0%,25.0%,12.5%,62.5%,20.0%
John Peck RHB,,+1600,4,4.00,8,0,1,85.3,246.8,1,0,-,-,25.0%,37.5%,37.5%,71.8,8.3%,33.3%,8.3%,92.3%,62.5%,25.0%,0.0%,37.5%,37.5%,37.5%,25.0%,37.5%,37.5%
Eduardo Valencia RHB,,+421,13,3.60,8,0,0,85.2,183.6,1,0,12.5%,12.5%,37.5%,12.5%,50.0%,74.6,42.9%,21.4%,7.1%,93.3%,50.0%,-,-,50.0%,25.0%,37.5%,37.5%,25.0%,62.5%
Kevin McGonigle LHB,,+800,11,5.20,8,0,0,89.8,262.6,3,2,-,-,12.5%,50.0%,37.5%,71.0,18.2%,54.5%,27.3%,78.6%,62.5%,25.0%,0.0%,37.5%,25.0%,25.0%,62.5%,12.5%,33.3%
Ben Malgeri RHB,,+900,6,2.20,8,0,1,95.3,303.3,3,2,12.5%,12.5%,25.0%,50.0%,37.5%,69.5,-,77.8%,44.4%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,25.0%,37.5%,37.5%,14.3%
Max Clark LHB,,+1250,12,4.20,8,0,0,80.0,253.9,0,0,-,-,-,25.0%,37.5%,72.5,-,66.7%,-,85.7%,37.5%,12.5%,0.0%,25.0%,50.0%,25.0%,37.5%,37.5%,42.9%
Gleyber Torres RHB,,+830,4,4.20,8,0,0,86.2,193.9,0,0,-,-,25.0%,37.5%,62.5%,67.9,-,26.3%,5.3%,95.0%,62.5%,12.5%,0.0%,50.0%,25.0%,37.5%,25.0%,37.5%,12.5%
Spencer Torkelson RHB,,+546,20,3.80,8,0,1,92.9,250.2,2,1,12.5%,12.5%,37.5%,50.0%,25.0%,73.1,23.1%,46.2%,23.1%,100.0%,75.0%,50.0%,0.0%,25.0%,12.5%,37.5%,37.5%,25.0%,50.0%
Dillon Dingler RHB,,+750,21,3.80,8,0,0,90.4,242.4,0,0,-,-,-,37.5%,25.0%,73.5,23.1%,38.5%,23.1%,92.9%,37.5%,25.0%,0.0%,12.5%,62.5%,50.0%,37.5%,12.5%,25.0%
