Matchup,LAD @ ATL
Pitcher,AJ Smith-Shawver
Pitcher Team,ATL
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,8.2,40,0.265,0.300,0.294,0.029,1.62,0,-,12.5%,21.4%,17.5%,17.9%,10.4%,7.27,48.8%,8.3%,7.1%,35.7%,21.4%,-,21.4%
vsLHB,6.0,24,0.150,0.205,0.150,-,1.00,0,-,12.5%,17.1%,12.5%,15.0%,8.1%,4.50,41.7%,9.3%,5.6%,44.4%,22.2%,-,11.1%
vsRHB,2.2,16,0.429,0.438,0.500,0.071,3.00,0,-,12.5%,27.6%,25.0%,21.1%,13.8%,13.50,58.8%,6.9%,10.0%,20.0%,20.0%,-,40.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Shohei Ohtani LHB,,+270,28,4.80,10,1,1,95.4,313.9,4,1,10.0%,-,-,60.0%,20.0%,76.3,66.7%,33.3%,19.0%,100.0%,40.0%,30.0%,33.3%,10.0%,50.0%,40.0%,30.0%,30.0%,50.0%
Max Muncy LHB,,+375,26,3.60,10,1,1,92.4,266.8,3,1,-,-,30.0%,60.0%,60.0%,71.3,18.2%,72.7%,27.3%,91.7%,70.0%,20.0%,50.0%,50.0%,30.0%,50.0%,30.0%,20.0%,16.7%
Hunter Feduccia LHB,,+1050,20,3.60,10,1,1,94.5,300.1,5,3,10.0%,-,10.0%,70.0%,60.0%,70.4,8.3%,66.7%,33.3%,100.0%,90.0%,60.0%,16.7%,30.0%,10.0%,10.0%,80.0%,10.0%,25.0%
Freddie Freeman LHB,,+550,17,4.60,10,0,0,81.3,249.0,1,1,-,-,10.0%,20.0%,50.0%,69.1,7.7%,46.2%,15.4%,92.9%,50.0%,10.0%,0.0%,40.0%,40.0%,20.0%,50.0%,30.0%,25.0%
Mookie Betts RHB,,+528,23,4.60,10,0,0,86.3,285.3,2,0,-,-,10.0%,20.0%,30.0%,72.0,25.0%,41.7%,8.3%,100.0%,50.0%,40.0%,0.0%,10.0%,50.0%,30.0%,60.0%,10.0%,28.6%
Teoscar Hernandez RHB,,+553,26,4.20,10,0,1,86.6,290.5,2,1,10.0%,-,10.0%,50.0%,40.0%,74.4,46.7%,40.0%,20.0%,83.3%,30.0%,10.0%,0.0%,20.0%,60.0%,50.0%,30.0%,20.0%,42.9%
Alex Call RHB,—,N/A,10,2.80,10,0,0,88.3,206.3,0,0,-,-,10.0%,10.0%,40.0%,65.3,-,69.2%,-,86.7%,40.0%,-,-,40.0%,60.0%,20.0%,60.0%,20.0%,25.0%
Alek Thomas LHB,,+775,14,3.00,10,0,0,88.4,226.2,2,1,-,-,10.0%,40.0%,30.0%,70.8,8.3%,50.0%,8.3%,100.0%,40.0%,10.0%,0.0%,30.0%,50.0%,40.0%,40.0%,20.0%,80.0%
Kyle Tucker LHB,,+600,22,4.40,10,0,0,92.2,252.6,0,0,-,-,-,40.0%,20.0%,71.4,17.6%,41.2%,17.6%,100.0%,40.0%,30.0%,0.0%,10.0%,40.0%,20.0%,50.0%,30.0%,33.3%
Miguel Rojas RHB,—,N/A,13,2.00,10,0,0,88.3,299.4,2,1,10.0%,-,20.0%,40.0%,30.0%,72.2,8.3%,33.3%,25.0%,100.0%,60.0%,30.0%,0.0%,30.0%,40.0%,50.0%,40.0%,10.0%,50.0%
Tommy Edman SHB,,+750,14,4.40,10,0,0,86.5,247.1,2,0,-,-,20.0%,40.0%,30.0%,72.6,22.2%,55.6%,33.3%,81.8%,50.0%,30.0%,0.0%,20.0%,40.0%,50.0%,20.0%,30.0%,44.4%
Enrique Hernandez RHB,—,N/A,26,2.80,5,0,0,89.9,326.0,2,1,-,-,-,20.0%,-,69.5,16.7%,83.3%,16.7%,100.0%,40.0%,40.0%,0.0%,-,60.0%,20.0%,40.0%,40.0%,20.0%
Ben Rortvedt LHB,,+941,9,2.20,3,0,0,69.9,315.7,2,0,-,-,-,-,-,70.1,-,66.7%,-,100.0%,66.7%,66.7%,0.0%,-,-,-,66.7%,33.3%,66.7%
