Matchup,BOS @ COL
Pitcher,Sonny Gray
Pitcher Team,BOS
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,69.1,283,0.248,0.307,0.408,0.160,1.18,8,1.04,6.0%,21.4%,19.4%,19.4%,10.2%,7.14,62.6%,8.1%,7.2%,37.5%,19.7%,14.6%,18.8%
vsLHB,41.1,171,0.250,0.313,0.410,0.160,1.23,5,1.09,7.0%,20.8%,20.5%,20.6%,9.7%,7.62,55.2%,7.9%,8.2%,40.2%,21.3%,15.4%,19.7%
vsRHB,27.1,112,0.245,0.297,0.406,0.160,1.13,3,0.99,4.5%,22.5%,17.9%,17.5%,10.9%,6.59,74.1%,8.6%,5.8%,33.7%,17.4%,13.3%,17.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brett Sullivan LHB,—,N/A,14,19,3.00,3,4,0.235,0.263,0.765,0.529,0.413,5.3%,8.8%,15.8%,4.2%,91.3,278.4,7,4,13.3%,13.3%,46.7%,40.0%,60.0%,69.4,4.0%,40.0%,12.0%,100.0%,53.3%,37.5%,20.0%,6.7%,53.3%,13.3%,33.3%,35.3%
Hunter Goodman RHB,,+200,26,17,3.40,2,1,0.176,0.176,0.529,0.353,0.299,-,38.7%,23.5%,24.0%,87.7,278.7,3,1,16.7%,-,16.7%,33.3%,41.7%,73.4,37.5%,25.0%,12.5%,92.3%,50.0%,16.7%,33.3%,16.7%,33.3%,33.3%,33.3%,52.6%
Tyler Freeman RHB,—,N/A,19,23,3.60,1,3,0.294,0.478,0.471,0.176,0.425,13.0%,3.4%,4.3%,1.6%,91.3,230.3,3,2,6.2%,6.2%,12.5%,50.0%,31.2%,70.1,6.9%,41.4%,20.7%,100.0%,18.8%,33.3%,31.2%,43.8%,31.2%,25.0%,43.8%,31.6%
Jake McCarthy LHB,,+516,39,19,4.40,1,0,0.389,0.421,0.667,0.278,0.466,5.3%,8.3%,15.8%,3.9%,84.9,265.3,5,0,-,-,6.7%,13.3%,66.7%,70.8,6.2%,31.2%,6.2%,88.9%,20.0%,0.0%,46.7%,26.7%,13.3%,66.7%,20.0%,35.7%
Willi Castro SHB,,+420,22,17,3.60,1,1,0.333,0.412,0.600,0.267,0.432,11.8%,17.1%,11.8%,8.0%,89.1,267.5,2,1,7.7%,7.7%,23.1%,53.8%,23.1%,71.6,23.1%,23.1%,11.5%,92.9%,38.5%,20.0%,23.1%,30.8%,38.5%,46.2%,15.4%,31.6%
TJ Rumfield LHB,,+342,48,16,4.00,1,1,0.400,0.438,0.800,0.400,0.521,6.2%,16.7%,12.5%,6.5%,85.9,265.2,3,2,7.7%,-,38.5%,30.8%,53.8%,66.3,-,35.0%,5.0%,95.2%,30.8%,25.0%,38.5%,30.8%,46.2%,30.8%,23.1%,26.3%
Cole Carrigg SHB,,+364,24,14,3.80,1,1,0.182,0.357,0.545,0.364,0.380,21.4%,19.0%,14.3%,6.9%,85.0,270.2,2,2,11.1%,11.1%,33.3%,33.3%,33.3%,76.0,69.2%,7.7%,7.7%,86.7%,44.4%,25.0%,33.3%,11.1%,33.3%,44.4%,22.2%,30.8%
Mickey Moniak LHB,,+223,43,12,2.20,1,1,0.083,0.083,0.333,0.250,0.175,-,20.0%,25.0%,13.6%,89.4,265.7,2,1,11.1%,11.1%,44.4%,33.3%,33.3%,73.8,44.8%,24.1%,3.4%,96.7%,55.6%,20.0%,22.2%,22.2%,66.7%,33.3%,-,86.7%
Edouard Julien LHB,—,N/A,17,17,2.80,0,2,0.267,0.353,0.333,0.067,0.308,11.8%,8.0%,17.6%,3.3%,95.6,299.5,6,3,16.7%,8.3%,8.3%,66.7%,83.3%,72.1,15.0%,45.0%,20.0%,90.9%,33.3%,0.0%,41.7%,25.0%,8.3%,91.7%,-,33.3%
Ezequiel Tovar RHB,,+467,24,14,3.40,0,0,0.154,0.214,0.154,-,0.174,7.1%,46.9%,21.4%,32.6%,86.8,241.9,1,0,-,-,10.0%,30.0%,20.0%,72.4,33.3%,18.5%,7.4%,90.0%,20.0%,0.0%,20.0%,60.0%,60.0%,20.0%,20.0%,63.2%
Kyle Karros RHB,,+591,22,12,3.00,0,0,0.182,0.250,0.182,-,0.202,8.3%,25.0%,16.7%,10.9%,86.5,122.4,0,0,-,-,-,44.4%,-,68.6,-,37.5%,12.5%,88.9%,-,-,-,88.9%,77.8%,11.1%,11.1%,54.5%
Troy Johnston LHB,,+519,22,12,3.40,0,1,0.429,0.583,0.714,0.286,0.508,25.0%,20.8%,8.3%,9.1%,90.1,273.8,3,1,-,-,42.9%,28.6%,71.4%,69.8,7.1%,14.3%,-,100.0%,28.6%,0.0%,71.4%,-,42.9%,42.9%,14.3%,53.3%
Braxton Fulford RHB,—,N/A,-,6,2.60,0,0,-,0.500,-,-,0.324,50.0%,44.4%,16.7%,16.0%,82.8,200.9,0,0,-,-,-,50.0%,-,71.0,33.3%,-,-,85.7%,100.0%,0.0%,-,-,-,-,100.0%,28.6%
