Matchup,STL @ LAA
Pitcher,Kyle Leahy
Pitcher Team,STL
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,89.1,387,0.267,0.329,0.414,0.147,1.41,9,0.91,8.5%,21.8%,19.4%,18.8%,9.9%,7.56,58.7%,8.3%,10.9%,50.4%,23.4%,14.1%,16.1%
vsLHB,44.0,207,0.308,0.375,0.473,0.165,1.82,6,1.23,11.6%,23.4%,19.3%,19.6%,10.2%,8.18,56.2%,8.4%,12.0%,56.3%,21.1%,20.0%,16.9%
vsRHB,44.1,180,0.223,0.276,0.349,0.127,1.04,3,0.61,5.0%,19.9%,19.4%,17.9%,9.5%,7.11,61.5%,8.3%,9.8%,43.9%,25.8%,8.8%,15.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jo Adell RHB,,+470,25,4.00,5,0,0,81.6,170.7,0,0,-,-,20.0%,40.0%,20.0%,77.4,71.4%,28.6%,28.6%,100.0%,40.0%,20.0%,0.0%,20.0%,40.0%,40.0%,20.0%,40.0%,0.0%
Jose Siri RHB,—,N/A,11,2.00,5,0,0,87.4,176.1,0,0,-,-,-,20.0%,20.0%,74.1,33.3%,22.2%,11.1%,100.0%,20.0%,-,-,20.0%,40.0%,40.0%,40.0%,20.0%,20.0%
Mike Trout RHB,,+310,21,4.40,5,0,0,82.5,251.6,0,0,-,-,20.0%,-,40.0%,73.5,37.5%,25.0%,-,100.0%,60.0%,20.0%,0.0%,40.0%,40.0%,40.0%,60.0%,-,0.0%
Denzer Guzman RHB,,+750,25,3.80,5,0,0,94.7,294.6,1,0,-,-,20.0%,40.0%,40.0%,74.8,57.1%,57.1%,14.3%,77.8%,40.0%,-,-,40.0%,60.0%,40.0%,60.0%,-,40.0%
Tyler Heineman SHB,—,N/A,11,3.40,5,0,0,68.4,192.0,0,0,-,-,20.0%,-,-,64.0,-,25.0%,-,88.9%,40.0%,20.0%,0.0%,20.0%,40.0%,60.0%,20.0%,20.0%,66.7%
Jorge Soler RHB,,+425,31,4.20,5,0,0,86.3,164.2,0,0,-,-,20.0%,40.0%,20.0%,76.2,76.9%,15.4%,15.4%,92.9%,40.0%,20.0%,0.0%,20.0%,40.0%,20.0%,60.0%,20.0%,75.0%
Oswald Peraza RHB,—,N/A,19,3.40,5,0,0,90.0,248.9,0,0,-,-,-,60.0%,20.0%,74.7,62.5%,37.5%,25.0%,100.0%,20.0%,-,-,20.0%,80.0%,60.0%,20.0%,20.0%,0.0%
Logan O'Hoppe RHB,,+560,24,3.60,5,0,0,88.7,260.4,2,0,-,-,60.0%,20.0%,40.0%,74.4,50.0%,50.0%,16.7%,100.0%,80.0%,20.0%,0.0%,60.0%,20.0%,60.0%,20.0%,20.0%,50.0%
Wade Meckler LHB,—,N/A,13,2.60,5,0,0,77.4,261.4,0,0,-,-,-,-,60.0%,68.2,-,33.3%,-,100.0%,60.0%,-,-,60.0%,40.0%,20.0%,20.0%,60.0%,66.7%
Vaughn Grissom RHB,,+820,31,4.00,5,0,0,94.6,288.1,1,1,20.0%,-,40.0%,60.0%,80.0%,76.0,66.7%,66.7%,16.7%,100.0%,80.0%,-,-,80.0%,20.0%,60.0%,20.0%,20.0%,40.0%
Josh Lowe LHB,,+518,17,3.40,5,0,1,82.1,313.9,1,1,20.0%,-,-,40.0%,20.0%,72.2,12.5%,37.5%,12.5%,100.0%,40.0%,40.0%,0.0%,-,40.0%,20.0%,40.0%,40.0%,40.0%
Zach Neto RHB,,+355,21,4.40,5,0,0,89.4,186.8,0,0,-,-,-,20.0%,40.0%,70.2,8.3%,41.7%,8.3%,85.7%,40.0%,-,-,40.0%,40.0%,-,60.0%,40.0%,25.0%
Nolan Schanuel LHB,,+910,21,4.40,5,0,0,87.2,215.7,0,0,-,-,-,40.0%,60.0%,65.8,-,83.3%,16.7%,100.0%,60.0%,-,-,60.0%,40.0%,20.0%,60.0%,20.0%,0.0%
