Matchup,TB @ NYY
Pitcher,Max Fried
Pitcher Team,NYY
Opposing Team,TB

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,12.2,1.42,="13-49",.265,.286,0.021,0,1,0,2,24.1,5,.333,.619
Batting Second,15.0,0.67,="5-48",.104,.104,0.000,0,0,0,0,22.6,5,.189,.293
Batting Third,13.2,0.88,="7-44",.159,.182,0.023,0,1,0,2,31.4,5,.235,.417
Batting Fourth,10.1,1.74,="12-42",.286,.476,0.190,1,3,1,6,27.1,6,.375,.851
Batting Fifth,12.2,0.55,="5-40",.125,.150,0.025,0,1,0,2,15.6,2,.182,.332
Batting Sixth,9.2,1.55,="10-38",.263,.447,0.184,1,2,1,4,25.6,5,.349,.796
Batting Seventh,11.1,0.71,="7-38",.184,.395,0.211,2,2,0,7,30.0,1,.225,.620
Batting Eighth,9.0,1.11,="9-36",.250,.306,0.056,0,2,0,2,21.6,1,.270,.576
Batting Ninth,10.2,0.56,="5-34",.147,.147,0.000,0,0,0,2,22.2,1,.171,.318

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Yandy Diaz RHB,Batting First ​,="137-469",.292,.437,0.145,15,21,1,63,15.2,42,.356,.793
Jonathan Aranda LHB,Batting Second ​,="108-379",.285,.454,0.169,15,19,0,58,22.4,36,.357,.811
Junior Caminero RHB,Batting Third ​,="95-344",.276,.561,0.285,27,15,1,64,19.5,46,.367,.928
Ryan Vilade RHB,Batting Fourth ​,="31-100",.310,.560,0.250,6,5,1,21,18.3,16,.403,.963
Liam Hicks LHB,Batting Fourth ​,="47-143",.329,.538,0.209,8,6,0,36,8.6,11,.389,.927
Chandler Simpson LHB,Batting Fifth ​,="69-212",.325,.363,0.038,0,8,0,16,5.8,8,.347,.710
Jonny DeLuca RHB,Batting Sixth ​,="32-128",.250,.391,0.141,4,6,0,18,19.7,4,.273,.664
Victor Mesa Jr. LHB,Batting Sixth ​,="18-73",.247,.452,0.205,5,0,0,10,29.1,5,.304,.756
Ben Williamson RHB,Batting Sixth ​,="17-92",.185,.239,0.054,0,3,1,5,22.2,6,.242,.481
Cedric Mullins LHB,Batting Seventh ​,="27-135",.200,.341,0.141,5,2,1,18,17.2,10,.264,.605
Nick Fortes RHB,Batting Eighth ​,="31-135",.230,.289,0.059,1,5,0,12,13.7,4,.271,.560
Richie Palacios LHB,Batting Eighth ​,="29-114",.254,.439,0.185,5,6,0,21,11.9,17,.353,.792
Jorge Mateo RHB,Batting Ninth ​,="20-92",.217,.272,0.055,1,2,0,6,36.1,3,.250,.522
Taylor Walls SHB,Batting Ninth ​,="53-250",.212,.284,0.072,2,8,2,28,24.3,31,.301,.585
