Matchup,HOU @ LAA
Pitcher,Tatsuya Imai
Pitcher Team,HOU
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,58.0,258,0.226,0.325,0.382,0.157,1.47,9,1.40,14.0%,31.6%,27.1%,21.0%,13.7%,10.86,50.2%,7.5%,10.9%,45.6%,25.9%,23.7%,12.9%
vsLHB,35.1,163,0.259,0.355,0.453,0.194,1.64,7,1.78,13.5%,28.0%,25.8%,19.4%,12.7%,10.70,49.7%,8.2%,12.4%,50.5%,28.9%,25.0%,13.4%
vsRHB,22.2,95,0.167,0.272,0.256,0.090,1.19,2,0.79,14.7%,38.8%,29.5%,23.7%,15.5%,11.12,51.0%,6.3%,8.0%,36.0%,20.0%,20.0%,12.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Mike Trout RHB,,+360,23,4.20,10,2,2,80.4,312.5,2,2,20.0%,-,-,30.0%,40.0%,74.7,54.5%,36.4%,18.2%,78.6%,50.0%,30.0%,66.7%,20.0%,50.0%,20.0%,50.0%,30.0%,33.3%
Vaughn Grissom RHB,,+840,27,4.40,10,2,2,88.5,269.9,3,3,30.0%,20.0%,30.0%,50.0%,80.0%,74.8,54.5%,54.5%,27.3%,100.0%,70.0%,20.0%,100.0%,50.0%,20.0%,30.0%,60.0%,10.0%,57.1%
Tyler Heineman SHB,—,N/A,9,3.60,10,1,1,76.1,235.6,1,1,10.0%,10.0%,30.0%,10.0%,30.0%,63.2,-,55.6%,11.1%,90.0%,50.0%,20.0%,50.0%,30.0%,30.0%,60.0%,20.0%,20.0%,20.0%
Zach Neto RHB,,+470,19,4.20,10,1,2,86.1,256.6,3,2,10.0%,10.0%,30.0%,20.0%,30.0%,71.5,10.0%,60.0%,10.0%,100.0%,60.0%,30.0%,33.3%,30.0%,20.0%,40.0%,10.0%,50.0%,50.0%
Jo Adell RHB,,+524,25,3.80,10,0,0,82.3,238.3,1,1,10.0%,-,10.0%,20.0%,20.0%,78.8,92.3%,23.1%,15.4%,92.9%,50.0%,40.0%,0.0%,10.0%,30.0%,20.0%,40.0%,40.0%,42.9%
Jose Siri RHB,—,N/A,7,3.00,10,0,0,82.6,194.8,1,1,10.0%,-,20.0%,30.0%,40.0%,73.1,45.5%,54.5%,27.3%,84.6%,70.0%,30.0%,0.0%,40.0%,10.0%,30.0%,50.0%,20.0%,40.0%
Denzer Guzman RHB,,+900,19,3.80,10,0,0,92.7,296.8,2,0,-,-,10.0%,40.0%,30.0%,73.7,53.3%,53.3%,20.0%,100.0%,40.0%,10.0%,0.0%,30.0%,60.0%,70.0%,20.0%,10.0%,50.0%
Jorge Soler RHB,,+514,20,4.40,10,0,2,93.1,280.5,3,2,20.0%,10.0%,10.0%,50.0%,30.0%,75.1,62.5%,43.8%,31.2%,94.1%,40.0%,10.0%,0.0%,30.0%,50.0%,40.0%,50.0%,10.0%,50.0%
Oswald Peraza RHB,—,N/A,10,2.80,10,0,0,87.4,166.8,0,0,-,-,-,50.0%,10.0%,74.8,42.9%,35.7%,14.3%,100.0%,30.0%,20.0%,0.0%,10.0%,60.0%,30.0%,50.0%,20.0%,42.9%
Logan O'Hoppe RHB,,+700,20,3.20,10,0,0,88.4,222.5,2,0,10.0%,10.0%,40.0%,30.0%,30.0%,70.4,25.0%,50.0%,16.7%,92.3%,50.0%,10.0%,0.0%,40.0%,30.0%,50.0%,30.0%,20.0%,66.7%
Wade Meckler LHB,—,N/A,13,2.40,10,0,0,83.8,256.7,1,1,-,-,-,20.0%,50.0%,68.0,-,45.5%,-,100.0%,50.0%,10.0%,0.0%,40.0%,50.0%,10.0%,40.0%,50.0%,50.0%
Josh Lowe LHB,,+500,11,3.00,10,0,1,87.6,284.1,1,1,10.0%,-,10.0%,50.0%,30.0%,73.3,15.4%,53.8%,15.4%,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,40.0%,30.0%,30.0%,50.0%
Nolan Schanuel LHB,,+750,18,4.20,10,0,0,86.1,188.2,0,0,-,-,30.0%,40.0%,40.0%,67.9,15.4%,61.5%,23.1%,100.0%,50.0%,-,-,50.0%,40.0%,60.0%,30.0%,10.0%,14.3%
