Matchup,DET @ CLE
Pitcher,Casey Mize
Pitcher Team,DET
Opposing Team,CLE

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,47.2,185,0.200,0.252,0.318,0.118,0.97,2,0.38,6.5%,28.5%,26.5%,23.9%,13.6%,9.25,65.2%,6.3%,7.3%,33.3%,30.9%,5.3%,24.4%
vsLHB,29.0,108,0.158,0.187,0.208,0.050,0.76,0,-,5.6%,24.9%,25.9%,22.2%,11.6%,8.69,67.9%,7.6%,2.7%,28.4%,35.1%,-,20.3%
vsRHB,18.1,77,0.261,0.345,0.478,0.217,1.31,2,0.98,7.8%,33.8%,27.3%,26.6%,16.7%,10.31,61.5%,4.4%,14.3%,40.8%,24.5%,16.7%,30.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jose Ramirez SHB,—,N/A,28,17,4.00,2,2,0.200,0.294,0.600,0.400,0.376,11.8%,29.4%,23.5%,16.1%,87.0,286.0,4,2,9.1%,9.1%,27.3%,36.4%,27.3%,69.9,11.1%,22.2%,-,81.8%,27.3%,66.7%,9.1%,45.5%,72.7%,9.1%,18.2%,37.5%
Rhys Hoskins RHB,,+248,20,22,4.00,1,1,0.158,0.273,0.368,0.211,0.285,9.1%,22.6%,31.8%,9.9%,91.4,262.0,2,1,16.7%,8.3%,41.7%,41.7%,25.0%,72.6,26.9%,26.9%,15.4%,86.7%,41.7%,20.0%,25.0%,25.0%,66.7%,25.0%,8.3%,22.7%
Patrick Bailey SHB,,+368,14,22,4.20,1,2,0.227,0.227,0.364,0.136,0.257,-,34.0%,36.4%,19.8%,89.4,256.2,2,1,7.1%,7.1%,7.1%,35.7%,21.4%,73.7,40.4%,14.9%,10.6%,90.4%,35.7%,20.0%,14.3%,42.9%,42.9%,21.4%,35.7%,55.6%
Travis Bazzana LHB,,+330,20,24,4.40,0,0,-,0.083,-,-,0.054,8.3%,26.5%,20.8%,12.5%,83.6,256.8,4,0,-,-,5.9%,11.8%,11.8%,72.5,28.6%,35.7%,-,84.8%,41.2%,0.0%,11.8%,35.3%,35.3%,41.2%,23.5%,26.3%
Austin Hedges RHB,,+687,10,22,3.40,0,1,0.263,0.364,0.263,-,0.291,13.6%,10.3%,13.6%,3.8%,86.8,228.9,3,1,6.2%,6.2%,31.2%,18.8%,43.8%,70.0,29.6%,29.6%,11.1%,93.1%,6.2%,0.0%,43.8%,31.2%,50.0%,37.5%,12.5%,23.8%
Steven Kwan LHB,,+646,7,19,3.60,0,0,0.368,0.368,0.421,0.053,0.348,-,0.0%,5.3%,-,89.5,255.1,5,0,-,-,16.7%,11.1%,66.7%,62.5,-,64.3%,-,93.3%,22.2%,0.0%,55.6%,22.2%,33.3%,38.9%,27.8%,4.3%
Chase DeLauter LHB,—,N/A,23,18,3.80,0,0,0.059,0.111,0.118,0.059,0.107,5.6%,8.1%,27.8%,3.7%,94.2,251.0,4,2,8.3%,-,8.3%,41.7%,33.3%,72.0,20.6%,26.5%,11.8%,91.9%,33.3%,0.0%,33.3%,8.3%,8.3%,58.3%,33.3%,17.6%
Angel Martinez SHB,—,N/A,23,13,4.00,0,0,0.083,0.154,0.083,-,0.118,7.7%,26.5%,30.8%,14.5%,87.6,267.5,2,0,-,-,12.5%,37.5%,50.0%,70.5,12.0%,20.0%,8.0%,75.8%,25.0%,0.0%,37.5%,37.5%,25.0%,50.0%,25.0%,44.4%
Daniel Schneemann LHB,,+338,14,13,2.80,0,1,-,0.077,-,-,0.050,7.7%,25.0%,38.5%,14.3%,88.2,274.6,2,1,-,-,14.3%,57.1%,14.3%,70.3,2.9%,14.7%,2.9%,94.4%,28.6%,0.0%,14.3%,57.1%,57.1%,14.3%,28.6%,23.1%
Kyle Manzardo LHB,,+238,26,13,3.20,0,1,0.167,0.231,0.250,0.083,0.216,7.7%,13.5%,15.4%,6.6%,89.2,261.1,4,0,-,-,40.0%,30.0%,30.0%,69.6,6.1%,21.2%,9.1%,91.7%,50.0%,0.0%,20.0%,20.0%,40.0%,50.0%,10.0%,41.2%
