Matchup,TEX @ BOS
Pitcher,Sonny Gray
Pitcher Team,BOS
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,56.1,233,0.252,0.312,0.407,0.154,1.24,6,0.96,6.9%,21.7%,18.9%,19.0%,10.1%,7.03,62.0%,8.0%,8.2%,35.9%,19.4%,18.2%,18.2%
vsLHB,35.0,146,0.256,0.322,0.421,0.165,1.29,4,1.03,7.5%,20.8%,19.2%,20.3%,9.6%,7.20,54.4%,7.8%,9.5%,39.0%,20.0%,19.0%,21.9%
vsRHB,21.0,87,0.247,0.296,0.383,0.136,1.19,2,0.86,5.7%,23.3%,18.4%,17.2%,10.9%,6.86,74.7%,8.4%,6.2%,30.8%,18.5%,16.7%,12.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brandon Nimmo LHB,,+550,25,21,4.20,1,1,0.250,0.286,0.450,0.200,0.322,-,21.6%,23.8%,9.8%,94.5,302.5,4,3,6.7%,6.7%,13.3%,53.3%,20.0%,72.3,12.9%,35.5%,22.6%,88.6%,33.3%,20.0%,20.0%,46.7%,33.3%,46.7%,20.0%,20.7%
Josh Jung RHB,,+710,21,20,4.60,1,1,0.278,0.350,0.444,0.167,0.351,5.0%,15.2%,20.0%,6.6%,87.1,239.6,1,1,-,-,21.4%,21.4%,28.6%,70.5,6.1%,30.3%,6.1%,100.0%,14.3%,50.0%,35.7%,50.0%,57.1%,21.4%,21.4%,42.1%
Kyle Higashioka RHB,,+690,18,19,3.60,1,1,0.375,0.474,0.625,0.250,0.471,10.5%,13.0%,15.8%,4.8%,90.0,300.5,3,2,15.4%,-,7.7%,38.5%,53.8%,70.2,10.0%,45.0%,10.0%,87.0%,38.5%,20.0%,38.5%,23.1%,30.8%,61.5%,7.7%,9.1%
Nicky Lopez LHB,,+2500,13,19,3.20,1,2,0.222,0.263,0.389,0.167,0.285,5.3%,24.3%,21.1%,11.2%,84.2,274.6,5,3,-,-,35.7%,21.4%,42.9%,65.8,-,30.3%,6.1%,89.2%,21.4%,0.0%,35.7%,35.7%,35.7%,50.0%,14.3%,44.4%
Corey Seager LHB,,+390,26,19,4.40,0,1,0.118,0.211,0.118,-,0.166,5.3%,24.3%,26.3%,13.2%,89.7,310.1,4,3,16.7%,-,-,16.7%,33.3%,72.3,14.7%,17.6%,5.9%,91.9%,41.7%,0.0%,16.7%,41.7%,16.7%,58.3%,25.0%,60.0%
Evan Carter LHB,,+880,25,19,3.40,0,0,0.176,0.263,0.235,0.059,0.233,5.3%,20.6%,21.1%,8.1%,74.2,234.0,2,2,-,-,7.7%,7.7%,23.1%,70.8,20.0%,13.3%,3.3%,90.9%,38.5%,0.0%,7.7%,15.4%,7.7%,46.2%,46.2%,28.0%
Jake Burger RHB,,+470,20,18,3.80,0,1,0.200,0.333,0.200,-,0.256,16.7%,17.4%,22.2%,6.1%,88.8,280.4,2,1,10.0%,10.0%,10.0%,50.0%,30.0%,74.0,50.0%,27.3%,18.2%,95.7%,20.0%,0.0%,30.0%,50.0%,50.0%,30.0%,20.0%,36.8%
Ezequiel Duran RHB,,+1000,24,18,4.20,0,1,0.222,0.222,0.278,0.056,0.219,-,27.6%,22.2%,13.1%,82.9,226.9,1,1,7.1%,-,-,28.6%,28.6%,73.6,34.6%,26.9%,15.4%,92.9%,7.1%,0.0%,28.6%,42.9%,28.6%,35.7%,35.7%,45.0%
Joc Pederson LHB,—,N/A,29,17,3.20,0,1,0.143,0.294,0.214,0.071,0.242,17.6%,31.4%,11.8%,14.1%,92.1,293.6,4,1,-,-,-,41.7%,25.0%,72.3,26.5%,26.5%,14.7%,97.1%,16.7%,0.0%,16.7%,58.3%,41.7%,33.3%,25.0%,23.1%
Wyatt Langford RHB,,+490,25,15,4.20,0,0,0.417,0.533,0.417,-,0.426,20.0%,28.6%,13.3%,13.8%,93.6,244.8,0,0,-,-,40.0%,70.0%,50.0%,72.7,25.0%,37.5%,16.7%,88.9%,20.0%,0.0%,50.0%,30.0%,50.0%,40.0%,10.0%,47.1%
Justin Foscue RHB,—,N/A,30,13,2.20,0,0,0.167,0.231,0.167,-,0.187,7.7%,27.8%,23.1%,10.9%,79.2,201.7,0,0,-,-,11.1%,22.2%,22.2%,67.6,-,38.5%,-,72.2%,22.2%,0.0%,22.2%,44.4%,44.4%,33.3%,22.2%,33.3%
Elias Diaz RHB,—,N/A,1,5,2.80,0,0,0.200,0.200,0.200,-,0.178,-,12.5%,20.0%,6.7%,78.7,182.2,0,0,-,-,25.0%,25.0%,-,77.8,85.7%,14.3%,14.3%,100.0%,-,-,25.0%,25.0%,75.0%,25.0%,-,0.0%
Michael Helman RHB,—,N/A,4,3,3.20,0,0,0.333,0.333,0.333,-,0.297,-,20.0%,-,11.8%,56.8,210.1,0,0,-,-,33.3%,33.3%,33.3%,68.5,-,12.5%,-,100.0%,-,-,33.3%,-,66.7%,-,33.3%,50.0%
