Matchup,NYY @ BOS
Pitcher,Payton Tolle
Pitcher Team,BOS
Opposing Team,NYY

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,6.0,2.83,="9-26",.346,.462,0.116,1,0,0,4,17.1,8,.486,.948
Batting Second,8.2,0.69,="3-30",.100,.267,0.167,1,2,0,2,30.3,3,.182,.449
Batting Third,8.1,0.84,="6-30",.200,.233,0.033,0,1,0,1,16.1,1,.226,.459
Batting Fourth,7.0,1.29,="8-28",.286,.393,0.107,0,3,0,2,27.6,1,.310,.703
Batting Fifth,8.0,0.75,="3-25",.120,.120,0.000,0,0,0,0,35.7,3,.214,.334
Batting Sixth,8.0,0.50,="4-28",.143,.286,0.143,1,1,0,4,10.7,0,.143,.429
Batting Seventh,6.1,1.26,="6-26",.231,.538,0.307,2,2,0,4,32.1,2,.286,.824
Batting Eighth,5.0,1.60,="8-23",.348,.565,0.217,1,2,0,4,16.0,0,.400,.965
Batting Ninth,6.1,0.79,="5-23",.217,.304,0.087,0,2,0,2,29.2,0,.217,.521

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Paul Goldschmidt RHB,Batting First ​,="26-71",.366,.704,0.338,6,4,1,15,17.1,10,.451,1.155
Amed Rosario RHB,Batting Second ​,="0-3",.000,.000,0.000,0,0,0,0,0.0,1,.250,.250
Cody Bellinger LHB,Batting Third ​,="37-137",.270,.467,0.197,5,6,3,22,12.9,23,.368,.835
Jasson Dominguez SHB,Batting Fourth ​,="1-16",.063,.063,0.000,0,0,0,1,17.6,1,.118,.181
Jose Caballero RHB,Batting Fifth ​,="1-4",.250,.250,0.000,0,0,0,1,40.0,1,.400,.650
Jazz Chisholm Jr. LHB,Batting Sixth ​,="24-96",.250,.417,0.167,3,5,1,11,30.5,8,.314,.731
Anthony Volpe RHB,Batting Seventh ​,="9-26",.346,.385,0.039,0,1,0,4,25.0,2,.393,.778
Spencer Jones LHB,Batting Eighth ​,="1-9",.111,.111,0.000,0,0,0,1,55.6,0,.111,.222
Ali Sanchez RHB,Batting Ninth ​,="6-18",.333,.444,0.111,0,2,0,3,35.0,1,.400,.844
