Matchup,MIN @ SF
Pitcher,Cesar Perdomo
Pitcher Team,SF
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,19.1,83,0.293,0.345,0.440,0.147,1.50,3,1.40,8.4%,20.0%,14.5%,16.4%,10.1%,5.59,63.1%,7.4%,6.2%,45.3%,29.7%,15.8%,20.3%
vsLHB,7.2,30,0.345,0.393,0.586,0.241,1.30,2,2.35,-,17.2%,16.7%,12.8%,8.9%,5.87,58.1%,7.3%,8.0%,52.0%,28.0%,28.6%,20.0%
vsRHB,11.2,53,0.261,0.318,0.348,0.087,1.63,1,0.77,13.2%,22.1%,13.2%,20.6%,10.9%,5.40,66.0%,7.4%,5.1%,41.0%,30.8%,8.3%,20.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ryan Kreidler RHB,,+910,13,3.40,8,2,2,97.5,311.3,2,2,25.0%,25.0%,25.0%,62.5%,37.5%,75.7,61.5%,46.2%,38.5%,100.0%,62.5%,50.0%,50.0%,12.5%,37.5%,50.0%,37.5%,12.5%,66.7%
Alan Roden LHB,—,N/A,1,3.60,5,1,1,85.0,296.6,2,1,20.0%,20.0%,60.0%,60.0%,40.0%,68.3,-,80.0%,40.0%,83.3%,80.0%,60.0%,33.3%,20.0%,-,60.0%,-,40.0%,40.0%
Victor Caratini SHB,—,N/A,9,3.40,8,0,1,89.3,311.6,3,0,-,-,12.5%,50.0%,12.5%,69.6,9.1%,45.5%,9.1%,100.0%,50.0%,37.5%,0.0%,12.5%,50.0%,62.5%,25.0%,12.5%,60.0%
Josh Bell SHB,,+600,20,4.40,8,0,0,85.6,284.0,3,1,-,-,37.5%,50.0%,37.5%,70.8,-,45.5%,27.3%,78.6%,62.5%,37.5%,0.0%,25.0%,25.0%,50.0%,12.5%,37.5%,42.9%
Brooks Lee SHB,,+740,12,4.20,8,0,0,74.6,216.2,1,1,-,-,-,25.0%,25.0%,70.1,-,18.2%,9.1%,91.7%,25.0%,25.0%,0.0%,-,50.0%,25.0%,50.0%,25.0%,40.0%
Kody Clemens LHB,,+505,34,4.20,8,0,0,87.6,259.9,2,0,-,-,37.5%,37.5%,37.5%,72.8,11.1%,66.7%,33.3%,81.8%,50.0%,12.5%,0.0%,37.5%,37.5%,50.0%,37.5%,12.5%,14.3%
Royce Lewis RHB,,+550,21,4.40,8,0,0,87.5,287.4,2,0,-,-,25.0%,25.0%,25.0%,74.6,60.0%,30.0%,20.0%,100.0%,62.5%,50.0%,0.0%,12.5%,37.5%,62.5%,37.5%,-,0.0%
Austin Martin RHB,,+1250,17,3.60,8,0,0,76.9,253.8,3,0,-,-,12.5%,12.5%,37.5%,70.5,10.0%,30.0%,10.0%,83.3%,37.5%,25.0%,0.0%,12.5%,37.5%,12.5%,75.0%,12.5%,20.0%
Ryan Jeffers RHB,,+520,32,3.80,8,0,0,85.4,235.1,1,0,-,-,12.5%,37.5%,12.5%,72.3,33.3%,25.0%,25.0%,92.3%,37.5%,25.0%,0.0%,12.5%,62.5%,12.5%,62.5%,25.0%,20.0%
Luke Keaschall RHB,,+1000,12,4.40,8,0,0,86.5,227.9,2,0,-,-,12.5%,37.5%,50.0%,68.2,16.7%,33.3%,-,92.3%,50.0%,25.0%,0.0%,25.0%,37.5%,37.5%,37.5%,25.0%,0.0%
Walker Jenkins LHB,—,N/A,1,4.40,6,0,0,73.1,271.5,2,0,-,-,-,-,33.3%,70.7,20.0%,60.0%,-,71.4%,66.6%,33.3%,0.0%,33.3%,16.7%,-,83.3%,16.7%,40.0%
Ben Ross RHB,—,N/A,-,3.00,4,0,1,73.3,237.1,1,1,25.0%,-,-,25.0%,50.0%,70.1,-,14.3%,14.3%,100.0%,50.0%,25.0%,0.0%,25.0%,25.0%,-,50.0%,50.0%,0.0%
Emmanuel Rodriguez LHB,,+680,-,3.20,4,0,0,90.5,271.1,1,1,-,-,25.0%,25.0%,25.0%,77.2,80.0%,20.0%,20.0%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,75.0%,25.0%,-,25.0%
