Matchup,MIA @ CHC
Pitcher,Ryan Gusto
Pitcher Team,MIA
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,82.2,369,0.277,0.336,0.440,0.164,1.44,11,1.20,7.0%,20.6%,18.4%,16.5%,10.1%,7.40,66.8%,8.9%,8.9%,43.1%,25.7%,13.0%,14.9%
vsLHB,48.2,214,0.266,0.332,0.427,0.161,1.46,5,0.92,9.3%,19.4%,17.8%,15.0%,8.9%,7.03,62.5%,9.3%,8.4%,46.8%,23.4%,13.9%,17.5%
vsRHB,34.0,155,0.292,0.343,0.458,0.167,1.41,6,1.59,3.9%,22.2%,19.4%,18.9%,12.0%,7.94,72.9%,8.3%,9.6%,38.3%,28.7%,12.1%,11.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dansby Swanson RHB,,+1000,24,3.80,8,2,2,90.2,369.1,4,2,12.5%,-,37.5%,50.0%,25.0%,72.6,33.3%,58.3%,25.0%,100.0%,50.0%,37.5%,66.7%,12.5%,50.0%,50.0%,50.0%,-,0.0%
Miguel Amaya RHB,—,N/A,23,3.40,8,1,1,83.0,251.7,2,1,12.5%,12.5%,12.5%,37.5%,25.0%,70.4,-,35.7%,14.3%,93.3%,37.5%,37.5%,33.3%,-,25.0%,37.5%,50.0%,12.5%,57.1%
Michael Conforto LHB,,+810,21,3.20,8,1,1,93.6,213.8,1,1,25.0%,25.0%,50.0%,62.5%,50.0%,73.5,40.0%,30.0%,20.0%,90.9%,50.0%,12.5%,100.0%,37.5%,37.5%,62.5%,25.0%,12.5%,57.1%
Seiya Suzuki RHB,,+775,33,5.00,8,1,1,92.4,259.4,3,1,25.0%,-,-,25.0%,25.0%,73.1,25.0%,41.7%,16.7%,92.3%,50.0%,37.5%,33.3%,12.5%,25.0%,-,50.0%,50.0%,12.5%
Ian Happ SHB,,+770,37,3.60,8,1,1,94.1,252.2,3,1,12.5%,12.5%,25.0%,50.0%,50.0%,72.7,27.3%,45.5%,27.3%,91.7%,50.0%,25.0%,50.0%,25.0%,37.5%,50.0%,37.5%,12.5%,25.0%
Pete Crow-Armstrong LHB,,+440,34,5.20,8,1,1,89.6,213.5,2,2,25.0%,12.5%,50.0%,37.5%,37.5%,77.3,77.8%,16.7%,11.1%,94.7%,50.0%,12.5%,100.0%,37.5%,12.5%,62.5%,25.0%,12.5%,33.3%
Pedro Ramirez SHB,,+1000,22,4.40,8,0,0,89.8,234.8,1,0,-,-,-,25.0%,12.5%,71.7,27.3%,27.3%,9.1%,100.0%,50.0%,37.5%,0.0%,12.5%,37.5%,25.0%,62.5%,12.5%,66.7%
Alex Bregman RHB,—,N/A,21,4.00,8,0,0,91.1,244.8,1,1,12.5%,-,37.5%,62.5%,37.5%,69.0,6.2%,43.8%,12.5%,100.0%,75.0%,37.5%,0.0%,37.5%,12.5%,50.0%,37.5%,12.5%,37.5%
Carson Kelly RHB,,+1200,13,3.60,8,0,0,76.4,237.8,0,0,-,-,-,12.5%,50.0%,71.7,23.1%,38.5%,-,86.7%,50.0%,12.5%,0.0%,37.5%,50.0%,-,50.0%,50.0%,42.9%
Tyrone Taylor RHB,—,N/A,17,2.60,8,0,0,83.9,290.6,2,0,-,-,12.5%,12.5%,25.0%,70.4,12.5%,50.0%,-,80.0%,50.0%,25.0%,0.0%,25.0%,50.0%,50.0%,37.5%,12.5%,42.9%
Nico Hoerner RHB,,+1900,12,4.40,8,0,0,84.7,183.8,0,0,-,-,12.5%,25.0%,12.5%,67.6,-,33.3%,-,92.3%,-,-,-,-,87.5%,50.0%,37.5%,12.5%,66.7%
Michael Busch LHB,,+750,32,4.80,8,0,0,85.1,256.2,1,0,-,-,25.0%,37.5%,25.0%,68.7,14.3%,35.7%,21.4%,87.5%,50.0%,37.5%,0.0%,12.5%,50.0%,62.5%,25.0%,12.5%,0.0%
Gabriel Arias RHB,—,N/A,32,2.20,8,0,0,83.6,178.3,0,0,-,-,-,25.0%,12.5%,73.3,30.8%,23.1%,7.7%,92.9%,25.0%,12.5%,0.0%,12.5%,75.0%,37.5%,25.0%,37.5%,66.7%
Matt Shaw RHB,—,N/A,37,3.00,8,0,2,87.3,321.1,3,3,-,-,12.5%,37.5%,12.5%,72.4,25.0%,37.5%,-,88.9%,62.5%,50.0%,0.0%,12.5%,37.5%,37.5%,37.5%,25.0%,16.7%
