Matchup,COL @ ARI
Pitcher,Ryan Feltner
Pitcher Team,COL
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,82.0,358,0.269,0.362,0.516,0.247,1.45,18,1.98,9.2%,23.9%,16.5%,16.5%,11.5%,6.48,61.1%,8.7%,11.3%,40.0%,29.1%,23.4%,19.2%
vsLHB,40.2,182,0.255,0.350,0.471,0.217,1.48,8,1.77,11.0%,25.6%,17.0%,17.4%,11.8%,6.86,60.7%,9.9%,11.5%,38.5%,30.0%,20.5%,16.9%
vsRHB,40.1,176,0.282,0.375,0.558,0.276,1.46,10,2.23,7.4%,22.4%,15.9%,15.6%,11.2%,6.25,61.6%,7.4%,11.1%,41.5%,28.1%,26.3%,21.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nolan Arenado RHB,,+560,20,4.00,10,2,2,87.6,248.7,3,3,10.0%,10.0%,60.0%,60.0%,40.0%,71.4,14.3%,42.9%,21.4%,93.3%,60.0%,40.0%,50.0%,20.0%,20.0%,70.0%,20.0%,10.0%,44.4%
Ryan Waldschmidt RHB,,+1100,21,3.80,10,1,1,88.8,291.9,4,2,10.0%,-,40.0%,20.0%,60.0%,72.8,37.5%,43.8%,12.5%,100.0%,90.0%,40.0%,25.0%,50.0%,10.0%,40.0%,60.0%,-,25.0%
Corbin Carroll LHB,,+400,26,4.20,10,1,1,93.2,245.5,2,1,10.0%,-,30.0%,60.0%,60.0%,76.2,61.5%,46.2%,38.5%,92.9%,80.0%,30.0%,33.3%,50.0%,20.0%,40.0%,40.0%,20.0%,25.0%
Max Kepler LHB,,+650,27,3.40,10,0,0,85.0,270.1,2,0,-,-,20.0%,20.0%,20.0%,71.7,18.8%,31.2%,12.5%,100.0%,50.0%,30.0%,0.0%,20.0%,50.0%,40.0%,50.0%,10.0%,60.0%
James McCann RHB,—,N/A,28,4.20,10,0,0,82.5,236.3,2,0,10.0%,10.0%,10.0%,20.0%,40.0%,70.8,8.3%,33.3%,16.7%,92.3%,60.0%,30.0%,0.0%,30.0%,30.0%,20.0%,50.0%,30.0%,0.0%
Ildemaro Vargas SHB,—,N/A,13,2.20,10,0,1,90.3,285.4,4,2,-,-,30.0%,30.0%,30.0%,69.2,16.7%,38.9%,5.6%,100.0%,50.0%,40.0%,0.0%,10.0%,40.0%,50.0%,30.0%,20.0%,50.0%
Ketel Marte SHB,,+478,24,4.40,10,0,1,88.8,209.8,3,1,10.0%,10.0%,30.0%,20.0%,40.0%,74.3,50.0%,31.2%,6.2%,94.1%,70.0%,40.0%,0.0%,30.0%,10.0%,40.0%,40.0%,20.0%,50.0%
Geraldo Perdomo SHB,,+900,9,4.00,10,0,1,88.5,330.0,5,3,10.0%,-,20.0%,60.0%,40.0%,65.5,-,46.7%,6.7%,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,11.1%
Lars Nootbaar LHB,,+700,22,3.80,10,0,1,91.5,323.0,3,2,-,-,10.0%,40.0%,20.0%,70.7,20.0%,40.0%,20.0%,93.8%,40.0%,30.0%,0.0%,10.0%,60.0%,40.0%,30.0%,30.0%,33.3%
Gabriel Moreno RHB,,+850,21,4.40,10,0,0,89.7,198.8,1,0,-,-,20.0%,40.0%,30.0%,72.7,16.7%,50.0%,25.0%,100.0%,40.0%,10.0%,0.0%,30.0%,40.0%,50.0%,30.0%,20.0%,22.2%
Jorge Barrosa SHB,—,N/A,17,1.20,10,0,0,80.3,282.6,3,1,-,-,10.0%,40.0%,30.0%,69.9,-,70.0%,-,83.3%,70.0%,40.0%,0.0%,30.0%,10.0%,20.0%,30.0%,50.0%,0.0%
Tyler Locklear RHB,—,N/A,8,2.40,10,0,0,81.4,232.6,1,0,10.0%,10.0%,10.0%,30.0%,20.0%,73.3,25.0%,31.2%,18.8%,94.1%,20.0%,-,-,20.0%,70.0%,50.0%,30.0%,20.0%,40.0%
Tim Tawa RHB,,+630,36,4.20,10,0,0,94.1,219.4,2,1,-,-,10.0%,60.0%,30.0%,74.4,35.7%,50.0%,42.9%,87.5%,50.0%,20.0%,0.0%,30.0%,50.0%,50.0%,30.0%,20.0%,57.1%
