Split,Season
Range,L10
Dates,="7/30/2026"
Games,10

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Mason Barnett,vs,15.0,70,7.90,0.295,0.411,1.80,0.328,0.623,5,3.00,38,16.7%,14.3%,11.9%,7.2%,6.00,9,12.9%,60.9%,4.8%,51,51.0%,6,11.8%,29.4%,26.7%,19.6%
7:10 PM,Rhett Lowder,vs,38.2,186,5.27,0.294,0.371,1.73,0.190,0.485,7,1.63,79,22.7%,20.4%,21.8%,10.7%,8.84,19,10.2%,61.3%,7.9%,125,40.0%,13,10.4%,28.0%,20.0%,13.6%
2:10 PM,Ryan Weathers,@,51.1,226,4.23,0.286,0.349,1.42,0.184,0.471,9,1.58,97,29.6%,24.3%,20.8%,13.9%,9.64,14,6.2%,55.3%,6.7%,152,44.1%,14,9.2%,19.7%,26.7%,16.4%
7:10 PM,Yohan Ramirez,@,12.0,56,3.27,0.283,0.335,1.75,0.065,0.348,0,-,16,24.8%,25.0%,20.6%,10.8%,10.50,8,14.3%,60.7%,6.0%,32,28.1%,2,6.2%,15.6%,-,15.6%
10:10 PM,Bryan Woo,@,57.1,242,3.08,0.268,0.306,1.27,0.140,0.408,6,0.94,93,24.7%,24.4%,20.2%,13.0%,9.26,12,5.0%,64.9%,7.7%,170,43.5%,9,5.3%,22.4%,15.8%,12.9%
1:40 PM,Noah Cameron,@,55.1,243,4.53,0.265,0.332,1.41,0.178,0.443,9,1.46,97,26.0%,21.4%,17.0%,12.1%,8.46,20,8.2%,58.8%,8.2%,169,35.5%,15,8.9%,26.6%,17.8%,20.7%
7:15 PM,Grant Holmes,vs,45.0,199,4.79,0.260,0.327,1.42,0.139,0.399,6,1.20,69,23.9%,17.1%,15.5%,11.5%,6.80,19,9.5%,62.3%,7.0%,142,41.5%,12,8.5%,28.2%,10.0%,19.0%
1:40 PM,Bailey Ober,vs,54.1,230,5.18,0.259,0.329,1.27,0.208,0.468,11,1.82,101,18.2%,15.7%,15.5%,9.0%,5.96,13,5.7%,65.9%,9.7%,180,32.2%,17,9.4%,29.4%,18.9%,19.4%
7:15 PM,Jake Irvin,@,46.0,208,4.06,0.250,0.327,1.43,0.139,0.389,5,0.98,70,24.9%,24.5%,18.3%,11.4%,9.98,21,10.1%,61.5%,8.6%,130,44.6%,14,10.8%,30.0%,12.8%,20.0%
2:15 PM,Andre Pallante,vs,57.1,236,3.17,0.249,0.283,1.17,0.100,0.348,3,0.47,77,18.5%,16.9%,14.3%,8.3%,6.28,12,5.1%,61.0%,7.1%,181,31.5%,8,4.4%,14.4%,7.7%,14.4%
12:10 PM,Cole Winn,@,9.1,38,4.49,0.243,0.313,1.07,0.243,0.486,2,1.93,18,32.9%,21.1%,27.6%,19.0%,7.71,1,2.6%,57.9%,9.5%,29,37.9%,3,10.3%,37.9%,18.2%,20.7%
12:10 PM,Shane McClanahan,vs,51.0,215,3.92,0.235,0.291,1.22,0.122,0.357,5,0.88,70,25.5%,18.6%,18.6%,12.7%,7.06,16,7.4%,70.7%,8.5%,155,38.7%,13,8.4%,25.8%,12.5%,16.8%
9:40 PM,Sonny Gray,@,61.0,249,3.71,0.235,0.294,1.16,0.157,0.391,8,1.18,90,23.9%,23.7%,27.1%,11.7%,8.70,17,6.8%,65.7%,7.0%,173,39.9%,10,5.8%,24.9%,11.6%,19.7%
9:40 PM,JP Sears,vs,28.1,115,4.72,0.226,0.296,1.16,0.170,0.396,5,1.59,42,20.6%,20.0%,20.9%,9.7%,7.31,9,7.8%,52.6%,8.1%,84,45.2%,7,8.3%,35.7%,16.7%,16.7%
2:15 PM,Javier Assad,@,41.0,162,5.34,0.225,0.294,1.05,0.192,0.417,9,1.98,63,12.5%,17.9%,14.5%,5.6%,6.37,9,5.6%,61.5%,9.0%,122,44.3%,12,9.8%,32.0%,23.1%,12.3%
10:10 PM,Roki Sasaki,vs,52.2,218,4.92,0.214,0.319,1.18,0.245,0.459,11,1.88,90,29.7%,25.2%,20.0%,15.5%,9.40,20,9.2%,60.1%,7.3%,142,40.8%,16,11.3%,24.6%,28.6%,12.0%
2:10 PM,Sean Burke,vs,57.0,233,3.42,0.211,0.283,1.11,0.148,0.359,8,1.26,75,30.9%,32.6%,25.6%,15.3%,12.00,19,8.2%,60.6%,7.6%,135,32.6%,11,8.1%,31.1%,16.7%,20.7%
7:10 PM,Nolan McLean,vs,58.1,243,3.01,0.198,0.271,1.13,0.099,0.297,3,0.46,63,26.2%,27.6%,23.3%,11.7%,10.34,24,9.9%,57.4%,5.8%,146,31.5%,9,6.2%,22.6%,6.1%,11.6%
7:10 PM,Eury Perez,@,55.1,217,3.53,0.175,0.252,0.92,0.129,0.304,6,0.98,59,26.9%,27.6%,21.1%,14.0%,9.76,17,7.8%,60.3%,7.2%,134,35.8%,12,9.0%,27.6%,13.5%,11.9%
