Matchup,TB @ SEA
Pitcher,Ian Seymour
Pitcher Team,TB
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,84.1,348,0.215,0.293,0.410,0.196,1.13,13,1.39,8.0%,29.2%,28.4%,23.1%,14.3%,10.57,62.9%,9.6%,9.7%,37.8%,32.3%,18.6%,26.7%
vsLHB,30.1,128,0.239,0.345,0.538,0.299,1.12,8,2.37,4.7%,30.6%,28.9%,24.2%,15.9%,10.98,67.7%,10.0%,12.3%,39.5%,35.8%,27.6%,32.1%
vsRHB,54.0,220,0.200,0.262,0.333,0.133,1.13,5,0.83,10.0%,28.3%,28.2%,22.5%,13.5%,10.33,60.2%,9.4%,8.1%,36.8%,30.1%,12.2%,23.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dominic Canzone LHB,,N/A,34,4.20,10,2,2,101.3,378.7,5,3,30.0%,-,-,80.0%,30.0%,75.7,64.3%,71.4%,50.0%,93.3%,50.0%,50.0%,40.0%,-,50.0%,40.0%,60.0%,-,37.5%
Taylor Ward RHB,,N/A,19,3.20,10,1,1,92.1,252.3,4,2,20.0%,10.0%,10.0%,50.0%,40.0%,70.5,-,57.1%,21.4%,100.0%,60.0%,30.0%,33.3%,30.0%,20.0%,30.0%,20.0%,50.0%,57.1%
Colt Emerson LHB,,N/A,16,3.40,10,1,1,90.5,242.4,1,1,10.0%,10.0%,20.0%,40.0%,50.0%,72.9,38.5%,46.2%,30.8%,92.9%,70.0%,30.0%,33.3%,40.0%,30.0%,40.0%,30.0%,30.0%,11.1%
Cal Raleigh SHB,,N/A,27,4.00,10,1,1,97.3,291.3,4,3,30.0%,10.0%,20.0%,70.0%,50.0%,74.9,56.2%,56.2%,37.5%,84.2%,50.0%,20.0%,50.0%,30.0%,40.0%,60.0%,40.0%,-,71.4%
Randy Arozarena RHB,,N/A,20,4.20,10,1,1,88.7,229.4,2,0,-,-,10.0%,30.0%,20.0%,70.6,28.6%,50.0%,7.1%,87.5%,40.0%,30.0%,33.3%,10.0%,50.0%,20.0%,40.0%,40.0%,60.0%
Weston Wilson RHB,—,N/A,17,3.60,10,0,0,83.3,234.1,0,0,-,-,-,30.0%,40.0%,70.5,-,45.5%,27.3%,91.7%,20.0%,-,-,20.0%,80.0%,40.0%,40.0%,20.0%,40.0%
Josh Naylor LHB,,N/A,22,4.00,10,0,0,85.6,229.1,1,0,-,-,10.0%,10.0%,50.0%,68.2,6.2%,43.8%,-,94.1%,60.0%,30.0%,0.0%,30.0%,30.0%,20.0%,40.0%,40.0%,50.0%
Leo Rivas SHB,—,N/A,6,3.00,10,0,0,75.9,235.4,1,1,-,-,20.0%,10.0%,10.0%,65.9,-,33.3%,-,81.8%,30.0%,20.0%,0.0%,10.0%,30.0%,50.0%,40.0%,10.0%,60.0%
Julio Rodriguez RHB,,N/A,21,4.20,10,0,0,89.6,231.0,3,0,-,-,10.0%,30.0%,40.0%,76.2,65.0%,25.0%,15.0%,95.2%,60.0%,30.0%,0.0%,30.0%,30.0%,30.0%,30.0%,40.0%,33.3%
Victor Robles RHB,—,N/A,14,3.40,10,0,2,86.6,283.9,4,1,-,-,40.0%,30.0%,40.0%,69.2,8.3%,50.0%,-,92.3%,80.0%,50.0%,0.0%,30.0%,20.0%,50.0%,20.0%,30.0%,80.0%
Brendan Donovan LHB,,N/A,3,4.00,10,0,0,79.4,213.6,1,1,-,-,-,20.0%,20.0%,68.1,-,36.4%,9.1%,84.6%,20.0%,-,-,20.0%,70.0%,50.0%,40.0%,10.0%,50.0%
Cole Young LHB,,N/A,25,4.20,10,0,0,90.5,220.0,0,0,-,-,20.0%,60.0%,40.0%,70.7,20.0%,53.3%,26.7%,100.0%,30.0%,-,-,30.0%,60.0%,40.0%,50.0%,10.0%,37.5%
Jhonny Pereda RHB,—,N/A,7,3.60,2,0,0,84.3,302.4,1,1,-,-,-,50.0%,100.0%,72.8,-,33.3%,-,100.0%,100.0%,100.0%,0.0%,-,-,-,100.0%,-,100.0%
