Matchup,ATL @ CHC
Pitcher,Shota Imanaga
Pitcher Team,CHC
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,162.1,661,0.235,0.309,0.439,0.204,1.12,34,1.89,5.6%,29.5%,23.6%,19.6%,15.2%,8.65,56.5%,6.2%,9.7%,36.6%,32.7%,20.5%,19.7%
vsLHB,42.1,178,0.233,0.328,0.472,0.239,1.20,11,2.34,7.3%,29.4%,25.8%,23.5%,14.3%,9.78,54.5%,7.3%,12.8%,39.3%,35.0%,24.4%,23.1%
vsRHB,118.1,483,0.236,0.302,0.427,0.192,1.11,23,1.75,5.0%,29.6%,22.8%,18.4%,15.5%,8.37,57.2%,5.8%,8.7%,35.7%,31.9%,19.1%,18.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Mike Yastrzemski LHB,—,N/A,7,3.00,8,0,0,87.0,242.2,1,0,-,-,12.5%,50.0%,25.0%,68.6,-,54.5%,18.2%,100.0%,37.5%,-,-,37.5%,62.5%,50.0%,25.0%,25.0%,50.0%
Mauricio Dubon RHB,,+1080,19,4.80,8,0,0,83.1,235.4,0,0,-,-,25.0%,37.5%,25.0%,69.5,8.3%,33.3%,16.7%,100.0%,37.5%,12.5%,0.0%,25.0%,62.5%,37.5%,37.5%,25.0%,57.1%
Matt Olson LHB,,+379,19,4.60,8,0,0,87.3,274.8,2,1,-,-,12.5%,37.5%,37.5%,73.9,27.3%,36.4%,18.2%,91.7%,62.5%,37.5%,0.0%,25.0%,37.5%,12.5%,62.5%,25.0%,50.0%
Ozzie Albies SHB,,+660,13,4.60,8,0,0,90.8,322.6,3,3,-,-,12.5%,50.0%,25.0%,71.8,20.0%,60.0%,30.0%,90.9%,62.5%,37.5%,0.0%,25.0%,37.5%,50.0%,37.5%,12.5%,66.7%
Ronald Acuna Jr. RHB,,+420,17,4.80,8,0,0,77.5,201.4,1,0,-,-,12.5%,-,37.5%,73.7,27.3%,-,-,84.6%,25.0%,25.0%,0.0%,-,50.0%,25.0%,37.5%,37.5%,100.0%
Ha-Seong Kim RHB,,+980,9,2.80,8,0,0,88.4,283.2,2,2,12.5%,-,25.0%,37.5%,37.5%,71.9,13.3%,33.3%,20.0%,100.0%,50.0%,37.5%,0.0%,12.5%,37.5%,50.0%,37.5%,12.5%,25.0%
Austin Riley RHB,,+594,17,4.20,8,0,1,101.8,329.7,5,2,50.0%,37.5%,50.0%,75.0%,50.0%,78.8,66.7%,77.8%,66.7%,100.0%,87.5%,37.5%,0.0%,50.0%,12.5%,62.5%,37.5%,-,66.7%
Drake Baldwin LHB,,+630,18,5.00,8,0,1,100.5,296.4,4,0,-,-,12.5%,87.5%,62.5%,77.1,88.9%,66.7%,55.6%,100.0%,75.0%,25.0%,0.0%,50.0%,25.0%,25.0%,50.0%,25.0%,0.0%
Michael Harris II LHB,,+600,15,4.60,8,0,0,91.5,273.7,4,0,-,-,37.5%,37.5%,62.5%,74.9,46.2%,38.5%,15.4%,100.0%,62.5%,12.5%,0.0%,50.0%,25.0%,50.0%,12.5%,37.5%,75.0%
Dominic Smith LHB,—,N/A,8,2.20,8,0,0,73.3,229.2,1,1,12.5%,-,12.5%,12.5%,12.5%,68.4,-,30.0%,10.0%,90.9%,37.5%,37.5%,0.0%,-,25.0%,25.0%,37.5%,37.5%,66.7%
Sean Murphy RHB,,+630,10,3.60,7,0,0,80.3,258.9,1,1,14.3%,-,-,14.3%,-,72.8,30.0%,30.0%,10.0%,90.9%,57.1%,57.1%,0.0%,-,42.9%,14.3%,71.4%,14.3%,50.0%
Kyle Farmer RHB,—,N/A,5,1.40,2,0,0,73.5,113.8,0,0,-,-,-,-,50.0%,66.6,-,-,-,100.0%,50.0%,-,-,50.0%,-,-,50.0%,50.0%,100.0%
