Matchup,SD @ CHC
Pitcher,Colin Rea
Pitcher Team,CHC
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,49.1,228,0.267,0.351,0.460,0.193,1.54,9,1.64,9.6%,18.0%,14.5%,12.2%,8.4%,6.02,64.9%,7.7%,12.4%,35.5%,28.4%,12.5%,18.3%
vsLHB,26.1,130,0.301,0.360,0.425,0.124,1.86,2,0.68,11.5%,20.0%,16.2%,13.0%,9.0%,7.18,67.2%,7.2%,7.6%,34.8%,17.4%,12.5%,18.5%
vsRHB,23.0,98,0.225,0.339,0.506,0.281,1.17,7,2.74,7.1%,15.4%,12.2%,10.9%,7.6%,4.70,61.9%,8.5%,18.2%,36.4%,41.6%,12.5%,18.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ty France RHB,,+400,31,22,3.60,3,3,0.158,0.273,0.632,0.474,0.378,9.1%,23.9%,18.2%,11.0%,87.6,290.4,7,3,13.3%,6.7%,33.3%,33.3%,40.0%,72.0,22.0%,17.1%,7.3%,91.1%,53.3%,40.0%,50.0%,13.3%,33.3%,53.3%,20.0%,26.7%,8.7%
Manny Machado RHB,,+266,24,19,4.20,3,4,0.375,0.474,1.000,0.625,0.595,15.8%,25.9%,26.3%,9.9%,97.4,318.8,5,4,36.4%,18.2%,27.3%,63.6%,45.5%,76.5,65.4%,38.5%,23.1%,100.0%,72.8%,36.4%,25.0%,36.4%,18.2%,36.4%,45.5%,18.2%,15.8%
Fernando Tatis Jr. RHB,,+240,21,26,5.00,2,2,0.440,0.462,0.800,0.360,0.541,-,28.6%,19.2%,13.0%,99.8,291.7,5,5,15.0%,-,10.0%,65.0%,45.0%,74.8,65.8%,44.7%,23.7%,90.5%,50.0%,20.0%,50.0%,30.0%,45.0%,25.0%,45.0%,30.0%,25.0%
Gavin Sheets LHB,,+395,22,12,2.80,2,2,0.273,0.333,0.818,0.545,0.478,8.3%,12.0%,16.7%,5.5%,90.0,249.1,3,3,22.2%,11.1%,22.2%,44.4%,44.4%,74.1,47.4%,31.6%,15.8%,76.0%,44.4%,33.3%,66.7%,11.1%,33.3%,44.4%,44.4%,11.1%,18.2%
Rodolfo Durán RHB,,+260,31,27,3.40,1,1,0.111,0.111,0.296,0.185,0.172,-,19.0%,25.9%,8.0%,84.8,232.8,2,1,5.0%,-,10.0%,30.0%,10.0%,73.5,36.1%,22.2%,13.9%,90.0%,35.0%,30.0%,16.7%,5.0%,45.0%,35.0%,40.0%,25.0%,15.4%
Freddy Fermin RHB,,+600,15,17,3.40,1,1,0.214,0.353,0.500,0.286,0.365,17.6%,25.0%,17.6%,10.0%,76.1,215.0,2,1,9.1%,9.1%,36.4%,27.3%,27.3%,69.2,3.8%,23.1%,3.8%,89.7%,45.5%,18.2%,50.0%,27.3%,27.3%,36.4%,54.5%,9.1%,33.3%
Samad Taylor RHB,,+800,18,24,4.60,0,0,0.316,0.458,0.316,-,0.358,20.8%,24.2%,29.2%,8.6%,76.5,230.7,0,0,-,-,8.3%,33.3%,33.3%,66.7,-,15.4%,-,86.7%,41.6%,8.3%,0.0%,33.3%,41.7%,41.7%,50.0%,8.3%,13.0%
Xander Bogaerts RHB,,+436,18,21,3.80,0,0,0.312,0.476,0.312,-,0.366,23.8%,12.9%,4.8%,4.4%,91.6,236.5,2,1,-,-,20.0%,60.0%,33.3%,73.0,22.7%,31.8%,9.1%,95.7%,60.0%,20.0%,0.0%,40.0%,40.0%,33.3%,60.0%,6.7%,26.9%
Jackson Merrill LHB,,+330,23,16,4.40,0,1,0.067,0.125,0.133,0.067,0.120,6.2%,35.5%,37.5%,20.0%,85.9,262.5,2,1,11.1%,11.1%,22.2%,55.6%,22.2%,72.7,15.4%,19.2%,7.7%,83.9%,33.3%,22.2%,0.0%,11.1%,44.4%,55.6%,22.2%,22.2%,61.5%
Sung-Mun Song LHB,—,N/A,19,15,2.80,0,0,0.214,0.267,0.214,-,0.221,6.7%,11.5%,6.7%,4.1%,89.9,235.2,4,1,7.7%,-,30.8%,30.8%,46.2%,71.7,20.8%,33.3%,12.5%,100.0%,61.6%,30.8%,0.0%,30.8%,15.4%,38.5%,23.1%,38.5%,14.3%
