Matchup,CWS @ DET
Pitcher,Erick Fedde
Pitcher Team,CWS
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,66.0,286,0.264,0.345,0.469,0.205,1.41,14,1.91,9.1%,16.6%,15.0%,12.8%,7.0%,5.86,65.1%,6.2%,8.9%,39.3%,29.0%,19.4%,18.7%
vsLHB,33.2,146,0.244,0.307,0.370,0.126,1.40,3,0.80,11.0%,16.8%,16.4%,12.3%,6.9%,6.42,64.9%,5.5%,9.5%,42.9%,28.6%,10.0%,19.0%
vsRHB,31.2,140,0.283,0.384,0.567,0.283,1.45,11,3.13,7.1%,16.3%,13.6%,13.5%,7.0%,5.40,65.2%,7.0%,8.3%,35.8%,29.4%,28.1%,18.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jake Rogers RHB,—,N/A,9,14,3.00,1,1,0.364,0.500,0.636,0.273,0.480,21.4%,16.7%,14.3%,7.3%,79.1,228.2,2,2,22.2%,11.1%,55.6%,44.4%,44.4%,71.5,4.8%,19.0%,14.3%,91.3%,11.1%,100.0%,33.3%,11.1%,66.7%,33.3%,-,31.2%
Spencer Torkelson RHB,,+381,14,17,4.00,2,2,0.267,0.353,0.667,0.400,0.428,11.8%,43.3%,35.3%,19.1%,89.2,227.9,2,2,22.2%,11.1%,33.3%,44.4%,44.4%,72.6,22.2%,22.2%,14.8%,90.0%,33.3%,66.7%,33.3%,22.2%,55.6%,11.1%,33.3%,26.7%
Jahmai Jones RHB,—,N/A,4,6,1.60,0,0,-,-,-,-,-,-,44.4%,33.3%,26.7%,82.4,250.3,1,0,-,-,-,25.0%,25.0%,73.2,37.5%,12.5%,12.5%,88.9%,25.0%,0.0%,25.0%,25.0%,-,75.0%,25.0%,66.7%
Colt Keith LHB,,+820,16,19,3.20,3,3,0.222,0.263,0.722,0.500,0.413,5.3%,24.1%,21.1%,15.6%,90.0,294.8,6,3,28.6%,21.4%,42.9%,57.1%,50.0%,72.1,26.9%,34.6%,23.1%,92.9%,35.7%,60.0%,28.6%,28.6%,64.3%,21.4%,14.3%,46.7%
Wenceel Perez SHB,—,N/A,4,12,2.00,0,0,0.300,0.417,0.500,0.200,0.392,16.7%,21.7%,16.7%,12.2%,80.8,180.7,0,0,-,-,37.5%,12.5%,37.5%,70.3,15.0%,20.0%,5.0%,87.0%,12.5%,0.0%,37.5%,37.5%,37.5%,37.5%,25.0%,22.2%
Kevin McGonigle LHB,,+640,13,16,4.40,1,1,0.167,0.375,0.417,0.250,0.349,25.0%,25.8%,12.5%,9.9%,89.5,216.4,1,1,10.0%,10.0%,30.0%,30.0%,10.0%,71.3,17.9%,25.0%,3.6%,90.3%,20.0%,50.0%,10.0%,40.0%,70.0%,10.0%,20.0%,31.2%
Kerry Carpenter LHB,,+470,17,9,2.60,1,1,0.286,0.444,0.714,0.429,0.484,11.1%,8.0%,11.1%,5.4%,86.1,281.2,1,1,20.0%,20.0%,20.0%,20.0%,60.0%,70.3,-,14.3%,4.8%,84.0%,60.0%,33.3%,-,40.0%,40.0%,60.0%,-,61.5%
Riley Greene LHB,,+410,27,13,4.20,0,2,0.091,0.154,0.091,-,0.118,7.7%,34.8%,23.1%,15.1%,91.4,310.8,3,2,11.1%,-,11.1%,22.2%,11.1%,76.7,69.6%,17.4%,8.7%,100.0%,44.4%,0.0%,11.1%,44.4%,55.6%,22.2%,22.2%,40.0%
Zach McKinstry LHB,,+1200,12,11,3.40,0,1,0.400,0.455,0.400,-,0.383,9.1%,12.5%,9.1%,5.3%,87.4,275.3,1,1,12.5%,-,-,37.5%,37.5%,69.6,6.2%,25.0%,12.5%,100.0%,37.5%,0.0%,12.5%,50.0%,12.5%,75.0%,12.5%,37.5%
James Outman LHB,,+760,12,12,2.40,1,1,0.167,0.167,0.583,0.417,0.310,-,52.9%,58.3%,31.6%,84.8,360.3,2,1,20.0%,20.0%,40.0%,20.0%,60.0%,72.3,13.3%,6.7%,3.3%,88.2%,20.0%,100.0%,20.0%,60.0%,80.0%,20.0%,-,60.0%
Dillon Dingler RHB,,+390,21,16,4.20,0,1,0.400,0.438,0.600,0.200,0.448,-,23.3%,18.8%,14.0%,87.9,304.6,2,2,8.3%,8.3%,33.3%,41.7%,25.0%,73.6,40.0%,23.3%,10.0%,100.0%,16.7%,0.0%,8.3%,66.7%,83.3%,8.3%,8.3%,40.0%
Matt Vierling RHB,—,N/A,19,6,2.40,0,0,0.333,0.333,0.333,-,0.297,-,15.4%,-,6.7%,85.8,257.4,1,0,-,-,-,50.0%,16.7%,71.2,-,25.0%,-,100.0%,33.3%,0.0%,-,66.7%,33.3%,33.3%,33.3%,20.0%
