Matchup,CWS @ NYY
Pitcher,Ryan Weathers
Pitcher Team,NYY
Opposing Team,CWS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,74.1,305,0.233,0.305,0.420,0.187,1.17,15,1.82,6.9%,26.5%,26.6%,23.3%,11.7%,9.81,59.3%,5.4%,11.9%,41.1%,27.7%,23.2%,16.8%
vsLHB,14.0,64,0.283,0.312,0.383,0.100,1.43,2,1.29,4.7%,33.0%,31.2%,39.2%,14.7%,12.86,57.1%,6.0%,7.5%,40.0%,27.5%,18.2%,17.5%
vsRHB,59.1,241,0.220,0.303,0.430,0.211,1.13,13,1.97,7.5%,25.0%,25.3%,20.5%,11.0%,9.25,59.9%,5.3%,13.0%,41.4%,27.8%,24.4%,16.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Randal Grichuk RHB,,+299,39,14,2.60,2,2,0.462,0.500,1.000,0.538,0.628,7.1%,25.9%,14.3%,14.0%,87.9,249.8,3,2,9.1%,9.1%,36.4%,45.5%,72.7%,74.5,44.0%,20.0%,12.0%,92.6%,27.3%,66.7%,45.5%,9.1%,36.4%,27.3%,36.4%,35.3%
Colson Montgomery LHB,,+391,15,14,3.60,2,4,0.462,0.500,1.154,0.692,0.682,7.1%,20.5%,-,13.8%,93.3,326.7,7,4,23.1%,7.7%,30.8%,61.5%,46.2%,76.3,62.2%,24.3%,21.6%,84.1%,23.1%,33.3%,38.5%,30.8%,38.5%,53.8%,7.7%,76.5%
Chase Meidroth RHB,,+860,9,18,4.00,1,1,0.353,0.389,0.647,0.294,0.442,5.6%,18.5%,22.2%,9.1%,90.9,301.8,5,1,7.7%,7.7%,15.4%,38.5%,30.8%,66.0,-,41.7%,12.5%,92.3%,30.8%,25.0%,23.1%,46.2%,30.8%,30.8%,38.5%,29.4%
Everson Pereira RHB,,+440,14,18,2.40,0,0,0.333,0.444,0.400,0.067,0.376,16.7%,45.5%,38.9%,23.8%,82.4,265.2,1,0,-,-,12.5%,37.5%,37.5%,74.2,48.4%,12.9%,6.5%,93.9%,12.5%,0.0%,25.0%,62.5%,37.5%,37.5%,25.0%,41.2%
Edgar Quero SHB,,+790,8,18,2.80,0,0,0.250,0.278,0.250,-,0.234,5.6%,16.1%,22.2%,8.5%,92.6,239.4,2,0,-,-,23.1%,46.2%,30.8%,69.5,3.7%,44.4%,11.1%,87.1%,23.1%,0.0%,30.8%,46.2%,53.8%,23.1%,23.1%,37.5%
Sam Antonacci LHB,,+1120,7,17,4.00,0,1,0.067,0.176,0.067,-,0.137,-,19.2%,23.5%,7.7%,82.4,342.2,1,1,9.1%,-,9.1%,27.3%,27.3%,69.5,-,23.8%,9.5%,80.8%,18.2%,0.0%,-,81.8%,45.5%,54.5%,-,17.6%
Luisangel Acuna RHB,,+1140,13,16,2.40,0,1,0.286,0.312,0.357,0.071,0.287,6.2%,18.2%,6.2%,8.9%,92.3,290.6,4,2,7.1%,-,21.4%,50.0%,35.7%,72.6,33.3%,55.6%,27.8%,90.0%,28.6%,0.0%,28.6%,35.7%,35.7%,42.9%,21.4%,43.8%
Andrew Benintendi LHB,—,N/A,7,15,3.20,0,0,0.077,0.200,0.154,0.077,0.171,13.3%,35.3%,46.7%,21.1%,83.6,279.0,1,1,16.7%,-,33.3%,50.0%,50.0%,67.8,-,14.8%,7.4%,79.4%,16.7%,0.0%,33.3%,33.3%,83.3%,16.7%,-,71.4%
Tristan Peters LHB,—,N/A,1,14,2.80,0,0,0.143,0.143,0.143,-,0.127,-,24.0%,-,12.8%,66.0,264.3,1,0,-,-,-,-,7.1%,68.5,-,20.0%,-,62.5%,14.3%,0.0%,7.1%,57.1%,50.0%,50.0%,-,46.7%
Jacob Gonzalez LHB,—,N/A,3,12,3.20,0,0,0.100,0.250,0.100,-,0.188,8.3%,31.6%,25.0%,12.5%,88.7,236.0,0,0,-,-,14.3%,28.6%,-,71.4,21.4%,21.4%,-,77.8%,42.9%,0.0%,-,42.9%,57.1%,14.3%,28.6%,30.8%
Miguel Vargas RHB,,+287,15,11,4.00,0,0,0.333,0.455,0.444,0.111,0.395,18.2%,21.1%,9.1%,7.1%,97.0,289.4,4,2,12.5%,-,50.0%,62.5%,50.0%,74.1,44.4%,44.4%,22.2%,94.7%,50.0%,0.0%,50.0%,-,50.0%,37.5%,12.5%,25.0%
Drew Romo SHB,—,N/A,8,11,3.60,0,0,0.111,0.273,0.222,0.111,0.233,18.2%,29.4%,18.2%,13.9%,78.5,211.5,1,0,-,-,14.3%,14.3%,42.9%,68.5,5.9%,17.6%,5.9%,100.0%,14.3%,0.0%,42.9%,28.6%,28.6%,57.1%,14.3%,42.9%
Braden Montgomery SHB,,+540,-,5,3.80,0,0,-,-,-,-,-,-,55.6%,40.0%,27.8%,91.7,312.9,1,0,-,-,-,33.3%,33.3%,71.2,33.3%,22.2%,-,100.0%,66.7%,0.0%,-,33.3%,33.3%,-,66.7%,57.1%
