Matchup,NYY @ TOR
Pitcher,Trey Yesavage
Pitcher Team,TOR
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,42.2,173,0.204,0.277,0.322,0.118,1.17,2,0.42,11.0%,29.3%,25.4%,19.3%,14.6%,9.28,56.6%,6.9%,4.6%,32.1%,25.7%,7.1%,14.7%
vsLHB,23.2,98,0.216,0.278,0.330,0.114,1.23,1,0.38,10.2%,31.7%,21.4%,20.0%,15.0%,7.99,59.2%,8.7%,3.0%,32.8%,29.9%,5.0%,10.4%
vsRHB,19.0,75,0.188,0.276,0.312,0.125,1.11,1,0.47,12.0%,26.9%,30.7%,18.7%,14.0%,10.89,53.3%,4.9%,7.1%,31.0%,19.0%,12.5%,21.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ryan McMahon LHB,,+710,12,9,2.80,1,1,0.444,0.444,0.778,0.333,0.530,-,20.0%,22.2%,9.1%,84.3,284.1,1,1,14.3%,-,-,42.9%,42.9%,75.3,71.4%,21.4%,14.3%,100.0%,28.6%,50.0%,28.6%,42.9%,42.9%,57.1%,-,0.0%
Cody Bellinger LHB,,+590,18,15,4.40,0,0,0.500,0.600,0.600,0.100,0.495,26.7%,13.6%,-,6.2%,88.4,281.0,2,1,9.1%,-,9.1%,45.5%,36.4%,69.6,5.3%,31.6%,21.1%,86.4%,45.5%,0.0%,18.2%,36.4%,27.3%,54.5%,18.2%,33.3%
Spencer Jones LHB,,+660,18,14,3.00,0,1,0.308,0.357,0.385,0.077,0.328,7.1%,29.3%,35.7%,17.1%,101.0,274.5,2,2,-,-,-,87.5%,12.5%,77.6,82.1%,17.9%,15.4%,95.1%,25.0%,0.0%,12.5%,50.0%,25.0%,62.5%,12.5%,66.7%
J.C. Escarra LHB,,+980,7,14,2.80,0,0,0.167,0.286,0.167,-,0.220,14.3%,23.5%,21.4%,9.5%,80.6,316.6,2,1,-,-,11.1%,44.4%,33.3%,69.7,-,40.0%,6.7%,88.2%,11.1%,0.0%,33.3%,44.4%,22.2%,44.4%,33.3%,12.5%
Anthony Volpe RHB,—,N/A,17,13,3.80,0,0,0.300,0.462,0.500,0.200,0.414,23.1%,30.0%,30.8%,12.5%,92.7,226.9,0,0,-,-,33.3%,33.3%,33.3%,71.3,12.5%,18.8%,6.2%,84.2%,33.3%,0.0%,50.0%,16.7%,33.3%,50.0%,16.7%,30.0%
Jazz Chisholm Jr. LHB,,+520,19,12,4.40,0,0,-,0.083,-,-,0.054,8.3%,20.0%,25.0%,8.5%,91.1,282.6,1,1,-,-,-,25.0%,12.5%,72.6,40.0%,35.0%,-,100.0%,25.0%,0.0%,12.5%,62.5%,50.0%,25.0%,25.0%,44.4%
Trent Grisham LHB,,+430,19,12,4.80,0,1,0.273,0.333,0.364,0.091,0.308,8.3%,22.2%,-,10.8%,90.3,255.5,4,1,9.1%,-,9.1%,27.3%,45.5%,69.9,-,46.7%,13.3%,88.2%,36.4%,0.0%,27.3%,27.3%,18.2%,45.5%,36.4%,45.5%
Jose Caballero RHB,,+1120,15,11,3.40,0,0,0.400,0.455,0.400,-,0.383,9.1%,21.1%,-,10.3%,90.4,270.5,4,0,-,-,10.0%,20.0%,60.0%,68.7,5.9%,58.8%,5.9%,89.5%,20.0%,0.0%,50.0%,20.0%,10.0%,40.0%,50.0%,50.0%
Paul Goldschmidt RHB,,+571,14,10,4.40,0,0,0.444,0.500,0.556,0.111,0.459,10.0%,22.2%,20.0%,11.4%,90.8,273.4,1,0,-,-,28.6%,42.9%,57.1%,69.9,6.2%,25.0%,12.5%,88.9%,28.6%,0.0%,42.9%,28.6%,28.6%,28.6%,42.9%,30.8%
Amed Rosario RHB,—,N/A,17,9,2.60,0,0,0.222,0.222,0.222,-,0.198,-,36.4%,33.3%,20.5%,90.6,253.3,0,0,-,-,-,33.3%,16.7%,73.8,33.3%,13.3%,6.7%,75.0%,33.3%,0.0%,16.7%,50.0%,16.7%,16.7%,66.7%,41.7%
Max Schuemann RHB,—,N/A,3,9,2.00,0,0,0.200,0.556,0.200,-,0.387,44.4%,33.3%,22.2%,11.3%,88.7,334.1,1,0,-,-,-,66.7%,33.3%,69.5,6.2%,6.2%,6.2%,94.1%,33.3%,0.0%,-,66.7%,-,100.0%,-,27.3%
Ben Rice LHB,,+371,27,8,4.60,0,1,0.714,0.750,1.143,0.429,0.776,12.5%,9.1%,12.5%,4.7%,98.5,276.9,1,1,16.7%,16.7%,16.7%,66.7%,33.3%,72.1,26.3%,21.1%,15.8%,90.5%,16.7%,0.0%,16.7%,50.0%,33.3%,33.3%,33.3%,33.3%
Ali Sanchez RHB,—,N/A,-,1,2.33,0,0,-,1.000,-,-,0.649,100.0%,0.0%,-,-,-,-,0,0,-,-,-,-,-,68.4,-,-,-,100.0%,-,-,-,-,-,-,-,0.0%
