Split,vsRHB
Range,L10
Dates,="9/24/2026"
Games,12

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
3:10 PM,Tanner Gordon,vs,15.2,76,4.38,0.389,0.438,1.98,0.236,0.625,3,1.72,45,21.4%,18.4%,16.5%,11.6%,8.04,3,3.9%,67.1%,7.5%,59,49.2%,5,8.5%,23.7%,14.3%,15.3%
9:40 PM,Mason Barnett,vs,10.0,55,12.90,0.370,0.542,2.40,0.500,0.870,7,6.30,40,24.2%,18.2%,13.9%,10.2%,9.00,7,12.7%,58.2%,2.2%,35,45.7%,7,20.0%,37.1%,46.2%,8.6%
2:35 PM,Kumar Rocker,vs,18.0,86,4.27,0.293,0.386,1.72,0.240,0.533,3,1.50,40,28.0%,27.9%,28.2%,12.8%,12.00,9,10.5%,64.4%,4.9%,52,34.6%,5,9.6%,15.4%,25.0%,21.2%
6:05 PM,Bryse Wilson,@,9.2,42,3.10,0.293,0.294,1.34,0.073,0.366,1,0.93,15,17.5%,19.0%,15.7%,9.5%,7.45,1,2.4%,78.6%,6.8%,33,39.4%,1,3.0%,24.2%,12.5%,18.2%
2:35 PM,Zach Thornton,@,36.1,154,5.52,0.292,0.360,1.35,0.222,0.514,9,2.23,74,15.1%,18.2%,15.3%,8.0%,6.94,7,4.5%,66.5%,8.0%,117,44.4%,11,9.4%,28.2%,24.2%,22.2%
7:15 PM,Brady Singer,@,16.2,76,5.26,0.292,0.364,1.74,0.154,0.446,2,1.08,29,20.5%,13.2%,12.8%,9.2%,5.40,10,13.2%,63.2%,8.5%,56,51.8%,5,8.9%,14.3%,25.0%,8.9%
6:45 PM,Daniel Espino,@,5.1,25,6.29,0.273,0.384,1.69,0.273,0.545,2,3.38,12,35.3%,36.0%,26.5%,17.0%,15.19,3,12.0%,52.0%,9.4%,13,30.8%,2,15.4%,23.1%,66.7%,23.1%
9:40 PM,Bryan Woo,vs,25.0,104,2.34,0.263,0.299,1.20,0.131,0.394,2,0.72,39,31.7%,28.8%,23.6%,17.5%,10.80,4,3.8%,76.9%,6.2%,69,36.2%,6,8.7%,18.8%,15.4%,17.4%
12:35 PM,Paul Skenes,vs,25.1,108,3.46,0.258,0.312,1.26,0.113,0.371,2,0.71,36,24.4%,23.1%,17.5%,12.1%,8.88,7,6.5%,67.6%,6.3%,72,29.2%,4,5.6%,18.1%,15.4%,16.7%
7:15 PM,Tyler Mahle,vs,24.0,98,2.72,0.258,0.288,1.21,0.108,0.366,2,0.75,34,23.7%,25.5%,20.3%,10.5%,9.38,5,5.1%,63.3%,4.7%,68,50.0%,3,4.4%,20.6%,14.3%,7.4%
7:05 PM,Ian Seymour,@,38.1,161,4.48,0.257,0.346,1.23,0.270,0.526,10,2.35,80,32.0%,32.3%,24.9%,17.1%,12.21,8,5.0%,66.5%,9.2%,100,38.0%,14,14.0%,32.0%,28.1%,24.0%
2:20 PM,Tyler Phillips,@,19.0,76,4.52,0.254,0.323,1.16,0.197,0.451,4,1.89,32,28.2%,26.3%,25.3%,13.9%,9.47,4,5.3%,60.5%,5.6%,51,41.2%,4,7.8%,21.6%,36.4%,7.8%
6:45 PM,Ranger Suarez,vs,34.0,145,4.07,0.242,0.297,1.29,0.094,0.336,3,0.79,43,15.8%,18.6%,14.1%,7.1%,7.15,13,9.0%,71.2%,5.5%,102,33.3%,5,4.9%,24.5%,12.0%,13.7%
2:20 PM,Matthew Boyd,vs,41.1,172,5.52,0.239,0.314,1.19,0.195,0.434,9,1.96,69,19.4%,16.3%,14.0%,9.6%,6.10,11,6.4%,66.1%,6.6%,131,33.6%,11,8.4%,29.8%,15.4%,22.9%
2:10 PM,Randy Dobnak,vs,21.0,88,2.72,0.238,0.265,1.29,0.038,0.275,0,-,22,24.1%,18.2%,14.8%,11.1%,6.86,8,9.1%,62.5%,3.7%,64,37.5%,0,-,20.3%,-,20.3%
12:35 PM,Kyle Leahy,@,19.0,72,1.84,0.236,0.264,0.89,0.153,0.389,2,0.95,28,26.8%,34.7%,20.0%,14.0%,11.84,0,-,71.2%,8.9%,46,45.7%,3,6.5%,28.3%,15.4%,21.7%
9:40 PM,Grayson Rodriguez,@,23.0,93,3.58,0.235,0.276,1.09,0.094,0.329,2,0.78,28,21.5%,19.4%,15.5%,11.0%,7.04,5,5.4%,71.0%,9.3%,68,27.9%,5,7.4%,16.2%,9.1%,14.7%
9:40 PM,Peter Lambert,@,25.2,105,2.13,0.229,0.265,1.05,0.073,0.302,1,0.35,29,25.6%,29.5%,27.7%,13.1%,10.87,5,4.8%,64.8%,6.9%,66,31.8%,4,6.1%,31.8%,4.8%,18.2%
10:10 PM,Nick Pivetta,@,13.1,54,3.48,0.216,0.266,1.05,0.137,0.353,2,1.35,18,19.8%,27.8%,18.1%,10.2%,10.12,3,5.6%,64.8%,4.9%,36,30.6%,3,8.3%,36.1%,7.7%,22.2%
3:10 PM,Eduardo Rodriguez,@,45.0,179,2.86,0.199,0.237,1.00,0.072,0.271,2,0.40,45,26.5%,21.2%,15.1%,14.0%,7.60,12,6.7%,67.6%,6.1%,128,21.9%,5,3.9%,31.2%,5.0%,15.6%
10:10 PM,Tyler Glasnow,vs,21.2,84,2.64,0.190,0.251,0.88,0.152,0.342,3,1.25,27,34.2%,38.1%,33.3%,16.3%,13.29,4,4.8%,61.9%,7.5%,47,42.6%,4,8.5%,25.5%,25.0%,19.1%
6:05 PM,Andrew Painter,vs,26.1,108,4.20,0.189,0.282,1.14,0.158,0.347,4,1.37,33,33.2%,28.7%,20.1%,15.9%,10.59,12,11.1%,59.3%,4.7%,64,40.6%,7,10.9%,25.0%,25.0%,17.2%
2:10 PM,David Sandlin,@,14.2,58,3.17,0.173,0.234,0.95,0.077,0.250,1,0.61,13,32.0%,25.9%,21.4%,13.5%,9.20,5,8.6%,58.6%,4.8%,37,32.4%,1,2.7%,18.9%,-,18.9%
7:05 PM,Cam Schlittler,vs,24.2,94,2.69,0.141,0.202,0.81,0.071,0.212,1,0.36,18,26.4%,26.6%,21.9%,12.9%,9.12,8,8.5%,56.4%,9.1%,60,31.7%,3,5.0%,11.7%,14.3%,13.3%
